time,Real Lower Band,Real Middle Band,Real Upper Band
2015-09-02,1009.6561,1142.9580,1276.2599
2015-09-01,1029.6325,1151.2780,1272.9235
2015-08-31,1047.7318,1158.4695,1269.2072
2015-08-28,1060.7144,1164.2730,1267.8316
2015-08-27,1073.7665,1170.0280,1266.2895
2015-08-26,1088.0558,1175.2080,1262.3602
2015-08-25,1111.7179,1181.7795,1251.8410
2015-08-24,1132.1482,1186.2215,1240.2947
2015-08-21,1157.3601,1190.0100,1222.6599
2015-08-20,1162.1430,1192.1015,1222.0600
2015-08-19,1161.3357,1193.7350,1226.1343
2015-08-18,1158.1600,1195.1915,1232.2229
2015-08-17,1156.6775,1196.7915,1236.9055
2015-08-14,1154.8503,1199.8150,1244.7797
2015-08-13,1152.6482,1202.2080,1251.7678
2015-08-12,1154.6089,1205.7965,1256.9841
2015-08-11,1157.3410,1209.3530,1261.3650
2015-08-10,1158.1377,1211.3730,1264.6083
2015-08-07,1158.2105,1212.7445,1267.2785
2015-08-06,1157.4844,1214.0145,1270.5446
2015-08-05,1157.6557,1214.6880,1271.7203
2015-08-04,1159.7874,1215.5480,1271.3086
2015-08-03,1162.9092,1216.7750,1270.6408
2015-07-31,1165.8756,1217.9980,1270.1204
2015-07-30,1167.3849,1218.6050,1269.8251
2015-07-29,1169.6133,1219.2985,1268.9837
2015-07-28,1171.3681,1219.9700,1268.5719
2015-07-27,1174.8500,1220.7665,1266.6830
2015-07-24,1181.6373,1222.1250,1262.6127
2015-07-23,1178.8516,1221.3615,1263.8714
2015-07-22,1177.4120,1220.5465,1263.6810
2015-07-21,1168.6006,1217.0350,1265.4694
2015-07-20,1163.2962,1214.3415,1265.3868
2015-07-17,1154.5014,1209.7630,1265.0246
2015-07-16,1145.7410,1204.6865,1263.6320
2015-07-15,1137.8006,1199.5250,1261.2494
2015-07-14,1130.4912,1194.0620,1257.6328
2015-07-13,1119.7303,1188.0240,1256.3177
2015-07-10,1110.3796,1181.7890,1253.1984
2015-07-09,1102.8044,1174.7005,1246.5966
2015-07-08,1097.7808,1168.9435,1240.1062
2015-07-07,1095.0776,1165.6885,1236.2994
2015-07-06,1089.2234,1160.8965,1232.5696
2015-07-03,1086.1589,1156.2785,1226.3981
2015-07-02,1084.1979,1152.0965,1219.9951
2015-07-01,1080.4178,1147.5630,1214.7082
2015-06-30,1078.1449,1142.3330,1206.5212
2015-06-29,1077.0847,1138.6515,1200.2183
2015-06-26,1079.3884,1135.9080,1192.4276
2015-06-25,1078.6506,1131.7550,1184.8595
2015-06-24,1080.6254,1125.8100,1170.9946
2015-06-23,1078.1314,1121.9515,1165.7716
2015-06-22,1077.1073,1117.0600,1157.0127
2015-06-19,1075.3435,1113.6635,1151.9835
2015-06-18,1075.7391,1111.3920,1147.0449
2015-06-17,1074.8468,1108.7385,1142.6302
2015-06-16,1071.4563,1105.6800,1139.9037
2015-06-15,1068.1886,1103.7615,1139.3344
2015-06-12,1064.2138,1101.7565,1139.2992
2015-06-11,1057.9700,1099.4815,1140.9930
2015-06-10,1051.1445,1096.3450,1141.5455
2015-06-09,1048.9704,1092.4930,1136.0156
2015-06-08,1040.6600,1088.9080,1137.1560
2015-06-05,1040.2417,1086.8060,1133.3703
2015-06-04,1039.3499,1083.9730,1128.5961
2015-06-03,1034.5858,1080.8745,1127.1632
2015-06-02,1029.9252,1077.9330,1125.9408
2015-06-01,1031.2849,1076.9030,1122.5211
2015-05-29,1037.6052,1074.4030,1111.2007
2015-05-28,1038.7067,1073.6410,1108.5752
2015-05-27,1037.5971,1074.5160,1111.4348
2015-05-26,1035.9379,1075.5660,1115.1941
2015-05-25,1034.5741,1077.2025,1119.8309
2015-05-22,1032.4969,1078.8840,1125.2710
2015-05-21,1026.1841,1081.3490,1136.5139
2015-05-20,1019.3358,1085.0475,1150.7591
2015-05-19,1019.6434,1087.5760,1155.5085
2015-05-18,1019.6957,1090.2225,1160.7493
2015-05-15,1018.0689,1094.6110,1171.1531
2015-05-14,1018.7639,1099.9960,1181.2281
2015-05-13,1019.2725,1106.9175,1194.5624
2015-05-12,1019.9301,1113.9460,1207.9619
2015-05-11,1029.6535,1120.6745,1211.6955
2015-05-08,1033.7326,1125.8545,1217.9764
2015-05-07,1040.8355,1131.8095,1222.7834
2015-05-06,1054.5107,1138.5295,1222.5483
2015-05-05,1072.2358,1144.9010,1217.5661
2015-05-04,1079.0413,1147.9940,1216.9467
2015-04-30,1087.8852,1150.9440,1214.0028
2015-04-29,1097.9924,1154.1340,1210.2756
2015-04-28,1101.0783,1154.8690,1208.6597
2015-04-27,1096.3116,1153.8910,1211.4704
2015-04-24,1091.0900,1152.7475,1214.4050
2015-04-23,1090.2291,1152.4860,1214.7429
2015-04-22,1086.2593,1150.7040,1215.1487
2015-04-21,1082.0513,1148.2055,1214.3598
2015-04-20,1081.5330,1147.9935,1214.4540
2015-04-17,1081.6699,1148.0655,1214.4611
2015-04-16,1080.9580,1147.1040,1213.2500
2015-04-15,1078.3717,1144.7210,1211.0703
2015-04-13,1078.6317,1141.5610,1204.4904
2015-04-10,1081.9144,1139.7625,1197.6107
2015-04-09,1082.5828,1139.0575,1195.5322
2015-04-08,1083.4606,1138.4895,1193.5184
2015-04-07,1084.3639,1138.0460,1191.7281
2015-04-06,1078.5729,1139.8995,1201.2261
2015-04-01,1071.7973,1142.6695,1213.5417
2015-03-31,1065.5878,1146.4930,1227.3982
2015-03-30,1062.1094,1150.6430,1239.1766
2015-03-27,1062.6153,1151.6550,1240.6947
2015-03-26,1062.8786,1151.7615,1240.6444
2015-03-25,1068.8680,1153.8180,1238.7681
2015-03-24,1077.0660,1156.7230,1236.3800
2015-03-23,1078.4416,1157.1965,1235.9514
2015-03-20,1079.0888,1157.4065,1235.7242
2015-03-19,1081.8419,1158.3915,1234.9411
2015-03-18,1079.8251,1157.7600,1235.6949
2015-03-17,1074.7358,1156.0700,1237.4043
2015-03-16,1070.4985,1154.3480,1238.1975
2015-03-13,1066.9720,1153.2080,1239.4440
2015-03-12,1058.4764,1150.5630,1242.6496
2015-03-11,1042.9903,1144.7565,1246.5227
2015-03-10,1029.4950,1139.1800,1248.8650
2015-03-09,1027.8543,1136.8965,1245.9387
2015-03-05,1026.5000,1134.2615,1242.0231
2015-03-04,1028.8552,1129.7530,1230.6508
2015-03-03,1034.5540,1125.8800,1217.2060
2015-03-02,1043.4208,1122.0250,1200.6292
2015-02-27,1055.4034,1117.2450,1179.0866
2015-02-26,1057.8206,1115.9365,1174.0524
2015-02-25,1058.0182,1116.5235,1175.0288
2015-02-24,1056.6441,1117.9800,1179.3159
2015-02-23,1056.9271,1117.5070,1178.0869
2015-02-20,1056.1260,1116.7450,1177.3640
2015-02-19,1054.6969,1115.7820,1176.8671
2015-02-18,1051.4963,1113.4070,1175.3177
2015-02-16,1047.8145,1111.7670,1175.7194
2015-02-13,1042.4532,1109.8650,1177.2768
2015-02-12,1034.3140,1106.8870,1179.4600
2015-02-11,1019.0003,1102.5820,1186.1637
2015-02-10,1007.8563,1099.4555,1191.0547
2015-02-09,1003.0541,1098.1520,1193.2499
2015-02-06,993.5231,1095.7320,1197.9410
2015-02-05,981.4664,1089.9070,1198.3476
2015-02-04,969.7094,1083.7885,1197.8676
2015-02-03,960.0596,1077.5855,1195.1114
2015-02-02,958.0135,1072.0455,1186.0775
2015-01-30,956.2771,1065.4270,1174.5769
2015-01-29,950.9804,1058.8335,1166.6867
2015-01-28,948.2886,1051.4069,1154.5251
2015-01-27,946.1954,1044.7650,1143.3346
2015-01-23,951.3778,1036.4619,1121.5459
2015-01-22,956.0028,1029.2617,1102.5206
2015-01-21,957.4976,1023.1736,1088.8495
2015-01-20,961.7723,1018.1301,1074.4878
2015-01-19,967.5225,1014.6501,1061.7777
2015-01-16,974.0467,1011.9051,1049.7634
2015-01-15,978.7976,1008.9986,1039.1995
2015-01-14,978.7029,1005.5951,1032.4872
2015-01-13,976.8166,1004.4649,1032.1132
2015-01-12,976.5425,1003.8849,1031.2273
2015-01-09,977.1636,1003.1784,1029.1932
2015-01-08,976.4119,1004.5799,1032.7480
2015-01-07,975.4538,1005.7749,1036.0960
2015-01-06,974.0317,1007.8119,1041.5921
2015-01-05,968.5400,1011.0634,1053.5868
2015-01-02,960.8314,1013.4914,1066.1515
2015-01-01,955.2157,1016.6484,1078.0811
2014-12-31,951.6949,1021.2754,1090.8559
2014-12-30,950.7215,1026.0556,1101.3896
2014-12-29,952.2734,1030.1654,1108.0575
2014-12-26,954.3418,1035.0921,1115.8424
2014-12-24,958.8168,1039.4037,1119.9906
2014-12-23,964.9136,1044.5189,1124.1241
2014-12-22,970.0416,1049.1489,1128.2561
2014-12-19,971.8435,1053.9789,1136.1142
2014-12-18,974.1793,1058.4124,1142.6454
2014-12-17,981.2268,1062.9624,1144.6979
2014-12-16,995.0796,1069.0924,1143.1051
2014-12-15,1009.3804,1074.4575,1139.5347
2014-12-12,1022.2697,1078.2160,1134.1623
2014-12-11,1035.7452,1081.8060,1127.8668
2014-12-10,1045.2302,1084.3025,1123.3748
2014-12-09,1055.9886,1086.5875,1117.1864
2014-12-08,1066.7811,1089.0155,1111.2499
2014-12-05,1069.2060,1089.6355,1110.0650
2014-12-04,1069.3810,1090.4175,1111.4540
2014-12-03,1068.8486,1091.6755,1114.5024
2014-12-02,1068.6389,1092.2555,1115.8722
2014-12-01,1068.6571,1092.7535,1116.8499
2014-11-28,1065.3356,1091.9355,1118.5354
2014-11-27,1057.3765,1089.7420,1122.1075
2014-11-26,1051.9434,1088.3020,1124.6607
2014-11-25,1045.0421,1086.0700,1127.0979
2014-11-24,1036.3819,1083.2085,1130.0351
2014-11-21,1022.7271,1077.9685,1133.2099
2014-11-20,1008.6706,1072.2667,1135.8628
2014-11-19,988.8397,1065.9417,1143.0436
2014-11-18,967.6410,1058.2150,1148.7890
2014-11-17,951.5286,1051.0582,1150.5877
2014-11-14,939.0186,1045.2180,1151.4174
2014-11-13,928.8449,1039.3664,1149.8878
2014-11-12,921.5332,1034.1199,1146.7065
2014-11-11,917.3705,1029.8115,1142.2525
2014-11-10,911.2510,1023.5934,1135.9357
2014-11-07,902.3243,1016.7484,1131.1725
2014-11-05,900.2239,1009.8399,1119.4558
2014-11-03,902.6100,1002.8500,1103.0900
2014-10-31,907.6447,996.4815,1085.3183
2014-10-30,916.3517,990.5250,1064.6983
2014-10-29,919.0815,985.5832,1052.0848
2014-10-28,922.2321,981.9550,1041.6779
2014-10-27,927.9126,979.3083,1030.7041
2014-10-22,931.7612,978.2034,1024.6455
2014-10-21,933.5417,977.6914,1021.8411
2014-10-20,926.9356,979.8029,1032.6701
2014-10-17,926.1953,980.6747,1035.1541
2014-10-16,927.0905,982.8232,1038.5559
2014-10-15,928.7489,987.4234,1046.0978
2014-10-14,929.4520,992.3852,1055.3184
2014-10-13,929.1575,997.5819,1066.0062
2014-10-10,930.9465,1002.2800,1073.6135
2014-10-09,931.1685,1007.1815,1083.1945
2014-10-08,929.3961,1011.8799,1094.3636
2014-10-07,933.6665,1017.2730,1100.8795
2014-10-01,944.9284,1023.0845,1101.2406
2014-09-30,952.9499,1028.1710,1103.3921
2014-09-29,961.0041,1032.1479,1103.2916
2014-09-26,968.7053,1035.8179,1102.9304
2014-09-25,974.0925,1037.5094,1100.9262
2014-09-24,982.3702,1039.2977,1096.2252
2014-09-23,988.3773,1040.5829,1092.7884
2014-09-22,991.7397,1041.4995,1091.2593
2014-09-19,991.9657,1041.5915,1091.2173
2014-09-18,991.6826,1041.4800,1091.2774
2014-09-17,988.3020,1039.5685,1090.8350
2014-09-16,989.3070,1039.9335,1090.5600
2014-09-15,989.1803,1039.8950,1090.6097
2014-09-12,981.6936,1037.2681,1092.8427
2014-09-11,970.5484,1033.0780,1095.6076
2014-09-10,966.1990,1029.4580,1092.7170
2014-09-09,959.1336,1025.2948,1091.4561
2014-09-08,951.7094,1019.8200,1087.9306
2014-09-05,952.3088,1015.0216,1077.7345
2014-09-04,953.2344,1010.8735,1068.5126
2014-09-03,953.9989,1007.5754,1061.1518
2014-09-02,957.3949,1004.0905,1050.7861
2014-09-01,958.2621,1000.5970,1042.9319
2014-08-28,962.8374,998.1485,1033.4596
2014-08-27,962.9335,998.0655,1033.1975
2014-08-26,947.3112,1002.8055,1058.2998
2014-08-25,936.9338,1007.8835,1078.8332
2014-08-22,929.0565,1012.5035,1095.9505
2014-08-21,924.1464,1016.4465,1108.7466
2014-08-20,920.7930,1020.5350,1120.2770
2014-08-19,918.1374,1025.6165,1133.0955
2014-08-18,915.1017,1030.7630,1146.4243
2014-08-14,915.3534,1035.8495,1156.3455
2014-08-13,919.7168,1041.7428,1163.7689
2014-08-12,928.8965,1047.7530,1166.6094
2014-08-11,935.1998,1051.4465,1167.6932
2014-08-08,944.4242,1055.2046,1165.9850
2014-08-07,958.3897,1062.2915,1166.1933
2014-08-06,968.6461,1067.9913,1167.3366
2014-08-05,979.7040,1074.2795,1168.8550
2014-08-04,987.8979,1082.9276,1177.9574
2014-08-01,999.1730,1091.2210,1183.2689
2014-07-31,1017.5324,1100.5725,1183.6126
2014-07-30,1033.7350,1108.9060,1184.0770
2014-07-28,1051.6002,1115.6040,1179.6077
2014-07-25,1053.6258,1117.4990,1181.3721
2014-07-24,1054.1706,1117.8325,1181.4943
2014-07-23,1054.6093,1118.1475,1181.6857
2014-07-22,1054.3125,1118.0010,1181.6895
2014-07-21,1055.1616,1118.5225,1181.8833
2014-07-18,1054.2609,1117.9775,1181.6941
2014-07-17,1052.4357,1116.6725,1180.9093
2014-07-16,1051.9116,1116.3195,1180.7274
2014-07-15,1052.4162,1116.6645,1180.9128
2014-07-14,1055.3510,1118.3660,1181.3810
2014-07-11,1061.1974,1120.1010,1179.0046
2014-07-10,1074.5756,1123.8110,1173.0464
2014-07-09,1076.7142,1125.9290,1175.1438
2014-07-08,1079.5276,1128.0290,1176.5305
2014-07-07,1080.3248,1130.1390,1179.9532
2014-07-04,1080.1579,1130.2240,1180.2901
2014-07-03,1080.4671,1128.4340,1176.4009
2014-07-02,1081.5639,1125.9975,1170.4311
2014-07-01,1083.4088,1123.2960,1163.1832
2014-06-30,1082.0311,1120.9010,1159.7709
2014-06-27,1079.3374,1119.0275,1158.7177
2014-06-26,1060.3884,1115.1125,1169.8366
2014-06-25,1045.7981,1111.0475,1176.2969
2014-06-24,1038.4517,1108.6040,1178.7563
2014-06-23,1029.5196,1105.1075,1180.6954
2014-06-20,1018.9787,1101.4595,1183.9403
2014-06-19,1004.8843,1096.9510,1189.0177
2014-06-18,987.5872,1091.0791,1194.5710
2014-06-17,971.8130,1084.6675,1197.5220
2014-06-16,962.3603,1078.7940,1195.2277
2014-06-13,955.5539,1074.5920,1193.6301
2014-06-12,937.6419,1065.9321,1194.2224
2014-06-11,916.6318,1054.5490,1192.4662
2014-06-10,902.0687,1043.8308,1185.5930
2014-06-09,894.3032,1032.8993,1171.4955
2014-06-06,889.1865,1020.7345,1152.2825
2014-06-05,876.1502,1009.2161,1142.2821
2014-06-04,859.9076,996.5828,1133.2580
2014-06-03,847.0985,984.0109,1120.9234
2014-06-02,837.4672,972.2128,1106.9584
2014-05-30,829.0909,960.1529,1091.2149
2014-05-29,814.4225,950.6279,1086.8334
2014-05-28,806.4948,942.1329,1077.7710
2014-05-27,805.2935,933.6114,1061.9294
2014-05-26,806.3689,925.7413,1045.1137
2014-05-23,809.4824,919.2944,1029.1065
2014-05-22,812.7277,914.7746,1016.8215
2014-05-21,814.8460,911.2979,1007.7499
2014-05-20,816.2922,906.8846,997.4770
2014-05-19,821.7092,900.6797,979.6503
2014-05-16,830.2315,892.2182,954.2050
2014-05-15,826.8981,886.7032,946.5084
2014-05-14,825.3800,884.0482,942.7165
2014-05-13,825.4536,880.8015,936.1495
2014-05-12,829.2322,877.6649,926.0976
2014-05-09,831.2134,874.7399,918.2664
2014-05-08,829.5344,872.7432,915.9521
2014-05-07,827.8197,871.9666,916.1135
2014-05-06,827.4470,871.7699,916.0929
2014-05-05,827.4666,871.7832,916.0999
2014-05-02,826.8266,871.5416,916.2566
2014-04-30,827.8984,871.8583,915.8181
2014-04-29,827.4275,871.6166,915.8057
2014-04-28,825.8464,870.3450,914.8435
2014-04-25,823.8356,868.5433,913.2509
2014-04-24,820.2892,865.1300,909.9707
2014-04-23,818.1419,860.2733,902.4047
2014-04-22,816.5219,854.9150,893.3080
2014-04-21,813.2212,850.7900,888.3587
2014-04-17,812.5548,848.2733,883.9918
2014-04-16,810.3897,847.2733,884.1569
2014-04-15,810.0693,847.1067,884.1440
2014-04-11,806.4150,844.6950,882.9749
2014-04-10,802.4830,842.0867,881.6903
2014-04-09,801.8464,839.2533,876.6602
2014-04-07,801.4440,837.1883,872.9326
2014-04-04,795.8691,834.3317,872.7942
2014-04-03,780.7800,829.8283,878.8766
2014-04-02,765.8669,824.2717,882.6764
2014-04-01,753.5727,818.1700,882.7673
2014-03-31,739.1916,812.1850,885.1784
2014-03-28,729.1160,806.7067,884.2974
2014-03-27,719.9530,800.3150,880.6770
2014-03-26,711.3485,793.8083,876.2681
2014-03-25,703.3502,787.3550,871.3598
2014-03-24,691.5181,780.7950,870.0719
2014-03-21,678.2461,774.1884,870.1306
2014-03-20,666.4141,767.9667,869.5193
2014-03-19,654.9180,761.2367,867.5554
2014-03-18,643.9180,752.9534,861.9887
2014-03-14,634.3922,744.6950,854.9978
2014-03-13,627.7142,735.7150,843.7158
2014-03-12,623.9203,728.4934,833.0664
2014-03-11,619.9003,720.9317,821.9630
2014-03-10,619.9217,713.0867,806.2516
2014-03-07,623.4977,704.5684,785.6390
2014-03-06,625.0723,697.1367,769.2010
2014-03-05,624.0930,691.8767,759.6603
2014-03-04,622.9367,687.1867,751.4366
2014-03-03,622.4911,682.6200,742.7489
2014-02-28,622.1590,678.9067,735.6543
2014-02-26,624.0625,674.6367,725.2108
2014-02-25,627.5374,671.1900,714.8426
2014-02-24,631.4816,667.7300,703.9784
2014-02-21,637.1215,664.3400,691.5585
2014-02-20,641.1465,662.8150,684.4835
2014-02-19,641.0355,662.8450,684.6545
2014-02-18,642.7778,662.0067,681.2355
2014-02-17,643.2733,661.7717,680.2700
2014-02-14,643.2785,661.8334,680.3882
2014-02-13,643.3882,662.1034,680.8185
2014-02-12,643.8754,662.6600,681.4446
2014-02-11,644.0223,662.3284,680.6344
2014-02-10,642.3855,661.6867,680.9879
2014-02-07,641.5884,661.2117,680.8350
2014-02-06,638.2748,660.3500,682.4252
2014-02-05,637.9662,660.2500,682.5338
2014-02-04,638.4073,660.7233,683.0394
2014-02-03,638.3753,661.9383,685.5014
2014-01-31,639.1970,662.9850,686.7730
2014-01-30,639.7260,663.8800,688.0339
2014-01-29,639.4082,665.7533,692.0984
2014-01-28,635.0396,668.2783,701.5170
2014-01-27,633.0766,671.1300,709.1834
2014-01-24,633.3575,673.9417,714.5258
2014-01-23,631.4152,676.3349,721.2547
2014-01-22,629.9153,677.6482,725.3811
2014-01-21,629.4630,680.0116,730.5602
2014-01-20,629.5399,681.9232,734.3066
2014-01-17,630.9323,683.9749,737.0175
2014-01-16,632.5628,685.9749,739.3869
2014-01-15,633.0905,688.9982,744.9060
2014-01-14,635.6575,691.1515,746.6456
2014-01-13,641.8501,694.0099,746.1697
2014-01-10,647.5810,696.3232,745.0655
2014-01-09,659.1585,699.9882,740.8180
2014-01-08,669.6818,703.6282,737.5747
2014-01-07,675.4718,707.0232,738.5747
2014-01-06,673.5545,711.2582,748.9620
2014-01-03,679.5626,714.0999,748.6372
2014-01-02,686.8949,716.5799,746.2649
2014-01-01,687.4139,716.6999,745.9859
2013-12-31,686.3991,716.2299,746.0607
2013-12-30,686.2272,716.1182,746.0092
2013-12-27,684.3211,715.4215,746.5220
2013-12-26,679.3760,713.6133,747.8505
2013-12-24,672.5016,711.4200,750.3383
2013-12-23,665.8001,708.9600,752.1198
2013-12-20,660.1250,706.7467,753.3683
2013-12-19,649.1595,703.4950,757.8305
2013-12-18,637.2182,699.7350,762.2518
2013-12-17,631.3732,695.8267,760.2801
2013-12-16,627.7845,693.5084,759.2322
2013-12-13,622.7495,690.7717,758.7938
2013-12-12,613.6957,687.1033,760.5110
2013-12-11,602.9320,682.2133,761.4946
2013-12-10,595.3953,677.1467,758.8981
2013-12-09,591.9161,671.9250,751.9339
2013-12-06,597.7930,666.1733,734.5536
2013-12-05,598.9338,661.4883,724.0428
2013-12-04,601.3970,657.3500,713.3030
2013-12-03,601.3406,654.9700,708.5994
2013-12-02,603.6772,652.5367,701.3961
2013-11-29,608.5734,649.4034,690.2333
2013-11-28,612.0309,646.9384,681.8458
2013-11-27,614.3591,645.4050,676.4509
2013-11-26,615.3045,644.0316,672.7588
2013-11-25,615.2202,642.2183,669.2164
2013-11-22,616.7130,640.9633,665.2136
2013-11-21,615.8293,640.4066,664.9839
2013-11-20,614.4658,639.9516,665.4375
2013-11-19,611.3829,638.2483,665.1137
2013-11-18,599.8412,634.1983,668.5554
2013-11-14,582.7064,629.5700,676.4336
2013-11-13,575.5938,627.2450,678.8962
2013-11-12,571.1445,625.8134,680.4822
2013-11-11,567.1846,624.2517,681.3188
2013-11-08,558.2553,620.9967,683.7381
2013-11-07,550.5923,616.7100,682.8278
2013-11-06,541.3867,612.4467,683.5068
2013-11-05,530.8666,607.3250,683.7835
2013-11-01,523.7104,602.3734,681.0364
2013-10-31,519.5012,597.2501,674.9990
2013-10-30,512.7135,591.4984,670.2833
2013-10-29,505.9301,585.4717,665.0133
2013-10-28,504.8625,580.1400,655.4176
2013-10-25,505.4703,575.6317,645.7931
2013-10-24,505.9985,571.7701,637.5416
2013-10-23,509.6061,567.1567,624.7073
2013-10-22,512.2462,562.6284,613.0106
2013-10-21,517.5999,559.7051,601.8103
2013-10-18,522.0652,558.4717,594.8783
2013-10-17,522.4232,557.2534,592.0836
2013-10-15,521.6837,556.7434,591.8031
2013-10-14,521.9200,555.3734,588.8268
2013-10-11,523.2128,553.9517,584.6907
2013-10-10,524.8597,551.6767,578.4937
2013-10-09,524.3156,550.6950,577.0744
2013-10-08,523.1817,549.4367,575.6917
2013-10-07,513.7109,546.9550,580.1991
2013-10-04,501.4690,544.2467,587.0244
2013-10-03,485.5587,540.2133,594.8680
2013-10-01,471.9563,535.7616,599.5670
2013-09-30,465.7900,533.3416,600.8933
2013-09-27,459.9289,531.1300,602.3311
2013-09-26,453.8932,527.9533,602.0134
2013-09-25,446.5674,523.7733,600.9792
2013-09-24,440.3171,519.5566,598.7962
2013-09-23,438.3425,516.8366,595.3308
2013-09-20,436.0561,514.4133,592.7705
2013-09-19,434.4723,510.3600,586.2476
2013-09-18,436.7913,504.3750,571.9586
2013-09-17,437.6239,500.9566,564.2893
2013-09-16,438.5590,498.1683,557.7775
2013-09-13,441.4570,495.7699,550.0828
2013-09-12,444.7101,494.5832,544.4563
2013-09-11,445.5708,494.2565,542.9422
2013-09-10,447.2906,493.6215,539.9524
2013-09-06,449.2772,492.7199,536.1625
2013-09-05,448.6753,493.6298,538.5844
2013-09-04,448.4170,495.8865,543.3560
2013-09-03,450.1962,499.7115,549.2268
2013-09-02,452.4756,504.2332,555.9908
2013-08-30,451.2863,508.1299,564.9735
2013-08-29,451.8396,512.2699,572.7002
2013-08-28,453.4706,516.5166,579.5626
2013-08-27,459.0218,521.0700,583.1181
2013-08-26,465.7006,525.7550,585.8093
2013-08-23,468.0815,529.3983,590.7151
2013-08-22,471.3263,533.6750,596.0236
2013-08-21,474.9900,539.5800,604.1699
2013-08-20,483.8562,546.0250,608.1937
2013-08-19,482.6204,554.0733,625.5262
2013-08-16,483.6746,562.3083,640.9420
2013-08-14,487.5398,569.3533,651.1668
2013-08-13,488.4954,575.1317,661.7679
2013-08-12,487.8482,581.8634,675.8785
2013-08-08,491.1027,588.4184,685.7340
2013-08-07,499.6724,594.6734,689.6743
2013-08-06,510.3968,600.0539,689.7110
2013-08-05,520.4689,605.2695,690.0700
2013-08-02,529.2935,609.3395,689.3854
2013-08-01,536.9089,612.9928,689.0766
2013-07-31,543.4180,616.0228,688.6275
2013-07-30,550.1399,618.7567,687.3734
2013-07-29,557.6565,622.2139,686.7712
2013-07-26,567.6988,626.3900,685.0811
2013-07-25,578.1697,629.4050,680.6402
2013-07-24,585.5259,630.9494,676.3729
2013-07-23,591.2933,632.1355,672.9778
2013-07-22,592.4486,632.4461,672.4436
2013-07-19,592.6276,632.4900,672.3524
2013-07-18,591.5598,630.9755,670.3913
2013-07-17,591.3778,629.1605,666.9433
2013-07-16,591.5057,628.8361,666.1665
2013-07-15,591.7560,628.4194,665.0829
2013-07-12,594.8237,627.2244,659.6252
2013-07-11,597.3546,626.0967,654.8388
2013-07-10,597.2934,624.7911,652.2889
2013-07-09,596.9335,624.4300,651.9266
2013-07-08,596.8137,623.9189,651.0242
2013-07-05,596.8543,623.9623,651.0703
2013-07-04,596.8885,624.0267,651.1650
2013-07-03,597.0563,624.5912,652.1261
2013-07-02,597.6480,625.1867,652.7255
2013-07-01,597.5888,624.7267,651.8647
2013-06-28,597.5696,623.3401,649.1106
2013-06-27,597.5145,623.2834,649.0523
2013-06-26,601.1291,624.9789,648.8288
2013-06-25,604.4742,627.0456,649.6170
2013-06-24,606.6698,628.9800,651.2903
2013-06-21,610.7113,631.4356,652.1599
2013-06-20,611.7429,632.8356,653.9282
2013-06-19,612.9582,633.3311,653.7041
2013-06-18,608.0546,635.1023,662.1500
2013-06-17,595.0331,638.8423,682.6515
2013-06-14,586.3411,642.4778,698.6146
2013-06-13,580.7437,646.5367,712.3298
2013-06-12,581.2697,650.9989,720.7282
2013-06-11,583.3436,655.0667,726.7899
2013-06-10,586.8303,657.6678,728.5054
2013-06-07,590.6237,660.1356,729.6476
2013-06-06,594.0976,663.4479,732.7982
2013-06-05,597.1358,666.4401,735.7444
2013-06-04,601.3066,669.6123,737.9180
2013-06-03,606.7697,673.3534,739.9371
2013-05-31,615.4402,677.2089,738.9777
2013-05-30,623.9040,680.9289,737.9539
2013-05-29,630.8272,683.7178,736.6084
2013-05-28,635.3270,685.1767,735.0264
2013-05-27,640.1218,686.8356,733.5494
2013-05-24,644.7333,688.5334,732.3334
2013-05-23,649.7712,689.9078,730.0444
2013-05-22,660.4057,691.7934,723.1810
2013-05-21,661.5006,692.1878,722.8750
2013-05-20,656.1456,689.2134,722.2811
2013-05-17,646.1743,684.8334,723.4924
2013-05-16,639.5041,680.4445,721.3848
2013-05-15,627.5432,675.7156,723.8880
2013-05-14,615.1044,670.8101,726.5158
2013-05-13,606.4501,667.6101,728.7700
2013-05-10,596.1438,663.9023,731.6607
2013-05-09,584.4855,658.5378,732.5901
2013-05-08,575.2454,653.2478,731.2503
2013-05-07,569.5368,648.5034,727.4699
2013-05-06,566.4583,643.7012,720.9440
2013-05-03,564.9263,639.6678,714.4093
2013-05-02,566.4802,636.4090,706.3378
2013-04-30,567.1474,632.9101,698.6728
2013-04-29,565.5181,629.6279,693.7376
2013-04-26,563.8312,625.3500,686.8689
2013-04-25,566.0883,621.4812,676.8741
2013-04-23,569.1379,618.8056,668.4734
2013-04-22,572.1961,616.4301,660.6641
2013-04-18,579.9910,614.2667,648.5425
2013-04-17,580.3219,614.1756,648.0294
2013-04-16,574.8584,616.1067,657.3551
2013-04-15,571.0143,617.9056,664.7970
2013-04-12,567.6612,621.0634,674.4656
2013-04-11,568.1055,624.0567,680.0079
2013-04-10,568.2131,626.7389,685.2648
2013-04-09,570.2373,630.2012,690.1650
2013-04-08,575.8103,634.1089,692.4075
2013-04-05,582.3867,637.1900,691.9933
2013-04-04,587.0759,639.0778,691.0797
2013-04-03,589.3248,639.7989,690.2730
2013-04-02,588.2294,639.4712,690.7129
2013-04-01,587.2734,638.9767,690.6801
