time,MACD,MACD_Hist,MACD_Signal
2016-02-25,-3.2976,-6.7113,3.4137
2016-02-24,-0.8665,-5.9580,5.0915
2016-02-23,1.3720,-5.2090,6.5810
2016-02-22,3.6252,-4.2581,7.8833
2016-02-19,5.2295,-3.7183,8.9478
2016-02-18,6.7838,-3.0936,9.8774
2016-02-17,7.4451,-3.2057,10.6508
2016-02-16,8.9704,-2.4818,11.4522
2016-02-15,11.8187,-0.2539,12.0726
2016-02-12,12.3632,0.2271,12.1361
2016-02-11,15.6360,3.5567,12.0793
2016-02-10,18.0215,6.8314,11.1901
2016-02-09,17.5836,8.1013,9.4823
2016-02-08,15.6382,8.1813,7.4570
2016-02-05,12.5367,7.1251,5.4116
2016-02-04,7.5762,3.9458,3.6304
2016-02-03,4.8238,2.1799,2.6439
2016-02-02,0.8635,-1.2355,2.0989
2016-02-01,1.4057,-1.0021,2.4078
2016-01-29,0.1469,-2.5114,2.6583
2016-01-28,-0.3333,-3.6195,3.2862
2016-01-27,0.4607,-3.7304,4.1911
2016-01-25,-0.0823,-5.2060,5.1237
2016-01-22,-0.0339,-6.4591,6.4252
2016-01-21,0.3002,-7.7397,8.0399
2016-01-20,1.6539,-8.3210,9.9749
2016-01-19,4.2847,-7.7704,12.0551
2016-01-18,7.5436,-6.4541,13.9977
2016-01-15,13.1004,-2.5108,15.6112
2016-01-14,15.1542,-1.0847,16.2389
2016-01-13,16.5461,0.0360,16.5101
2016-01-12,17.9620,1.4609,16.5011
2016-01-11,18.3985,2.2626,16.1359
2016-01-08,17.5655,1.9953,15.5702
2016-01-07,16.1262,1.0548,15.0714
2016-01-06,16.1072,1.2995,14.8077
2016-01-05,15.6449,1.1622,14.4828
2016-01-04,16.1826,1.9904,14.1923
2016-01-01,16.0883,2.3936,13.6947
2015-12-31,15.3907,2.2945,13.0963
2015-12-30,15.0290,2.5064,12.5226
2015-12-29,14.6643,2.7682,11.8960
2015-12-28,13.8491,2.6451,11.2040
2015-12-24,13.4211,2.8784,10.5427
2015-12-23,13.0605,3.2374,9.8231
2015-12-22,12.0168,3.0030,9.0137
2015-12-21,10.6864,2.4234,8.2630
2015-12-18,9.1725,1.5154,7.6571
2015-12-17,7.7386,0.4604,7.2783
2015-12-16,6.6196,-0.5436,7.1632
2015-12-15,6.3372,-0.9619,7.2991
2015-12-14,5.9008,-1.6387,7.5396
2015-12-11,6.8999,-1.0494,7.9493
2015-12-10,7.2316,-0.9800,8.2116
2015-12-09,7.4236,-1.0330,8.4566
2015-12-08,7.9817,-0.7331,8.7148
2015-12-07,8.3183,-0.5798,8.8981
2015-12-04,9.0474,0.0043,9.0431
2015-12-03,10.0821,1.0401,9.0420
2015-12-02,10.3647,1.5827,8.7820
2015-12-01,10.2860,1.8997,8.3863
2015-11-30,9.7941,1.8827,7.9114
2015-11-27,9.8995,2.4588,7.4407
2015-11-26,9.1655,2.3395,6.8260
2015-11-24,8.3123,2.0712,6.2411
2015-11-23,7.1430,1.4197,5.7233
2015-11-20,6.0981,0.7297,5.3684
2015-11-19,5.2179,0.0320,5.1860
2015-11-18,4.3429,-0.8351,5.1780
2015-11-17,4.8530,-0.5338,5.3867
2015-11-16,5.6172,0.0971,5.5202
2015-11-13,6.1022,0.6063,5.4959
2015-11-10,6.4452,1.1008,5.3443
2015-11-09,6.4368,1.3677,5.0691
2015-11-06,5.9273,1.2001,4.7272
2015-11-05,5.8923,1.4651,4.4272
2015-11-04,5.5114,1.4505,4.0609
2015-11-03,4.6758,0.9775,3.6983
2015-11-02,4.5884,1.1345,3.4540
2015-10-30,4.6637,1.4934,3.1703
2015-10-29,4.7154,1.9184,2.7970
2015-10-28,5.3145,2.9971,2.3174
2015-10-27,5.5142,3.9461,1.5681
2015-10-26,4.5220,3.9404,0.5816
2015-10-23,3.4424,3.8459,-0.4035
2015-10-21,2.2189,3.5839,-1.3650
2015-10-20,-0.1436,2.1174,-2.2610
2015-10-19,-2.7243,0.0661,-2.7903
2015-10-16,-2.9983,-0.1914,-2.8068
2015-10-15,-3.0300,-0.2710,-2.7590
2015-10-14,-2.9928,-0.3016,-2.6912
2015-10-13,-2.4207,0.1951,-2.6158
2015-10-12,-2.0407,0.6239,-2.6646
2015-10-09,-1.4053,1.4152,-2.8205
2015-10-08,-0.8585,2.3158,-3.1743
2015-10-07,-0.7890,2.9643,-3.7533
2015-10-06,-1.3838,3.1106,-4.4944
2015-10-05,-2.4862,2.7858,-5.2720
2015-10-01,-4.2161,1.7524,-5.9685
2015-09-30,-5.4123,0.9943,-6.4066
2015-09-29,-6.8522,-0.1970,-6.6551
2015-09-28,-8.7074,-2.1015,-6.6059
2015-09-24,-8.0158,-1.9353,-6.0805
2015-09-23,-7.3668,-1.7701,-5.5966
2015-09-22,-6.3503,-1.1961,-5.1541
2015-09-21,-4.7660,0.0891,-4.8551
2015-09-18,-3.6713,1.2060,-4.8774
2015-09-16,-2.6958,2.4831,-5.1789
2015-09-15,-3.7231,2.0765,-5.7996
2015-09-14,-5.4390,0.8798,-6.3188
2015-09-11,-6.6137,-0.0750,-6.5387
2015-09-10,-6.7706,-0.2507,-6.5199
2015-09-09,-7.0862,-0.6290,-6.4573
2015-09-08,-7.3682,-1.0682,-6.3000
2015-09-07,-7.2044,-1.1715,-6.0330
2015-09-04,-7.0566,-1.3165,-5.7401
2015-09-03,-7.2051,-1.7941,-5.4110
2015-09-02,-8.6823,-3.7198,-4.9624
2015-09-01,-8.6376,-4.6052,-4.0325
2015-08-31,-7.5641,-4.6829,-2.8812
2015-08-28,-6.9311,-5.2206,-1.7105
2015-08-27,-6.2772,-5.8719,-0.4053
2015-08-26,-5.9221,-6.9848,1.0627
2015-08-25,-4.0958,-6.9046,2.8089
2015-08-24,-1.1827,-5.7178,4.5350
2015-08-21,3.3075,-2.6569,5.9644
2015-08-20,3.8457,-2.7830,6.6287
2015-08-19,5.0087,-2.3157,7.3244
2015-08-18,5.6104,-2.2930,7.9033
2015-08-17,6.1755,-2.3011,8.4766
2015-08-14,6.7794,-2.2724,9.0519
2015-08-13,7.2293,-2.3907,9.6200
2015-08-12,8.4186,-1.7991,10.2177
2015-08-11,10.2728,-0.3946,10.6674
2015-08-10,11.0443,0.2783,10.7661
2015-08-07,11.8312,1.1347,10.6965
2015-08-06,12.3748,1.9619,10.4128
2015-08-05,13.0459,3.1235,9.9223
2015-08-04,12.6426,3.5012,9.1415
2015-08-03,11.3565,3.0903,8.2662
2015-07-31,9.0427,1.5491,7.4936
2015-07-30,7.8009,0.6946,7.1063
2015-07-29,6.6832,-0.2494,6.9327
2015-07-28,5.1860,-1.8091,6.9950
2015-07-27,4.3403,-3.1069,7.4473
2015-07-24,4.2975,-3.9265,8.2240
2015-07-23,4.6895,-4.5161,9.2056
2015-07-22,5.4026,-4.9321,10.3347
2015-07-21,6.2993,-5.2684,11.5677
2015-07-20,7.6755,-5.2093,12.8848
2015-07-17,8.6097,-5.5774,14.1871
2015-07-16,9.5282,-6.0533,15.5815
2015-07-15,9.8945,-7.2003,17.0948
2015-07-14,11.2496,-7.6453,18.8949
2015-07-13,13.5430,-7.2632,20.8062
2015-07-10,16.0263,-6.5957,22.6220
2015-07-09,19.7086,-4.5623,24.2709
2015-07-08,24.1662,-1.2453,25.4115
2015-07-07,27.3818,1.6590,25.7228
2015-07-06,27.7975,2.4894,25.3081
2015-07-03,27.8047,3.1190,24.6857
2015-07-02,27.5235,3.6175,23.9060
2015-07-01,27.9285,4.9269,23.0016
2015-06-30,27.4889,5.7190,21.7699
2015-06-29,26.9378,6.5976,20.3401
2015-06-26,25.9056,7.2149,18.6907
2015-06-25,24.3682,7.4813,16.8870
2015-06-24,22.6853,7.6687,15.0167
2015-06-23,21.3808,8.2813,13.0995
2015-06-22,18.8000,7.7708,11.0292
2015-06-19,14.7987,5.7123,9.0865
2015-06-18,11.5448,3.8865,7.6584
2015-06-17,9.7921,3.1054,6.6868
2015-06-16,8.7556,2.8452,5.9104
2015-06-15,8.0648,2.8656,5.1991
2015-06-12,6.8866,2.4038,4.4827
2015-06-11,5.8151,1.9333,3.8818
2015-06-10,4.3899,0.9914,3.3985
2015-06-09,3.6524,0.5018,3.1506
2015-06-08,2.3789,-0.6462,3.0252
2015-06-05,1.8538,-1.3329,3.1867
2015-06-04,1.2267,-2.2932,3.5200
2015-06-03,1.5795,-2.5138,4.0933
2015-06-02,2.2562,-2.4655,4.7217
2015-06-01,3.4379,-1.9002,5.3381
2015-05-29,3.9701,-1.8431,5.8131
2015-05-28,6.1708,-0.1031,6.2739
2015-05-27,6.7763,0.4766,6.2997
2015-05-26,7.6241,1.4436,6.1805
2015-05-25,7.8489,2.0293,5.8196
2015-05-22,7.8462,2.5339,5.3123
2015-05-21,7.7871,3.1082,4.6788
2015-05-20,6.5506,2.6489,3.9017
2015-05-19,5.8735,2.6340,3.2395
2015-05-18,5.0908,2.5098,2.5810
2015-05-15,4.2656,2.3121,1.9536
2015-05-14,3.0802,1.7046,1.3756
2015-05-13,2.2716,1.3222,0.9494
2015-05-12,1.7106,1.0917,0.6189
2015-05-11,1.1066,0.7607,0.3460
2015-05-08,0.0849,-0.0709,0.1558
2015-05-07,-1.1099,-1.2835,0.1735
2015-05-06,-1.0289,-1.5233,0.4944
2015-05-05,-1.7980,-2.6732,0.8752
2015-05-04,-2.8353,-4.3788,1.5435
2015-04-30,-3.3631,-6.0013,2.6382
2015-04-29,-1.9882,-6.1267,4.1385
2015-04-28,-0.1931,-5.8633,5.6702
2015-04-27,2.2933,-4.8428,7.1361
2015-04-24,5.4034,-2.9433,8.3467
2015-04-23,7.8385,-1.2441,9.0826
2015-04-22,9.3470,-0.0466,9.3936
2015-04-21,11.2877,1.8824,9.4052
2015-04-20,12.5950,3.6604,8.9346
2015-04-17,12.1077,4.0882,8.0195
2015-04-16,11.7332,4.7357,6.9975
2015-04-15,10.4751,4.6616,5.8135
2015-04-13,10.0228,5.3747,4.6482
2015-04-10,9.2132,5.9087,3.3045
2015-04-09,7.2837,5.4564,1.8273
2015-04-08,4.9742,4.5110,0.4632
2015-04-07,2.1943,2.8589,-0.6646
2015-04-06,0.0982,1.4775,-1.3793
2015-04-01,-1.6250,0.1237,-1.7487
2015-03-31,-2.7048,-0.9252,-1.7796
2015-03-30,-3.6369,-2.0886,-1.5483
2015-03-27,-3.7503,-2.7242,-1.0261
2015-03-26,-3.3473,-3.0023,-0.3451
2015-03-25,-2.9441,-3.3496,0.4055
2015-03-24,-2.2457,-3.4886,1.2429
2015-03-23,-1.5460,-3.6610,2.1151
2015-03-20,-0.7409,-3.7712,3.0303
2015-03-19,0.0810,-3.8921,3.9731
2015-03-18,0.8057,-4.1405,4.9461
2015-03-17,1.6751,-4.3061,5.9813
2015-03-16,3.0756,-3.9822,7.0578
2015-03-13,4.8494,-3.2039,8.0534
2015-03-12,6.1444,-2.7100,8.8543
2015-03-11,7.2716,-2.2603,9.5318
2015-03-10,8.4502,-1.6467,10.0969
2015-03-09,9.4769,-1.0317,10.5086
2015-03-05,10.4036,-0.3629,10.7665
2015-03-04,10.1348,-0.7224,10.8572
2015-03-03,9.9625,-1.0753,11.0378
2015-03-02,9.4836,-1.8230,11.3066
2015-02-27,8.2071,-3.5553,11.7624
2015-02-26,9.0781,-3.5731,12.6512
2015-02-25,10.2737,-3.2708,13.5445
2015-02-24,11.8829,-2.4793,14.3622
2015-02-23,13.3924,-1.5896,14.9820
2015-02-20,14.5520,-0.8274,15.3794
2015-02-19,15.6688,0.0825,15.5863
2015-02-18,15.2229,-0.3428,15.5657
2015-02-16,14.7749,-0.8764,15.6514
2015-02-13,13.9226,-1.9479,15.8705
2015-02-12,13.9116,-2.4459,16.3574
2015-02-11,14.3295,-2.6394,16.9689
2015-02-10,14.8026,-2.8262,17.6288
2015-02-09,16.2780,-2.0573,18.3353
2015-02-06,17.8766,-0.9730,18.8496
2015-02-05,19.4294,0.3365,19.0929
2015-02-04,20.0611,1.0524,19.0088
2015-02-03,20.6541,1.9084,18.7457
2015-02-02,20.5759,2.3074,18.2685
2015-01-30,20.4243,2.7326,17.6917
2015-01-29,21.0496,4.0411,17.0085
2015-01-28,20.6039,4.6056,15.9983
2015-01-27,17.8210,2.9741,14.8469
2015-01-23,15.6435,1.5402,14.1033
2015-01-22,15.7483,2.0300,13.7183
2015-01-21,15.8597,2.6489,13.2108
2015-01-20,16.0516,3.5031,12.5486
2015-01-19,15.2949,3.6221,11.6728
2015-01-16,14.0364,3.2691,10.7673
2015-01-15,11.9138,1.9638,9.9500
2015-01-14,9.9838,0.5248,9.4590
2015-01-13,8.0263,-1.3015,9.3278
2015-01-12,8.3104,-1.3428,9.6532
2015-01-09,8.8540,-1.1349,9.9889
2015-01-08,9.5260,-0.7467,10.2727
2015-01-07,9.7034,-0.7559,10.4593
2015-01-06,9.8407,-0.8076,10.6483
2015-01-05,10.5163,-0.3339,10.8502
2015-01-02,10.9802,0.0465,10.9337
2015-01-01,11.5277,0.6057,10.9220
2014-12-31,11.5894,0.8188,10.7706
2014-12-30,11.5322,0.9663,10.5659
2014-12-29,11.4879,1.1636,10.3243
2014-12-26,11.1315,1.0980,10.0334
2014-12-24,10.6597,0.9008,9.7589
2014-12-23,10.3240,0.7903,9.5337
2014-12-22,9.2791,-0.0571,9.3362
2014-12-19,9.1635,-0.1869,9.3504
2014-12-18,9.0492,-0.3480,9.3972
2014-12-17,8.7473,-0.7369,9.4842
2014-12-16,9.5364,-0.1320,9.6684
2014-12-15,10.7536,1.0522,9.7014
2014-12-12,10.2895,0.8512,9.4383
2014-12-11,9.9330,0.7074,9.2256
2014-12-10,9.3512,0.3025,9.0487
2014-12-09,9.6568,0.6837,8.9731
2014-12-08,9.2124,0.4103,8.8021
2014-12-05,8.3901,-0.3095,8.6996
2014-12-04,7.9374,-0.8396,8.7769
2014-12-03,7.9761,-1.0107,8.9868
2014-12-02,8.1514,-1.0881,9.2395
2014-12-01,8.3782,-1.1334,9.5116
2014-11-28,8.6119,-1.1830,9.7949
2014-11-27,8.7321,-1.3585,10.0906
2014-11-26,9.2793,-1.1509,10.4303
2014-11-25,10.3508,-0.3672,10.7180
2014-11-24,11.3989,0.5891,10.8098
2014-11-21,12.0770,1.4145,10.6625
2014-11-20,12.4715,2.1626,10.3089
2014-11-19,12.5096,2.7414,9.7682
2014-11-18,12.4838,3.4009,9.0829
2014-11-17,11.4912,3.2586,8.2327
2014-11-14,8.9581,1.5401,7.4180
2014-11-13,8.7414,1.7084,7.0330
2014-11-12,8.0703,1.4644,6.6059
2014-11-11,7.2791,1.0393,6.2398
2014-11-10,6.9719,0.9919,5.9800
2014-11-07,6.6982,0.9662,5.7320
2014-11-05,6.1024,0.6119,5.4904
2014-11-03,5.5962,0.2587,5.3375
2014-10-31,5.6751,0.4024,5.2728
2014-10-30,5.4907,0.3185,5.1722
2014-10-29,5.2925,0.2000,5.0925
2014-10-28,5.2951,0.2525,5.0425
2014-10-27,4.6048,-0.3746,4.9794
2014-10-22,3.4317,-1.6414,5.0731
2014-10-21,3.3359,-2.1475,5.4834
2014-10-20,3.6386,-2.3817,6.0203
2014-10-17,4.5728,-2.0429,6.6157
2014-10-16,6.0285,-1.0980,7.1264
2014-10-15,6.8488,-0.5521,7.4009
2014-10-14,7.2851,-0.2538,7.5390
2014-10-13,7.4311,-0.1713,7.6024
2014-10-10,7.9869,0.3417,7.6453
2014-10-09,8.0491,0.4893,7.5598
2014-10-08,7.4718,0.0343,7.4375
2014-10-07,7.5768,0.1478,7.4289
2014-10-01,7.7491,0.3572,7.3920
2014-09-30,6.9080,-0.3947,7.3027
2014-09-29,6.3698,-1.0315,7.4014
2014-09-26,6.3325,-1.3268,7.6593
2014-09-25,7.1519,-0.8391,7.9909
2014-09-24,8.2153,0.0146,8.2007
2014-09-23,8.6177,0.4207,8.1971
2014-09-22,8.6390,0.5471,8.0919
2014-09-19,8.0950,0.1399,7.9551
2014-09-18,7.3445,-0.5756,7.9202
2014-09-17,7.5317,-0.5324,8.0641
2014-09-16,8.3585,0.1613,8.1971
2014-09-15,8.9032,0.7464,8.1568
2014-09-12,9.1249,1.1547,7.9702
2014-09-11,9.0307,1.3491,7.6815
2014-09-10,8.7277,1.3834,7.3443
2014-09-09,8.5230,1.5246,6.9984
2014-09-08,7.6990,1.0817,6.6173
2014-09-05,6.8753,0.5285,6.3468
2014-09-04,7.0879,0.8732,6.2147
2014-09-03,7.1614,1.1650,5.9964
2014-09-02,6.9255,1.2204,5.7051
2014-09-01,7.0145,1.6144,5.4000
2014-08-28,6.9445,1.9481,4.9964
2014-08-27,6.3999,1.8905,4.5094
2014-08-26,5.5496,1.5129,4.0368
2014-08-25,4.9329,1.2744,3.6586
2014-08-22,4.2201,0.8802,3.3400
2014-08-21,3.6155,0.4956,3.1199
2014-08-20,3.1776,0.1816,2.9960
2014-08-19,3.0678,0.1172,2.9506
2014-08-18,2.9106,-0.0107,2.9213
2014-08-14,2.7632,-0.1607,2.9240
2014-08-13,2.7422,-0.2220,2.9642
2014-08-12,2.6891,-0.3305,3.0197
2014-08-11,2.4703,-0.6320,3.1023
2014-08-08,2.2575,-1.0028,3.2603
2014-08-07,2.4126,-1.0984,3.5110
2014-08-06,2.7242,-1.0614,3.7856
2014-08-05,3.0783,-0.9727,4.0509
2014-08-04,3.4299,-0.8642,4.2941
2014-08-01,3.8318,-0.6784,4.5102
2014-07-31,4.3207,-0.3591,4.6798
2014-07-30,4.7632,-0.0064,4.7695
2014-07-28,5.0662,0.2951,4.7711
2014-07-25,5.3651,0.6677,4.6974
2014-07-24,5.0480,0.5175,4.5304
2014-07-23,4.6359,0.2349,4.4010
2014-07-22,4.4840,0.1416,4.3423
2014-07-21,4.1784,-0.1285,4.3069
2014-07-18,4.3453,0.0062,4.3390
2014-07-17,4.4217,0.0842,4.3375
2014-07-16,4.4228,0.1064,4.3164
2014-07-15,4.4052,0.1154,4.2898
2014-07-14,4.3396,0.0785,4.2610
2014-07-11,4.7012,0.4599,4.2414
2014-07-10,5.2228,1.0964,4.1264
2014-07-09,4.9984,1.1461,3.8523
2014-07-08,4.8277,1.2620,3.5658
2014-07-07,4.9515,1.7012,3.2503
2014-07-04,4.2505,1.4255,2.8250
2014-07-03,2.5953,0.1267,2.4686
2014-07-02,1.6730,-0.7640,2.4370
2014-07-01,1.1047,-1.5233,2.6280
2014-06-30,1.3549,-1.6539,3.0088
2014-06-27,1.7336,-1.6887,3.4223
2014-06-26,2.2303,-1.6141,3.8444
2014-06-25,2.7907,-1.4572,4.2479
2014-06-24,3.3941,-1.2181,4.6122
2014-06-23,3.9067,-1.0101,4.9168
2014-06-20,4.1772,-0.9921,5.1693
2014-06-19,4.4312,-0.9861,5.4173
2014-06-18,4.3478,-1.3161,5.6639
2014-06-17,3.9689,-2.0240,5.9929
2014-06-16,4.9681,-1.5308,6.4989
2014-06-13,5.9888,-0.8928,6.8816
2014-06-12,6.7469,-0.3579,7.1048
2014-06-11,7.3486,0.1544,7.1942
2014-06-10,8.3223,1.1666,7.1557
2014-06-09,8.4757,1.6117,6.8640
2014-06-06,8.2850,1.8239,6.4611
2014-06-05,8.0127,2.0076,6.0051
2014-06-04,7.2193,1.7161,5.5032
2014-06-03,6.7868,1.7126,5.0742
2014-06-02,6.1198,1.4737,4.6461
2014-05-30,5.3566,1.0790,4.2776
2014-05-29,4.9725,0.9646,4.0079
2014-05-28,4.8268,1.0601,3.7667
2014-05-27,4.9444,1.4427,3.5017
2014-05-26,4.7329,1.5918,3.1411
2014-05-23,3.8890,1.1459,2.7431
2014-05-22,2.6668,0.2102,2.4566
2014-05-21,1.0639,-1.3401,2.4041
2014-05-20,0.9357,-1.8035,2.7391
2014-05-19,1.3748,-1.8151,3.1900
2014-05-16,1.7224,-1.9213,3.6438
2014-05-15,2.4796,-1.6445,4.1241
2014-05-14,3.7551,-0.7801,4.5352
2014-05-13,4.5501,-0.1801,4.7302
2014-05-12,4.8231,0.0478,4.7753
2014-05-09,4.9251,0.1618,4.7633
2014-05-08,4.8820,0.1591,4.7229
2014-05-07,4.8903,0.2072,4.6831
2014-05-06,4.9341,0.3028,4.6313
2014-05-05,4.9987,0.4431,4.5556
2014-05-02,4.9637,0.5189,4.4448
2014-04-30,4.8183,0.5031,4.3151
2014-04-29,4.5972,0.4078,4.1893
2014-04-28,4.2430,0.1556,4.0874
2014-04-25,4.0001,-0.0484,4.0485
2014-04-24,3.9883,-0.0723,4.0606
2014-04-23,3.8357,-0.2429,4.0786
2014-04-22,3.6259,-0.5134,4.1394
2014-04-21,3.8695,-0.3982,4.2677
2014-04-17,3.9821,-0.3852,4.3673
2014-04-16,4.1987,-0.2649,4.4636
2014-04-15,4.3331,-0.1967,4.5298
2014-04-11,4.5190,-0.0600,4.5790
2014-04-10,4.6998,0.1058,4.5940
2014-04-09,4.6534,0.0859,4.5675
2014-04-07,4.8310,0.2849,4.5461
2014-04-04,4.9314,0.4565,4.4748
2014-04-03,4.9394,0.5787,4.3607
2014-04-02,5.0503,0.8343,4.2161
2014-04-01,5.0101,1.0026,4.0075
2014-03-31,4.6964,0.9396,3.7568
2014-03-28,4.0776,0.5556,3.5219
2014-03-27,3.2946,-0.0884,3.3830
2014-03-26,3.2314,-0.1738,3.4051
2014-03-25,3.4061,-0.0425,3.4486
2014-03-24,3.5510,0.0918,3.4592
2014-03-21,3.7139,0.2777,3.4362
2014-03-20,3.7151,0.3482,3.3668
2014-03-19,3.9262,0.6464,3.2798
2014-03-18,3.9548,0.8366,3.1182
2014-03-14,3.8986,0.9896,2.9090
2014-03-13,3.8939,1.2324,2.6616
2014-03-12,3.9428,1.5893,2.3535
2014-03-11,3.5304,1.5742,1.9562
2014-03-10,2.9771,1.4145,1.5626
2014-03-07,2.3594,1.1504,1.2090
2014-03-06,1.8584,0.9371,0.9214
2014-03-05,1.4389,0.7518,0.6871
2014-03-04,1.4934,0.9943,0.4992
2014-03-03,1.2282,0.9776,0.2506
2014-02-28,0.8204,0.8142,0.0062
2014-02-26,0.5073,0.7047,-0.1973
2014-02-25,0.2811,0.6546,-0.3735
2014-02-24,-0.0519,0.4853,-0.5371
2014-02-21,-0.1432,0.5152,-0.6585
2014-02-20,-0.3341,0.4531,-0.7873
2014-02-19,-0.3764,0.5241,-0.9005
2014-02-18,-0.7680,0.2636,-1.0316
2014-02-17,-1.3758,-0.2783,-1.0975
2014-02-14,-1.5690,-0.5411,-1.0279
2014-02-13,-1.4767,-0.5841,-0.8926
2014-02-12,-1.4585,-0.7119,-0.7466
2014-02-11,-1.3758,-0.8072,-0.5686
2014-02-10,-1.1495,-0.7827,-0.3668
2014-02-07,-1.0945,-0.9234,-0.1711
2014-02-06,-0.9844,-1.0441,0.0597
2014-02-05,-0.8519,-1.1726,0.3207
2014-02-04,-0.5818,-1.1957,0.6139
2014-02-03,-0.1920,-1.1048,0.9128
2014-01-31,0.1301,-1.0589,1.1890
2014-01-30,0.2579,-1.1958,1.4537
2014-01-29,0.6947,-1.0580,1.7527
2014-01-28,1.0639,-0.9533,2.0172
2014-01-27,1.2498,-1.0056,2.2555
2014-01-24,2.0000,-0.5069,2.5069
2014-01-23,2.2726,-0.3610,2.6336
2014-01-22,2.4231,-0.3007,2.7238
2014-01-21,2.5739,-0.2251,2.7990
2014-01-20,2.4606,-0.3947,2.8553
2014-01-17,2.5856,-0.3684,2.9540
2014-01-16,2.6347,-0.4113,3.0461
2014-01-15,2.5385,-0.6104,3.1489
2014-01-14,2.7662,-0.5353,3.3015
2014-01-13,3.0237,-0.4116,3.4353
2014-01-10,3.1078,-0.4304,3.5382
2014-01-09,3.2330,-0.4128,3.6458
2014-01-08,3.4828,-0.2662,3.7490
2014-01-07,3.6787,-0.1369,3.8155
2014-01-06,3.8695,0.0198,3.8497
2014-01-03,4.0854,0.2406,3.8448
2014-01-02,4.1320,0.3473,3.7846
2014-01-01,4.0387,0.3408,3.6978
2013-12-31,3.8873,0.2747,3.6126
2013-12-30,3.6492,0.1053,3.5439
2013-12-27,3.5290,0.0114,3.5176
2013-12-26,3.5340,0.0193,3.5147
2013-12-24,3.6148,0.1049,3.5099
2013-12-23,3.5242,0.0405,3.4837
2013-12-20,3.1924,-0.2811,3.4736
2013-12-19,3.3080,-0.2359,3.5439
2013-12-18,3.4226,-0.1802,3.6028
2013-12-17,3.4662,-0.1817,3.6479
2013-12-16,3.6964,0.0031,3.6933
2013-12-13,3.8448,0.1523,3.6926
2013-12-12,4.0135,0.3590,3.6545
2013-12-11,3.9556,0.3908,3.5647
2013-12-10,3.8954,0.4283,3.4670
2013-12-09,3.7262,0.3663,3.3600
2013-12-06,3.5091,0.2407,3.2684
2013-12-05,3.2328,0.0246,3.2082
2013-12-04,3.1677,-0.0344,3.2021
2013-12-03,2.9676,-0.2430,3.2107
2013-12-02,2.5689,-0.7025,3.2714
2013-11-29,2.6778,-0.7693,3.4471
2013-11-28,2.7493,-0.8900,3.6394
2013-11-27,3.0007,-0.8612,3.8619
2013-11-26,3.2973,-0.7799,4.0772
2013-11-25,3.6436,-0.6286,4.2721
2013-11-22,3.9883,-0.4409,4.4293
2013-11-21,4.4956,-0.0439,4.5395
2013-11-20,4.8379,0.2874,4.5505
2013-11-19,4.8745,0.3958,4.4787
2013-11-18,4.8192,0.4395,4.3797
2013-11-14,4.7774,0.5076,4.2698
2013-11-13,4.6728,0.5299,4.1429
2013-11-12,4.7132,0.7028,4.0104
2013-11-11,4.5679,0.7332,3.8347
2013-11-08,4.3598,0.7084,3.6514
2013-11-07,4.1988,0.7245,3.4743
2013-11-06,3.7672,0.4740,3.2932
2013-11-05,3.6004,0.4257,3.1747
2013-11-01,3.5429,0.4746,3.0683
2013-10-31,3.1491,0.1995,2.9496
2013-10-30,2.8084,-0.0913,2.8997
2013-10-29,2.6473,-0.2752,2.9226
2013-10-28,2.7275,-0.2639,2.9914
2013-10-25,2.9067,-0.1506,3.0574
2013-10-24,3.0062,-0.0888,3.0950
2013-10-23,3.2019,0.0847,3.1172
2013-10-22,3.2977,0.2016,3.0961
2013-10-21,3.2987,0.2530,3.0457
2013-10-18,3.3258,0.3434,2.9824
2013-10-17,3.3176,0.4210,2.8966
2013-10-15,3.3602,0.5689,2.7913
2013-10-14,3.4069,0.7578,2.6491
2013-10-11,3.1818,0.7222,2.4596
2013-10-10,3.1664,0.8874,2.2791
2013-10-09,3.0850,1.0277,2.0572
2013-10-08,2.7564,0.9561,1.8003
2013-10-07,2.2287,0.6674,1.5613
2013-10-04,1.8032,0.4087,1.3945
2013-10-03,1.3851,0.0929,1.2923
2013-10-01,1.2728,0.0037,1.2691
2013-09-30,1.5970,0.3289,1.2681
2013-09-27,1.8339,0.6480,1.1859
2013-09-26,2.0327,1.0087,1.0239
2013-09-25,2.3027,1.5309,0.7717
2013-09-24,2.4305,2.0415,0.3890
2013-09-23,2.6265,2.7479,-0.1214
2013-09-20,2.1472,2.9555,-0.8083
2013-09-19,1.1615,2.7087,-1.5472
2013-09-18,0.2683,2.4927,-2.2244
2013-09-17,-0.6042,2.2433,-2.8476
2013-09-16,-1.3008,2.1076,-3.4084
2013-09-13,-1.7688,2.1664,-3.9353
2013-09-12,-2.4382,2.0387,-4.4769
2013-09-11,-2.9568,2.0298,-4.9866
2013-09-10,-4.0038,1.4902,-5.4940
2013-09-06,-5.0278,0.8387,-5.8666
2013-09-05,-5.8932,0.1830,-6.0762
2013-09-04,-6.4849,-0.3629,-6.1220
2013-09-03,-6.3827,-0.3514,-6.0313
2013-09-02,-6.3136,-0.3701,-5.9434
2013-08-30,-6.2522,-0.4013,-5.8509
2013-08-29,-6.2173,-0.4667,-5.7506
2013-08-28,-5.9316,-0.2977,-5.6339
2013-08-27,-5.2221,0.3374,-5.5595
2013-08-26,-4.8280,0.8158,-5.6439
