time,MACD,MACD_Hist,MACD_Signal
2001-01-10,1.2376,-0.0430,1.2805
2001-01-09,1.2799,-0.0114,1.2913
2001-01-08,1.3210,0.0269,1.2941
2001-01-05,1.3498,0.0624,1.2874
2001-01-04,1.3329,0.0610,1.2718
2001-01-03,1.3473,0.0908,1.2566
2001-01-02,1.1053,-0.1286,1.2339
2001-01-01,0.8232,-0.4428,1.2660
2000-12-29,0.7962,-0.5805,1.3767
2000-12-28,0.8260,-0.6958,1.5218
2000-12-27,0.9358,-0.7600,1.6958
2000-12-26,1.2523,-0.6335,1.8858
2000-12-22,1.6981,-0.3461,2.0442
2000-12-21,2.0341,-0.0966,2.1307
2000-12-20,2.2593,0.1044,2.1549
2000-12-19,2.3565,0.2278,2.1288
2000-12-18,2.3774,0.3056,2.0718
2000-12-15,2.3129,0.3175,1.9954
2000-12-14,2.3417,0.4256,1.9160
2000-12-13,2.2018,0.3922,1.8096
2000-12-12,2.1406,0.4290,1.7116
2000-12-11,2.1343,0.5300,1.6043
2000-12-08,2.0116,0.5397,1.4718
2000-12-07,1.9274,0.5905,1.3369
2000-12-06,1.7829,0.5936,1.1893
2000-12-05,1.6336,0.5927,1.0409
2000-12-04,1.4397,0.5469,0.8927
2000-12-01,1.2888,0.5329,0.7560
2000-11-30,1.2631,0.6404,0.6228
2000-11-29,1.2210,0.7583,0.4627
2000-11-28,1.0770,0.8039,0.2731
2000-11-27,0.7464,0.6743,0.0721
2000-11-24,0.3678,0.4643,-0.0965
2000-11-23,0.1689,0.3815,-0.2125
2000-11-22,0.0845,0.3924,-0.3079
2000-11-21,0.0310,0.4370,-0.4060
2000-11-20,-0.0796,0.4357,-0.5153
2000-11-17,-0.2614,0.3627,-0.6242
2000-11-16,-0.3359,0.3790,-0.7149
2000-11-15,-0.3876,0.4220,-0.8096
2000-11-14,-0.5973,0.3178,-0.9151
2000-11-13,-0.7510,0.2435,-0.9946
2000-11-10,-0.7757,0.2797,-1.0554
2000-11-09,-0.7540,0.3714,-1.1254
2000-11-08,-0.7810,0.4372,-1.2182
2000-11-07,-0.8595,0.4680,-1.3275
2000-11-06,-1.0309,0.4136,-1.4445
2000-11-03,-1.2404,0.3075,-1.5479
2000-11-02,-1.4546,0.1702,-1.6248
2000-11-01,-1.5327,0.1346,-1.6673
2000-10-31,-1.5772,0.1238,-1.7010
2000-10-30,-1.5285,0.2034,-1.7319
2000-10-27,-1.4837,0.2990,-1.7828
2000-10-26,-1.5894,0.2681,-1.8575
2000-10-25,-1.7113,0.2132,-1.9246
2000-10-24,-1.8387,0.1392,-1.9779
2000-10-23,-1.8930,0.1196,-2.0127
2000-10-20,-1.9246,0.1179,-2.0426
2000-10-19,-1.9642,0.1079,-2.0720
2000-10-18,-1.9781,0.1209,-2.0990
2000-10-17,-2.0272,0.1021,-2.1292
2000-10-16,-2.0614,0.0934,-2.1547
2000-10-13,-2.1361,0.0419,-2.1781
2000-10-12,-2.1643,0.0243,-2.1886
2000-10-11,-2.2819,-0.0873,-2.1946
2000-10-10,-2.2744,-0.1015,-2.1728
2000-10-09,-2.1988,-0.0514,-2.1474
2000-10-06,-2.1553,-0.0207,-2.1346
2000-10-05,-2.1793,-0.0499,-2.1294
2000-10-04,-2.1816,-0.0646,-2.1169
2000-10-03,-2.2681,-0.1674,-2.1008
2000-09-29,-2.4090,-0.3501,-2.0589
2000-09-28,-2.3728,-0.4013,-1.9714
2000-09-27,-2.2807,-0.4096,-1.8711
2000-09-26,-2.2612,-0.4925,-1.7687
2000-09-25,-2.1955,-0.5499,-1.6456
2000-09-22,-2.1352,-0.6271,-1.5081
2000-09-21,-1.9366,-0.5853,-1.3513
2000-09-20,-1.8394,-0.6344,-1.2050
2000-09-19,-1.7056,-0.6592,-1.0464
2000-09-18,-1.4307,-0.5491,-0.8816
2000-09-15,-1.0919,-0.3476,-0.7443
2000-09-14,-0.8778,-0.2203,-0.6574
2000-09-13,-0.6403,-0.0380,-0.6023
2000-09-12,-0.4954,0.0975,-0.5928
2000-09-11,-0.5034,0.1138,-0.6172
2000-09-08,-0.5324,0.1133,-0.6457
2000-09-07,-0.5084,0.1656,-0.6740
2000-09-06,-0.5247,0.1906,-0.7154
2000-09-05,-0.5515,0.2115,-0.7630
2000-09-04,-0.6671,0.1488,-0.8159
2000-08-31,-0.8105,0.0426,-0.8531
2000-08-30,-0.8245,0.0393,-0.8638
2000-08-29,-0.8270,0.0466,-0.8736
2000-08-28,-0.7582,0.1270,-0.8853
2000-08-25,-0.8370,0.0800,-0.9170
2000-08-24,-0.8598,0.0772,-0.9370
2000-08-23,-0.8865,0.0698,-0.9563
2000-08-22,-0.9304,0.0434,-0.9738
2000-08-21,-1.0102,-0.0256,-0.9846
2000-08-18,-0.9830,-0.0048,-0.9782
2000-08-17,-0.8561,0.1210,-0.9770
2000-08-16,-0.6069,0.4004,-1.0073
2000-08-14,-0.7019,0.4054,-1.1074
2000-08-11,-0.9036,0.3051,-1.2087
2000-08-10,-1.0585,0.2265,-1.2850
2000-08-09,-1.1808,0.1608,-1.3416
2000-08-08,-1.4171,-0.0352,-1.3818
2000-08-07,-1.7138,-0.3408,-1.3730
2000-08-04,-1.8561,-0.5683,-1.2878
2000-08-03,-1.9949,-0.8492,-1.1457
2000-08-02,-2.1159,-1.1825,-0.9334
2000-08-01,-2.2859,-1.6481,-0.6378
2000-07-31,-2.2151,-1.9894,-0.2258
2000-07-28,-2.0485,-2.3200,0.2716
2000-07-27,-1.7991,-2.6507,0.8516
2000-07-26,-1.3732,-2.8875,1.5143
2000-07-25,-0.7248,-2.9610,2.2362
2000-07-24,-0.1051,-3.0815,2.9764
2000-07-21,1.0122,-2.7346,3.7468
2000-07-20,2.0016,-2.4288,4.4304
