time,EMA
2017-11-23,1786.5143
2017-11-22,1788.9000
2017-11-21,1790.4474
2017-11-20,1788.8523
2017-11-17,1787.0789
2017-11-16,1787.1188
2017-11-15,1789.9945
2017-11-14,1797.8886
2017-11-13,1802.7085
2017-11-10,1810.3199
2017-11-09,1816.9325
2017-11-08,1823.4359
2017-11-07,1828.4818
2017-11-06,1831.3115
2017-11-03,1832.5601
2017-11-02,1832.2874
2017-11-01,1834.5545
2017-10-31,1837.8129
2017-10-30,1841.8301
2017-10-27,1845.8964
2017-10-26,1849.2697
2017-10-25,1859.7086
2017-10-24,1873.6464
2017-10-23,1878.6197
2017-10-19,1883.3691
2017-10-18,1887.2185
2017-10-17,1889.1152
2017-10-16,1891.4378
2017-10-13,1891.7102
2017-10-12,1885.0639
2017-10-11,1878.0391
2017-10-10,1873.2326
2017-10-09,1864.9677
2017-10-06,1857.6327
2017-10-05,1851.0308
2017-10-04,1849.1394
2017-10-03,1847.5488
2017-09-29,1845.8381
2017-09-28,1846.9842
2017-09-27,1847.6089
2017-09-26,1851.6677
2017-09-25,1852.9854
2017-09-22,1859.0996
2017-09-21,1858.9732
2017-09-20,1852.9020
2017-09-19,1847.4601
2017-09-18,1840.7138
2017-09-15,1833.1310
2017-09-14,1825.8659
2017-09-13,1816.6149
2017-09-12,1807.2586
2017-09-11,1798.0911
2017-09-08,1785.1954
2017-09-07,1773.8212
2017-09-06,1754.3498
2017-09-05,1743.4655
2017-09-04,1738.8303
2017-09-01,1732.4967
2017-08-31,1725.4647
2017-08-30,1719.3400
2017-08-29,1712.3179
2017-08-28,1705.6250
2017-08-24,1692.9434
2017-08-23,1685.7112
2017-08-22,1675.9176
2017-08-21,1675.1931
2017-08-18,1673.4240
2017-08-17,1669.8634
2017-08-16,1663.6542
2017-08-14,1657.5073
2017-08-11,1651.9923
2017-08-10,1647.1704
2017-08-09,1648.0936
2017-08-08,1642.5350
2017-08-07,1628.2072
2017-08-04,1610.7079
2017-08-03,1598.8877
2017-08-02,1587.9706
2017-08-01,1575.5202
2017-07-31,1560.9012
2017-07-28,1546.0382
2017-07-27,1529.6633
2017-07-26,1513.6068
2017-07-25,1495.4496
2017-07-24,1481.9759
2017-07-21,1469.7418
2017-07-20,1454.1830
2017-07-19,1440.0496
2017-07-18,1429.2128
2017-07-17,1420.4088
2017-07-14,1407.9571
2017-07-13,1398.3158
2017-07-12,1389.3595
2017-07-11,1384.1342
2017-07-10,1380.5220
2017-07-07,1377.6402
2017-07-06,1376.0075
2017-07-05,1373.8978
2017-07-04,1371.5028
2017-07-03,1370.6400
2017-06-30,1368.9968
2017-06-29,1368.4491
2017-06-28,1367.8911
2017-06-27,1367.6533
2017-06-23,1369.4168
2017-06-22,1366.0660
2017-06-21,1362.4045
2017-06-20,1356.8734
2017-06-19,1351.2496
2017-06-16,1346.1864
2017-06-15,1339.7902
2017-06-14,1333.2418
2017-06-13,1330.1620
2017-06-12,1325.9948
2017-06-09,1322.1311
2017-06-08,1316.3502
2017-06-07,1311.9555
2017-06-06,1308.6350
2017-06-05,1305.7913
2017-06-02,1300.1430
2017-06-01,1293.8370
2017-05-31,1290.3515
2017-05-30,1286.7095
2017-05-29,1283.0579
2017-05-26,1280.4692
2017-05-25,1276.5660
2017-05-24,1278.3045
2017-05-23,1284.1050
2017-05-22,1288.8739
2017-05-19,1293.8133
2017-05-18,1294.0568
2017-05-17,1292.1207
2017-05-16,1288.8913
2017-05-15,1283.0693
2017-05-12,1277.8450
2017-05-11,1273.8866
2017-05-10,1267.1168
2017-05-09,1260.8765
2017-05-08,1258.3003
2017-05-05,1256.8214
2017-05-04,1255.0342
2017-05-03,1250.6799
2017-05-02,1248.6357
2017-04-28,1246.4184
2017-04-27,1243.5150
2017-04-26,1239.0587
2017-04-25,1231.4070
