time,ADX
2017-10-12,16.8555
2017-10-11,17.0006
2017-10-10,17.1533
2017-10-09,17.6353
2017-10-06,18.1427
2017-10-05,18.2857
2017-10-04,18.4363
2017-10-03,18.7226
2017-09-29,19.0240
2017-09-28,19.4268
2017-09-27,19.6205
2017-09-26,19.8603
2017-09-25,20.5456
2017-09-22,21.2671
2017-09-21,22.0500
2017-09-20,21.9576
2017-09-19,21.1860
2017-09-18,20.5489
2017-09-15,19.8783
2017-09-14,19.6250
2017-09-13,18.9629
2017-09-12,18.3582
2017-09-11,17.3120
2017-09-08,16.4216
2017-09-07,16.2885
2017-09-06,16.3744
2017-09-05,16.1967
2017-09-04,16.2560
2017-09-01,16.3184
2017-08-31,16.7370
2017-08-30,17.1776
2017-08-29,17.8045
2017-08-28,18.1532
2017-08-24,18.6670
2017-08-23,18.3058
2017-08-22,17.5820
2017-08-21,16.8201
2017-08-18,16.2647
2017-08-17,15.6324
2017-08-16,15.1575
2017-08-14,14.4680
2017-08-11,13.7423
2017-08-10,13.1627
2017-08-09,12.9245
2017-08-08,12.8980
2017-08-07,13.5070
2017-08-04,14.0233
2017-08-03,14.6486
2017-08-02,15.3069
2017-08-01,15.7859
2017-07-31,16.2901
2017-07-28,16.4616
2017-07-27,17.1233
2017-07-26,16.9793
2017-07-25,17.1285
2017-07-24,17.4257
2017-07-21,17.4481
2017-07-20,17.4717
2017-07-19,17.2250
2017-07-18,17.1568
2017-07-17,17.0851
2017-07-14,17.1546
2017-07-13,17.2277
2017-07-12,17.4014
2017-07-11,17.8787
2017-07-10,18.5239
2017-07-07,19.4941
2017-07-06,20.1600
2017-07-05,20.5518
2017-07-04,20.7958
2017-07-03,21.0527
2017-06-30,21.3899
2017-06-29,21.5831
2017-06-28,22.3828
2017-06-27,22.8635
2017-06-23,23.4411
2017-06-22,24.6372
2017-06-21,25.6254
2017-06-20,26.2120
2017-06-19,27.1176
2017-06-16,28.2089
2017-06-15,29.5494
2017-06-14,30.7841
2017-06-13,31.9741
2017-06-12,33.5038
2017-06-09,35.1139
2017-06-08,35.6021
2017-06-07,35.8320
2017-06-06,36.1394
2017-06-05,36.4505
2017-06-02,36.4883
2017-06-01,36.5871
2017-05-31,36.7623
2017-05-30,37.1381
2017-05-29,37.4347
2017-05-26,38.0717
2017-05-25,38.9007
2017-05-24,40.1884
2017-05-23,41.8556
2017-05-22,42.3580
2017-05-19,42.9723
2017-05-18,44.0439
2017-05-17,44.5854
2017-05-16,44.6792
