time,RSI
2016-11-17,34.5884
2016-11-16,36.5754
2016-11-15,23.8092
2016-11-11,26.4829
2016-11-10,32.0836
2016-11-09,31.8451
2016-11-08,37.3836
2016-11-07,38.4894
2016-11-04,38.5624
2016-11-03,42.8166
2016-11-02,41.4033
2016-11-01,46.7219
2016-10-28,48.3748
2016-10-27,53.5492
2016-10-26,62.3434
2016-10-25,61.2130
2016-10-24,59.3891
2016-10-21,60.4675
2016-10-20,58.7177
2016-10-19,58.3990
2016-10-18,58.0455
2016-10-17,52.8508
2016-10-14,50.0950
2016-10-13,49.0233
2016-10-10,52.1587
2016-10-07,53.6883
2016-10-06,52.8981
2016-10-05,52.1581
2016-10-04,53.9384
2016-10-03,54.4140
2016-09-30,50.2973
2016-09-29,47.3812
2016-09-28,58.9370
2016-09-27,58.0509
2016-09-26,62.5110
2016-09-23,63.5180
2016-09-22,63.5991
2016-09-21,55.8545
2016-09-20,56.9590
2016-09-19,57.3961
2016-09-16,59.2487
2016-09-15,60.7149
2016-09-14,62.5034
2016-09-12,61.3758
2016-09-09,74.1390
2016-09-08,76.5041
2016-09-07,74.6027
2016-09-06,73.5092
2016-09-02,72.2628
2016-09-01,72.6350
2016-08-31,71.4245
2016-08-30,68.9671
2016-08-29,68.7995
2016-08-26,65.8558
2016-08-25,63.4528
2016-08-24,60.3751
2016-08-23,60.0314
2016-08-22,63.0363
2016-08-19,63.1397
2016-08-18,62.7098
2016-08-17,63.7620
2016-08-16,63.9192
2016-08-12,63.2922
2016-08-11,61.7431
2016-08-10,62.0433
2016-08-09,64.7860
2016-08-08,63.5360
2016-08-05,64.6636
2016-08-04,63.5531
2016-08-03,64.0660
2016-08-02,81.1101
2016-08-01,87.5032
2016-07-29,83.5814
2016-07-28,83.3883
2016-07-27,79.7645
2016-07-26,82.0663
2016-07-25,73.3850
2016-07-22,71.3575
2016-07-21,69.1364
2016-07-20,67.9291
2016-07-19,68.3074
2016-07-18,73.9242
2016-07-15,72.2617
2016-07-14,72.1762
2016-07-13,70.7462
2016-07-12,72.2564
2016-07-11,71.4931
2016-07-08,64.9886
2016-07-07,62.9639
2016-07-05,65.8246
2016-07-04,66.9571
2016-07-01,66.1399
2016-06-30,62.8687
2016-06-29,55.2453
2016-06-28,54.5427
2016-06-27,55.3014
2016-06-24,52.5167
2016-06-23,56.2835
2016-06-22,53.3283
2016-06-21,53.7646
2016-06-20,51.7990
2016-06-17,51.4621
2016-06-16,53.2522
2016-06-15,55.2617
2016-06-14,51.0508
2016-06-13,51.3248
2016-06-10,54.9926
2016-06-09,57.8101
2016-06-08,59.5720
2016-06-07,58.1929
2016-06-06,60.5424
2016-06-03,64.7326
2016-06-02,66.2974
2016-06-01,60.1003
2016-05-31,58.4561
2016-05-30,60.7962
2016-05-27,61.6948
2016-05-26,56.9714
2016-05-25,58.2304
2016-05-24,62.4103
2016-05-23,63.4004
2016-05-20,68.2081
2016-05-19,67.4284
2016-05-18,68.5714
2016-05-17,68.3205
2016-05-16,68.5876
2016-05-13,66.2137
2016-05-12,67.4515
2016-05-11,64.5329
2016-05-10,63.6839
2016-05-09,62.5872
2016-05-06,60.4112
2016-05-05,58.4274
2016-05-04,53.8729
2016-05-03,54.7781
2016-05-02,56.6794
2016-04-29,51.7048
2016-04-28,55.3822
2016-04-27,54.9208
2016-04-26,56.3957
2016-04-25,53.0862
2016-04-22,56.5341
2016-04-21,56.7986
2016-04-20,63.7952
2016-04-18,67.0726
2016-04-13,70.8537
2016-04-12,69.1451
2016-04-11,67.4290
2016-04-08,65.8610
2016-04-07,63.4408
2016-04-06,62.9003
2016-04-05,60.4601
2016-04-04,61.4392
2016-04-01,61.8048
2016-03-31,63.3417
2016-03-30,60.8557
2016-03-29,58.3004
2016-03-28,59.5027
2016-03-23,64.6937
2016-03-22,60.0296
2016-03-21,61.0137
2016-03-18,60.5404
2016-03-17,59.6010
2016-03-16,57.6651
2016-03-15,57.3705
2016-03-14,58.7225
2016-03-11,56.3309
2016-03-10,56.7225
2016-03-09,56.9968
2016-03-08,54.4769
2016-03-04,55.4632
2016-03-03,53.4229
2016-03-02,57.1000
2016-03-01,54.1846
2016-02-29,48.6740
2016-02-26,45.9242
2016-02-25,44.6136
2016-02-24,46.1920
2016-02-23,47.2492
2016-02-22,49.4955
2016-02-19,50.2731
2016-02-18,52.5738
2016-02-17,51.2051
2016-02-16,49.3919
2016-02-15,54.8716
2016-02-12,49.8813
2016-02-11,53.0423
2016-02-10,60.5459
2016-02-09,63.5441
2016-02-08,64.5949
2016-02-05,66.7946
2016-02-04,61.1350
2016-02-03,62.1642
2016-02-02,50.3583
2016-02-01,56.0789
2016-01-29,53.1211
2016-01-28,49.0738
2016-01-27,53.9661
2016-01-25,51.7849
2016-01-22,50.9745
2016-01-21,48.1362
2016-01-20,45.1335
2016-01-19,45.2319
2016-01-18,40.1363
2016-01-15,56.0845
2016-01-14,60.8664
2016-01-13,61.4592
2016-01-12,67.1995
2016-01-11,73.8286
2016-01-08,74.5798
2016-01-07,69.5766
2016-01-06,70.8916
2016-01-05,66.9414
2016-01-04,70.6035
2016-01-01,72.9908
2015-12-31,70.9441
2015-12-30,70.0394
2015-12-29,70.9466
2015-12-28,68.6446
2015-12-24,67.5003
2015-12-23,70.0087
2015-12-22,69.5257
