time,ADX
2018-03-27,11.3292
2018-03-26,11.2100
2018-03-23,11.0845
2018-03-22,11.4224
2018-03-21,11.8667
2018-03-20,12.4483
2018-03-19,12.7737
2018-03-16,13.0937
2018-03-15,13.6339
2018-03-14,13.8235
2018-03-13,13.8383
2018-03-12,13.5925
2018-03-09,13.5706
2018-03-08,13.9246
2018-03-07,14.5095
2018-03-06,14.7658
2018-03-05,15.0356
2018-03-01,15.7524
2018-02-28,16.2522
2018-02-27,16.7782
2018-02-26,17.0450
2018-02-23,17.2817
2018-02-22,17.8705
2018-02-21,18.3745
2018-02-20,18.8557
2018-02-19,19.3622
2018-02-16,20.1062
2018-02-15,20.8254
2018-02-14,21.4707
2018-02-12,22.3629
2018-02-09,23.5276
2018-02-08,24.4088
2018-02-07,25.6453
2018-02-06,26.7628
2018-02-05,27.7932
2018-02-02,28.9421
2018-02-01,28.7461
2018-01-31,27.6341
2018-01-30,26.5618
2018-01-29,25.2318
2018-01-25,23.8318
2018-01-24,22.8947
2018-01-23,21.6365
2018-01-22,20.5381
2018-01-19,19.3818
2018-01-18,17.4418
2018-01-17,15.3996
2018-01-16,13.6795
2018-01-15,11.8689
2018-01-12,9.9630
2018-01-11,9.7163
2018-01-10,9.9181
2018-01-09,10.3360
2018-01-08,10.6615
2018-01-05,11.1017
2018-01-04,11.4510
2018-01-03,11.4098
2018-01-02,11.1997
2018-01-01,10.8334
2017-12-29,10.4479
2017-12-28,10.4076
2017-12-27,10.3652
2017-12-26,10.5869
2017-12-22,10.8202
2017-12-21,10.9881
2017-12-20,10.9951
2017-12-19,11.0024
2017-12-18,11.2896
2017-12-15,11.5919
2017-12-14,11.9019
2017-12-13,12.3625
2017-12-12,12.9474
2017-12-11,13.5745
2017-12-08,14.2347
2017-12-07,14.4285
2017-12-06,13.9356
2017-12-05,13.4168
2017-12-04,13.3121
2017-12-01,13.0760
2017-11-30,12.8440
2017-11-29,12.9754
2017-11-28,13.6454
2017-11-27,14.1157
2017-11-24,14.6295
2017-11-23,15.1704
2017-11-22,15.8021
2017-11-21,16.4670
2017-11-20,17.1670
2017-11-17,17.5167
2017-11-16,17.9398
2017-11-15,17.3080
2017-11-14,16.6429
2017-11-13,16.0782
2017-11-10,15.5989
2017-11-09,15.5592
2017-11-08,15.6875
2017-11-07,16.5093
2017-11-06,16.9361
2017-11-03,17.5865
2017-11-02,18.3836
2017-11-01,19.0179
2017-10-31,19.4532
2017-10-30,18.9823
2017-10-27,18.3349
2017-10-26,17.4381
2017-10-25,16.1631
2017-10-24,14.9810
2017-10-23,14.9880
2017-10-19,14.9954
2017-10-18,15.7566
2017-10-17,16.2770
2017-10-16,16.7125
2017-10-13,17.1709
2017-10-12,17.4662
2017-10-11,18.2100
2017-10-10,18.9158
2017-10-09,19.8619
2017-10-06,20.8578
2017-10-05,21.9351
2017-10-04,22.6708
2017-10-03,23.4452
2017-09-29,24.5027
2017-09-28,25.6916
2017-09-27,26.7253
2017-09-26,27.8351
2017-09-25,29.2711
2017-09-22,30.5048
2017-09-21,30.8372
2017-09-20,31.1870
2017-09-19,32.1139
2017-09-18,33.0230
2017-09-15,33.5182
2017-09-14,34.0394
2017-09-13,34.4225
2017-09-12,34.4794
2017-09-11,34.5394
2017-09-08,34.3496
2017-09-07,34.2431
2017-09-06,34.1445
2017-09-05,34.2120
2017-09-04,34.3551
2017-09-01,34.6915
2017-08-31,34.7552
2017-08-30,34.8223
2017-08-29,35.0339
2017-08-28,35.3306
2017-08-24,34.6848
2017-08-23,34.1448
2017-08-22,33.6212
2017-08-21,33.2203
2017-08-18,32.9252
2017-08-17,32.6145
2017-08-16,32.2875
2017-08-14,32.0189
2017-08-11,31.8907
2017-08-10,32.2685
2017-08-09,32.1397
2017-08-08,32.1113
2017-08-07,32.1855
2017-08-04,31.7873
2017-08-03,31.5362
2017-08-02,31.0992
2017-08-01,29.6548
2017-07-31,28.1344
2017-07-28,26.5340
2017-07-27,24.8569
2017-07-26,23.5752
2017-07-25,23.8085
2017-07-24,24.2591
2017-07-21,24.6986
2017-07-20,25.1612
2017-07-19,24.9464
2017-07-18,24.7203
2017-07-17,24.2884
2017-07-14,24.1902
2017-07-13,24.2605
2017-07-12,24.3345
2017-07-11,24.8423
2017-07-10,25.2629
2017-07-07,25.7056
2017-07-06,26.1919
2017-07-05,26.4688
2017-07-04,27.0088
2017-07-03,27.5772
2017-06-30,28.5307
2017-06-29,29.3622
2017-06-28,29.8654
2017-06-27,30.3951
2017-06-23,30.3584
2017-06-22,30.4288
2017-06-21,30.5030
2017-06-20,30.9679
2017-06-19,31.0494
2017-06-16,30.6425
2017-06-15,30.3442
2017-06-14,30.0161
2017-06-13,29.2028
2017-06-12,28.3468
2017-06-09,27.8351
2017-06-08,27.3176
2017-06-07,26.9671
2017-06-06,26.9684
2017-06-05,26.6978
2017-06-02,26.6295
2017-06-01,26.5577
2017-05-31,26.9260
2017-05-30,27.1329
2017-05-29,27.0698
2017-05-26,27.0584
2017-05-25,27.7662
2017-05-24,28.9292
2017-05-23,30.2266
2017-05-22,31.7292
2017-05-19,33.1678
2017-05-18,34.5263
2017-05-17,35.6088
2017-05-16,36.1851
2017-05-15,36.6934
2017-05-12,37.2283
2017-05-11,37.9160
2017-05-10,38.2184
2017-05-09,38.6109
2017-05-08,39.5575
2017-05-05,40.3715
2017-05-04,40.7765
2017-05-03,40.7268
2017-05-02,40.4874
2017-04-28,40.2698
2017-04-27,40.2565
2017-04-26,39.3106
2017-04-25,38.3149
2017-04-24,37.6316
2017-04-21,37.1468
2017-04-20,36.7980
2017-04-19,36.4309
2017-04-18,36.6738
2017-04-17,36.7674
2017-04-13,36.8659
2017-04-12,37.1463
2017-04-11,37.5694
2017-04-10,37.9570
2017-04-07,38.2834
2017-04-06,38.7328
2017-04-05,39.1355
2017-04-03,39.0549
2017-03-31,38.4194
2017-03-30,37.9324
2017-03-29,36.9181
2017-03-28,35.8845
2017-03-27,35.0024
2017-03-24,34.4118
2017-03-23,33.9527
2017-03-22,33.5850
2017-03-21,33.2745
2017-03-20,32.4185
2017-03-17,31.6156
2017-03-16,30.8141
2017-03-15,30.0599
2017-03-14,29.5393
2017-03-10,29.0805
2017-03-09,29.4311
2017-03-08,29.8297
2017-03-07,30.3682
2017-03-06,31.0125
2017-03-03,31.6651
2017-03-02,32.2807
2017-03-01,32.1076
2017-02-28,32.0928
2017-02-27,32.4703
2017-02-23,32.8430
2017-02-22,32.8894
2017-02-21,32.4475
2017-02-20,31.9975
2017-02-17,31.5823
2017-02-16,30.8199
2017-02-15,30.4716
2017-02-14,29.9788
2017-02-13,29.5344
2017-02-10,29.1682
