timestamp,open,high,low,close,volume
2020-06-05,1774.1000,1788.1500,1740.8500,1766.3000,205082
2020-06-04,1820.0000,1827.9500,1759.8500,1763.7500,341238
2020-06-03,1835.0000,1858.0000,1823.0500,1836.2500,186760
2020-06-02,1735.1000,1821.7000,1732.0500,1814.7500,247471
2020-06-01,1700.2000,1765.0000,1700.2000,1737.7500,495182
2020-05-29,1619.0000,1672.0000,1590.5000,1659.3500,277844
2020-05-28,1587.0000,1643.6000,1578.0000,1625.5500,376073
2020-05-27,1515.0000,1576.8000,1490.0000,1571.2500,374127
2020-05-26,1523.0000,1568.0000,1486.4500,1502.1500,357244
2020-05-22,1581.3000,1596.0000,1500.6000,1516.5500,581450
2020-05-21,1640.0000,1651.0000,1590.6000,1596.2500,327931
2020-05-20,1547.2000,1637.9000,1544.7500,1626.8500,241537
2020-05-19,1557.0000,1591.8000,1513.9000,1540.4000,212581
2020-05-18,1635.6000,1636.0500,1507.0000,1512.1000,249958
2020-05-15,1640.2000,1657.6000,1608.1000,1635.6000,250676
2020-05-14,1685.0000,1692.6500,1628.0000,1632.5000,321646
2020-05-13,1749.0000,1750.0000,1699.4000,1712.8500,272406
2020-05-12,1626.0000,1681.1000,1587.5000,1674.7500,325426
2020-05-11,1715.0000,1721.7000,1652.4500,1658.9500,479029
2020-05-08,1735.0000,1740.5500,1685.6500,1689.7000,164833
2020-05-07,1748.0000,1748.0000,1698.2000,1703.8000,125361
2020-05-06,1709.9500,1778.0000,1680.0000,1732.9500,295732
2020-05-05,1749.0000,1769.0000,1678.5500,1690.8500,336852
2020-05-04,1851.0000,1860.0000,1708.7000,1723.8500,170132
2020-04-30,1855.0000,1926.4000,1855.0000,1917.1000,200558
2020-04-29,1740.0000,1845.0000,1728.9500,1837.0000,403845
2020-04-28,1600.0000,1725.8500,1600.0000,1715.6500,224867
2020-04-27,1619.0000,1651.4500,1585.0500,1592.3500,189865
2020-04-24,1610.0000,1625.0000,1570.0000,1579.3500,283950
2020-04-23,1689.8000,1689.8000,1651.7500,1662.5000,453081
2020-04-22,1665.0000,1678.8500,1626.0000,1663.1500,158332
2020-04-21,1675.0000,1694.0000,1651.3500,1669.3000,96448
2020-04-20,1714.4500,1737.0000,1675.0000,1728.3000,324597
2020-04-17,1675.1000,1737.8000,1652.6000,1680.4000,348764
2020-04-16,1578.5000,1663.0000,1577.3500,1627.5500,250135
2020-04-15,1701.0000,1705.9500,1584.0000,1594.7500,320635
2020-04-13,1730.0000,1763.5500,1647.8500,1654.4500,212770
2020-04-09,1585.0000,1713.0500,1585.0000,1701.9500,377198
2020-04-08,1541.0000,1690.3500,1540.0000,1557.3500,377331
2020-04-07,1575.0000,1577.7000,1518.7000,1555.2000,351175
2020-04-03,1584.4000,1584.4000,1483.1500,1499.4000,201240
2020-04-01,1628.6000,1690.9500,1575.0000,1584.4000,363687
2020-03-31,1625.1000,1666.5500,1582.0000,1630.4500,1153088
2020-03-30,1689.9000,1698.5500,1549.0000,1562.6000,290913
2020-03-27,1775.0000,1849.5000,1711.0000,1754.1000,366247
2020-03-26,1678.0000,1842.8500,1674.4000,1749.9000,274495
2020-03-25,1495.0000,1651.9500,1478.0500,1643.5500,2187181
2020-03-24,1575.0000,1665.1000,1473.1000,1501.8000,330719
2020-03-23,1579.0000,1690.0000,1501.6000,1528.2500,231690
2020-03-20,1640.0000,1778.0000,1536.0500,1753.9000,327948
2020-03-19,1535.0000,1703.9000,1490.8000,1621.2000,327892
2020-03-18,1770.0000,1783.7500,1601.6000,1623.6500,319884
2020-03-17,1861.0000,1869.0000,1740.2000,1754.8000,289515
2020-03-16,1969.0000,1980.0000,1825.2500,1842.2000,280408
2020-03-13,1780.1000,2124.8000,1700.0000,2068.5000,407794
2020-03-12,1981.7500,1989.3500,1863.9500,1874.9000,208403
2020-03-11,1974.0000,2074.0000,1974.0000,2035.9500,102560
2020-03-09,1984.4174,1985.8715,1956.5819,1974.0000,332589
2020-03-06,2155.0000,2155.0000,2092.5500,2109.5500,473992
2020-03-05,2209.0000,2231.6001,2184.2500,2195.1001,69052
2020-03-04,2195.0000,2216.8999,2181.5000,2204.6001,242007
2020-03-03,2208.5500,2227.2000,2175.0000,2193.6001,146620
2020-03-02,2241.0000,2248.8000,2153.2000,2182.7000,81758
2020-02-28,2230.3999,2230.3999,2164.2500,2176.7000,271382
2020-02-27,2288.0000,2289.7000,2244.7000,2273.6499,107816
2020-02-26,2290.0000,2309.7000,2255.3501,2281.0500,207857
2020-02-25,2304.9500,2320.0000,2285.3999,2303.5500,269816
2020-02-24,2357.0000,2363.0500,2281.0000,2292.8501,118429
2020-02-20,2365.0000,2378.0500,2349.7500,2370.8999,227623
2020-02-19,2340.0000,2384.3000,2335.3000,2377.3999,37363
