time,SlowD,SlowK
2016-12-13,61.6286,46.5574
2016-12-12,66.7062,62.3360
2016-12-09,60.8665,75.9924
2016-12-08,46.6677,61.7901
2016-12-07,42.4199,44.8170
2016-12-06,48.9720,33.3960
2016-12-05,65.1014,49.0466
2016-12-02,75.8589,64.4733
2016-12-01,81.4883,81.7843
2016-11-30,72.8242,81.3191
2016-11-29,59.6447,81.3615
2016-11-28,41.3465,55.7919
2016-11-25,35.0887,41.7808
2016-11-24,36.8827,26.4667
2016-11-23,45.1014,37.0185
2016-11-22,52.3686,47.1628
2016-11-21,51.4314,51.1229
2016-11-18,44.9088,58.8201
2016-11-17,34.1849,44.3512
2016-11-16,30.7615,31.5550
2016-11-15,32.2210,26.6484
2016-11-11,32.1863,34.0811
2016-11-10,26.6351,35.9334
2016-11-09,19.6347,26.5443
2016-11-08,13.9174,17.4276
2016-11-07,10.1134,14.9321
2016-11-04,7.9554,9.3925
2016-11-03,8.6015,6.0154
2016-11-02,17.7509,8.4581
2016-11-01,34.5130,11.3311
2016-10-28,57.2918,33.4636
2016-10-27,75.0621,58.7444
2016-10-26,83.5886,79.6674
2016-10-25,86.7588,86.7745
2016-10-24,87.7817,84.3241
2016-10-21,87.6774,89.1777
2016-10-20,79.9038,89.8433
2016-10-19,63.5891,84.0112
2016-10-18,43.6795,65.8570
2016-10-17,30.7265,40.8990
2016-10-14,31.2624,24.2823
2016-10-13,41.2550,26.9982
2016-10-10,52.7132,42.5067
2016-10-07,58.2969,54.2602
2016-10-06,57.8331,61.3727
2016-10-05,49.8013,59.2576
2016-10-04,40.6132,52.8690
2016-10-03,34.5908,37.2774
2016-09-30,39.8554,31.6932
2016-09-29,50.6614,34.8019
2016-09-28,65.8406,53.0710
2016-09-27,67.8459,64.1112
2016-09-26,59.4808,80.3396
2016-09-23,37.1009,59.0869
2016-09-22,22.8293,39.0158
2016-09-21,15.9554,13.1999
2016-09-20,19.6451,16.2721
2016-09-19,21.9895,18.3942
2016-09-16,29.0250,24.2690
2016-09-15,39.5946,23.3053
2016-09-14,55.8884,39.5007
2016-09-12,69.3678,55.9779
2016-09-09,77.5027,72.1866
2016-09-08,83.0411,79.9389
2016-09-07,85.0592,80.3825
2016-09-06,86.7976,88.8018
2016-09-02,86.5109,85.9935
2016-09-01,86.3151,85.5975
2016-08-31,86.7744,87.9418
2016-08-30,79.6187,85.4060
2016-08-29,67.4621,86.9755
2016-08-26,50.3619,66.4745
2016-08-25,42.8504,48.9363
2016-08-24,45.0982,35.6748
2016-08-23,54.8640,43.9402
2016-08-22,63.8638,55.6796
2016-08-19,68.3710,64.9721
2016-08-18,64.8974,70.9397
2016-08-17,55.8841,69.2013
2016-08-16,45.0844,54.5512
2016-08-12,37.4638,43.9000
2016-08-11,30.5352,36.8021
2016-08-10,23.3749,31.6895
2016-08-09,17.9148,23.1139
2016-08-08,20.3437,15.3213
2016-08-05,34.3052,15.3093
2016-08-04,56.8629,30.4005
2016-08-03,77.6055,57.2057
2016-08-02,88.4990,82.9825
2016-08-01,90.5615,92.6282
2016-07-29,88.7931,89.8862
2016-07-28,88.4752,89.1701
2016-07-27,83.7952,87.3231
2016-07-26,73.5912,88.9323
2016-07-25,57.0056,75.1303
2016-07-22,49.2839,56.7108
2016-07-21,53.3703,39.1755
2016-07-20,68.9901,51.9655
2016-07-19,78.8762,68.9698
2016-07-18,83.4169,86.0350
2016-07-15,81.2770,81.6238
2016-07-14,80.4103,82.5920
2016-07-13,77.4553,79.6151
2016-07-12,75.9839,79.0237
2016-07-11,76.5825,73.7269
2016-07-08,80.9015,75.2012
2016-07-07,85.7492,80.8194
2016-07-05,87.8694,86.6839
2016-07-04,86.6346,89.7443
2016-07-01,83.2091,87.1799
2016-06-30,77.2589,82.9796
2016-06-29,73.6926,79.4677
2016-06-28,68.6415,69.3294
2016-06-27,68.4386,72.2808
2016-06-24,62.7754,64.3143
2016-06-23,57.6398,68.7206
2016-06-22,49.8715,55.2911
2016-06-21,48.8944,48.9076
2016-06-20,47.5141,45.4159
2016-06-17,42.6406,52.3596
2016-06-16,29.3128,44.7668
2016-06-15,18.2383,30.7955
2016-06-14,13.8810,12.3760
2016-06-13,18.5823,11.5435
2016-06-10,27.6271,17.7235
2016-06-09,39.0011,26.4800
2016-06-08,53.7162,38.6777
2016-06-07,66.7512,51.8457
2016-06-06,73.9165,70.6253
2016-06-03,72.4553,77.7824
2016-06-02,68.7413,73.3417
2016-06-01,64.6283,66.2418
2016-05-31,60.1160,66.6406
2016-05-30,54.5509,61.0027
2016-05-27,50.9443,52.7047
2016-05-26,52.5070,49.9452
2016-05-25,53.9599,50.1829
2016-05-24,59.2367,57.3928
2016-05-23,63.6758,54.3038
2016-05-20,72.1772,66.0134
2016-05-19,75.5985,70.7102
2016-05-18,78.7591,79.8079
2016-05-17,80.2526,76.2773
2016-05-16,86.2641,80.1922
2016-05-13,90.1420,84.2884
2016-05-12,92.2723,94.3118
2016-05-11,90.9210,91.8260
2016-05-10,86.5121,90.6792
2016-05-09,78.9822,90.2577
2016-05-06,69.6488,78.5994
2016-05-05,59.6108,68.0894
2016-05-04,51.7900,62.2577
2016-05-03,40.9297,48.4854
2016-05-02,37.1314,44.6269
2016-04-29,29.9699,29.6768
2016-04-28,25.6283,37.0905
2016-04-27,15.9055,23.1425
2016-04-26,12.8906,16.6518
2016-04-25,17.5740,7.9223
2016-04-22,33.8121,14.0979
2016-04-21,54.9839,30.7019
2016-04-20,74.2600,56.6364
2016-04-18,85.9751,77.6135
2016-04-13,89.2567,88.5300
2016-04-12,86.8801,91.7817
2016-04-11,77.9328,87.4583
2016-04-08,68.5612,81.4004
2016-04-07,59.5706,64.9397
2016-04-06,60.6122,59.3434
2016-04-05,64.4150,54.4288
2016-04-04,65.9102,68.0645
2016-04-01,59.0179,70.7518
2016-03-31,54.3357,58.9145
2016-03-30,59.2410,47.3874
2016-03-29,71.9165,56.7053
2016-03-28,80.9509,73.6301
2016-03-23,84.8143,85.4141
2016-03-22,81.9730,83.8084
2016-03-21,76.9770,85.2204
2016-03-18,72.3765,76.8903
2016-03-17,72.3015,68.8202
2016-03-16,76.6813,71.4189
2016-03-15,78.6042,76.6653
2016-03-14,77.3239,81.9597
2016-03-11,73.9195,77.1876
2016-03-10,70.9787,72.8244
2016-03-09,71.9691,71.7464
2016-03-08,75.0379,68.3653
2016-03-04,79.7374,75.7957
2016-03-03,77.0162,80.9527
2016-03-02,64.6548,82.4638
2016-03-01,45.6901,67.6319
2016-02-29,28.5131,43.8686
2016-02-26,21.5135,25.5699
2016-02-25,23.0426,16.1007
2016-02-24,32.6305,22.8700
2016-02-23,39.3166,30.1571
2016-02-22,40.1209,44.8642
2016-02-19,34.5724,42.9285
2016-02-18,26.2412,32.5700
2016-02-17,22.2957,28.2188
2016-02-16,19.7214,17.9349
2016-02-15,28.7886,20.7334
2016-02-12,44.6651,20.4957
2016-02-11,66.6278,45.1367
2016-02-10,80.7394,68.3629
2016-02-09,87.5865,86.3839
2016-02-08,80.7398,87.4713
2016-02-05,74.2376,88.9044
2016-02-04,65.3633,65.8437
2016-02-03,65.8767,67.9648
2016-02-02,65.8376,62.2815
2016-02-01,69.1587,67.3839
2016-01-29,74.5791,67.8474
2016-01-28,75.2065,72.2447
2016-01-27,69.2625,83.6453
2016-01-25,54.4446,69.7296
2016-01-22,39.1711,54.4127
2016-01-21,26.7132,39.1915
2016-01-20,17.6866,23.9091
2016-01-19,14.9369,17.0391
2016-01-18,18.7526,12.1117
2016-01-15,31.3544,15.6598
2016-01-14,50.9866,28.4864
2016-01-13,68.0057,49.9169
2016-01-12,77.6812,74.5564
2016-01-11,73.5526,79.5437
2016-01-08,68.5268,78.9434
2016-01-07,65.3507,62.1707
2016-01-06,72.9034,64.4663
2016-01-05,79.7261,69.4152
2016-01-04,84.6982,84.8287
2016-01-01,85.2115,84.9345
2015-12-31,85.1632,84.3315
2015-12-30,85.6096,86.3685
2015-12-29,85.8457,84.7894
2015-12-28,88.5980,85.6709
2015-12-24,90.7201,87.0768
2015-12-23,91.9143,93.0463
2015-12-22,88.6962,92.0372
2015-12-21,85.6349,90.6593
2015-12-18,75.4091,83.3922
2015-12-17,67.4008,82.8532
2015-12-16,57.6319,59.9819
2015-12-15,58.4169,59.3673
2015-12-14,57.6685,53.5465
2015-12-11,52.9250,62.3368
2015-12-10,40.6912,57.1223
2015-12-09,28.9503,39.3159
2015-12-08,26.9381,25.6354
2015-12-07,36.2916,21.8998
2015-12-04,46.1398,33.2790
2015-12-03,54.3263,53.6959
2015-12-02,56.7217,51.4443
2015-12-01,66.0754,57.8387
2015-11-30,76.3058,60.8822
2015-11-27,86.6018,79.5052
2015-11-26,91.3906,88.5300
2015-11-24,85.7050,91.7700
2015-11-23,71.4588,93.8719
2015-11-20,49.5991,71.4732
2015-11-19,36.3520,49.0313
2015-11-18,35.2701,28.2928
2015-11-17,46.5554,31.7320
2015-11-16,58.4193,45.7854
2015-11-13,66.6432,62.1487
2015-11-10,71.1234,67.3237
2015-11-09,74.2567,70.4571
2015-11-06,73.2611,75.5896
2015-11-05,64.3781,76.7236
2015-11-04,49.8753,67.4702
2015-11-03,34.7875,48.9406
2015-11-02,29.8265,33.2150
2015-10-30,36.7842,22.2069
2015-10-29,54.2837,34.0577
2015-10-28,69.0510,54.0881
2015-10-27,79.2497,74.7054
2015-10-26,82.8205,78.3594
2015-10-23,81.2587,84.6842
2015-10-21,70.1950,85.4180
2015-10-20,51.5065,73.6738
2015-10-19,32.5972,51.4931
2015-10-16,18.8919,29.3527
2015-10-15,13.5197,16.9459
2015-10-14,11.1018,10.3773
2015-10-13,14.9183,13.2360
2015-10-12,25.0925,9.6922
2015-10-09,45.9711,21.8268
2015-10-08,66.9539,43.7587
2015-10-07,80.7087,72.3278
2015-10-06,85.1754,84.7753
2015-10-05,81.1184,85.0231
2015-10-01,71.1358,85.7279
2015-09-30,53.7534,72.6041
2015-09-29,37.0593,55.0754
2015-09-28,23.3677,33.5806
2015-09-24,14.7940,22.5219
2015-09-23,17.5713,14.0007
2015-09-22,32.9619,7.8593
2015-09-21,59.1456,30.8540
2015-09-18,74.0632,60.1724
2015-09-16,73.0843,86.4105
2015-09-15,57.1367,75.6066
2015-09-14,41.7980,57.2359
2015-09-11,32.8210,38.5676
2015-09-10,32.1919,29.5905
2015-09-09,42.8031,30.3050
2015-09-08,54.8327,36.6802
2015-09-07,61.2363,61.4240
2015-09-04,55.3488,66.3939
2015-09-03,48.3985,55.8909
2015-09-02,48.5109,43.7617
2015-09-01,50.0342,45.5428
2015-08-31,46.8914,56.2281
2015-08-28,35.6438,48.3316
2015-08-27,30.5608,36.1145
2015-08-26,29.0344,22.4852
2015-08-25,38.0373,33.0828
2015-08-24,44.2613,31.5352
2015-08-21,55.2925,49.4938
2015-08-20,58.6339,51.7548
2015-08-19,56.3001,64.6290
2015-08-18,44.5514,59.5179
2015-08-17,30.5520,44.7534
2015-08-14,20.3071,29.3829
2015-08-13,16.7297,17.5196
2015-08-12,17.9984,14.0189
2015-08-11,25.0485,18.6507
2015-08-10,36.2913,21.3255
2015-08-07,54.7912,35.1692
2015-08-06,72.2554,52.3792
2015-08-05,84.9782,76.8252
2015-08-04,88.2944,87.5617
2015-08-03,88.2883,90.5476
2015-07-31,87.4114,86.7738
2015-07-30,85.6572,87.5435
2015-07-29,78.9087,87.9168
2015-07-28,67.6811,81.5113
2015-07-27,52.3268,67.2981
2015-07-24,42.3243,54.2340
2015-07-23,38.0422,35.4485
2015-07-22,49.1485,37.2906
2015-07-21,60.6860,41.3875
2015-07-20,66.4715,68.7674
2015-07-17,55.3562,71.9030
2015-07-16,37.2716,58.7440
2015-07-15,21.9812,35.4215
2015-07-14,13.1452,17.6494
2015-07-13,15.6963,12.8726
2015-07-10,27.5398,8.9136
2015-07-09,49.5300,25.3028
2015-07-08,66.0312,48.4031
2015-07-07,75.5945,74.8840
2015-07-06,76.1667,74.8064
2015-07-03,79.6316,77.0930
2015-07-02,82.2385,76.6006
2015-07-01,85.0022,85.2011
2015-06-30,83.3980,84.9139
2015-06-29,82.1070,84.8916
2015-06-26,81.0811,80.3886
2015-06-25,82.9727,81.0407
2015-06-24,85.7341,81.8140
2015-06-23,88.6041,86.0634
2015-06-22,88.6031,89.3248
2015-06-19,86.6181,90.4242
2015-06-18,81.7620,86.0602
2015-06-17,78.7141,83.3700
2015-06-16,76.2974,75.8560
2015-06-15,78.5475,76.9164
2015-06-12,81.9610,76.1198
2015-06-11,86.1623,82.6063
2015-06-10,83.4298,87.1570
2015-06-09,73.9614,88.7236
2015-06-08,58.0865,74.4089
2015-06-05,46.7718,58.7519
2015-06-04,37.9235,41.0987
2015-06-03,34.2483,40.4650
2015-06-02,28.3109,32.2069
2015-06-01,26.7112,30.0728
2015-05-29,28.0542,22.6528
2015-05-28,34.3588,27.4078
2015-05-27,45.8720,34.1019
2015-05-26,58.4140,41.5667
2015-05-25,71.2932,61.9472
2015-05-22,74.5246,71.7280
2015-05-21,75.5297,80.2043
2015-05-20,74.8784,71.6416
2015-05-19,77.7498,74.7434
2015-05-18,77.6075,78.2502
2015-05-15,75.6589,80.2558
2015-05-14,74.7432,74.3165
2015-05-13,74.1206,72.4045
2015-05-12,73.8336,77.5085
2015-05-11,70.3684,72.4488
2015-05-08,72.1622,71.5436
2015-05-07,68.5667,67.1127
2015-05-06,60.2113,77.8302
2015-05-05,40.0111,60.7571
2015-05-04,23.4307,42.0467
2015-04-30,11.7426,17.2296
2015-04-29,10.4595,11.0159
2015-04-28,13.9482,6.9822
2015-04-27,23.4773,13.3805
2015-04-24,36.5926,21.4820
2015-04-23,51.0697,35.5693
2015-04-22,62.5266,52.7266
2015-04-21,63.2686,64.9132
2015-04-20,58.5340,69.9400
2015-04-17,52.8355,54.9526
2015-04-16,55.8020,50.7094
2015-04-15,64.3628,52.8444
2015-04-13,74.6414,63.8523
2015-04-10,82.9354,76.3916
2015-04-09,86.4327,83.6803
2015-04-08,84.8038,88.7342
2015-04-07,78.5303,86.8834
2015-04-06,65.2562,78.7939
2015-04-01,49.5198,69.9135
2015-03-31,31.7539,47.0611
2015-03-30,22.8123,31.5847
2015-03-27,20.0793,16.6159
2015-03-26,25.5245,20.2362
2015-03-25,29.2409,23.3857
2015-03-24,31.0004,32.9517
2015-03-23,25.8346,31.3854
2015-03-20,19.4485,28.6641
2015-03-19,12.1740,17.4542
2015-03-18,9.5061,12.2271
2015-03-17,10.2855,6.8408
2015-03-16,13.3902,9.4504
2015-03-13,15.9453,14.5653
2015-03-12,18.4925,16.1550
2015-03-11,25.9649,17.1157
2015-03-10,37.9806,22.2069
2015-03-09,52.8039,38.5721
2015-03-05,66.1188,53.1627
2015-03-04,70.6076,66.6768
2015-03-03,63.4450,78.5169
2015-03-02,41.9398,66.6291
2015-02-28,21.7730,45.1891
2015-02-27,9.0440,14.0011
2015-02-26,8.9812,6.1286
2015-02-25,20.1459,7.0021
2015-02-24,37.9783,13.8129
2015-02-23,60.1144,39.6226
2015-02-20,74.7773,60.4993
2015-02-19,82.8671,80.2213
2015-02-18,82.3142,83.6112
2015-02-16,71.9725,84.7688
2015-02-13,53.3045,78.5625
2015-02-12,31.3029,52.5861
2015-02-11,22.0131,28.7648
2015-02-10,23.7315,12.5577
2015-02-09,33.1910,24.7169
2015-02-06,38.2815,33.9200
2015-02-05,39.9568,40.9362
2015-02-04,40.7917,39.9884
2015-02-03,45.2818,38.9456
2015-02-02,54.0790,43.4412
2015-01-30,59.9493,53.4586
2015-01-29,56.7143,65.3372
2015-01-28,42.9467,61.0520
2015-01-27,33.4612,43.7537
2015-01-23,34.2485,24.0345
2015-01-22,48.4525,32.5953
2015-01-21,59.4628,46.1158
2015-01-20,64.2337,66.6465
2015-01-19,61.9637,65.6261
2015-01-16,58.5783,60.4287
2015-01-15,55.4055,59.8364
2015-01-14,53.4512,55.4697
2015-01-13,55.4212,50.9103
2015-01-12,57.3000,53.9737
2015-01-09,52.9669,61.3796
2015-01-08,41.1030,56.5465
2015-01-07,35.4711,40.9745
2015-01-06,38.6597,25.7880
2015-01-05,52.4017,39.6507
2015-01-02,63.5846,50.5404
2015-01-01,73.1291,67.0139
2014-12-31,76.9649,73.1993
2014-12-30,79.7487,79.1741
2014-12-29,80.7359,78.5215
2014-12-26,83.0891,81.5507
2014-12-24,83.3057,82.1355
2014-12-23,77.7826,85.5810
2014-12-22,62.9626,82.2006
2014-12-19,49.6896,65.5662
2014-12-18,47.2868,41.1209
2014-12-17,61.9834,42.3817
2014-12-16,72.7990,58.3576
2014-12-15,78.7835,85.2108
2014-12-12,76.4161,74.8285
2014-12-11,80.9437,76.3111
2014-12-10,83.4427,78.1086
2014-12-09,82.8723,88.4115
2014-12-08,76.9980,83.8078
2014-12-05,71.6533,76.3976
2014-12-04,67.2528,70.7887
2014-12-03,60.4792,67.7736
2014-12-02,48.5378,63.1962
2014-12-01,32.9280,50.4677
2014-11-28,19.4846,31.9495
2014-11-27,13.9295,16.3670
2014-11-26,16.2951,10.1374
2014-11-25,23.0917,15.2841
2014-11-24,31.7142,23.4639
2014-11-21,42.7225,30.5270
2014-11-20,55.4959,41.1516
2014-11-19,68.0563,56.4888
2014-11-18,76.5590,68.8471
2014-11-17,80.6257,78.8329
2014-11-14,78.1782,81.9969
2014-11-13,71.7049,81.0474
2014-11-12,68.3582,71.4903
2014-11-11,66.2988,62.5771
2014-11-10,65.6580,71.0074
2014-11-07,58.5624,65.3119
2014-11-05,55.2615,60.6547
2014-11-03,57.0297,49.7206
2014-10-31,65.6434,55.4091
2014-10-30,75.0070,65.9593
2014-10-29,78.1310,75.5617
2014-10-28,70.5544,83.5001
2014-10-27,52.0616,75.3311
2014-10-22,31.0564,52.8319
2014-10-21,20.6389,28.0216
2014-10-20,23.0806,12.3156
2014-10-17,31.3994,21.5795
2014-10-16,36.6509,35.3469
2014-10-15,41.2843,37.2717
2014-10-14,49.8637,37.3340
2014-10-13,59.4683,49.2473
2014-10-10,65.4952,63.0099
2014-10-09,70.0113,66.1478
2014-10-08,74.5657,67.3279
2014-10-07,71.3748,76.5583
2014-10-01,56.8461,79.8109
2014-09-30,40.3130,57.7554
2014-09-29,36.8906,32.9721
2014-09-26,50.5991,30.2114
2014-09-25,68.3801,47.4883
2014-09-24,79.1488,74.0976
2014-09-23,73.2623,83.5546
2014-09-22,55.7775,79.7941
2014-09-19,35.4242,56.4381
2014-09-18,29.1905,31.1004
2014-09-17,39.0551,18.7341
2014-09-16,57.8531,37.7370
2014-09-15,71.6047,60.6941
2014-09-12,79.1467,75.1283
2014-09-11,79.5304,78.9916
2014-09-10,74.5665,83.3203
2014-09-09,65.4064,76.2794
2014-09-08,56.5704,64.0997
2014-09-05,50.9046,55.8401
2014-09-04,49.3958,49.7713
2014-09-03,56.3994,47.1025
2014-09-02,69.8857,51.3135
2014-09-01,82.8155,70.7823
2014-08-28,90.2625,87.5612
2014-08-27,90.3228,90.1031
2014-08-26,87.2579,93.1230
2014-08-25,79.6859,87.7423
2014-08-22,72.3431,80.9084
2014-08-21,66.8544,70.4068
2014-08-20,64.7649,65.7140
2014-08-19,65.3418,64.4424
2014-08-18,67.7886,64.1385
2014-08-14,70.1700,67.4446
2014-08-13,67.2654,71.7829
2014-08-12,56.7774,71.2826
2014-08-11,42.8356,58.7308
2014-08-08,31.4864,40.3189
2014-08-07,25.2411,29.4570
2014-08-06,21.3469,24.6832
2014-08-05,17.9541,21.5830
2014-08-04,18.3032,17.7744
2014-08-01,26.7580,14.5049
2014-07-31,44.6721,22.6301
2014-07-30,63.9607,43.1389
2014-07-28,78.3391,68.2473
2014-07-25,78.9036,80.4958
2014-07-24,73.8638,86.2742
2014-07-23,63.5838,69.9409
2014-07-22,61.7519,65.3762
2014-07-21,60.6192,55.4342
2014-07-18,58.6098,64.4452
2014-07-17,48.1817,61.9783
2014-07-16,37.5210,49.4059
2014-07-15,31.5833,33.1609
2014-07-14,33.3302,29.9962
2014-07-11,37.9148,31.5927
2014-07-10,48.0498,38.4017
2014-07-09,61.7056,43.7501
2014-07-08,77.2880,61.9975
2014-07-07,80.3405,79.3693
2014-07-04,70.4379,90.4971
2014-07-03,48.9102,71.1551
2014-07-02,33.0535,49.6615
2014-07-01,24.1572,25.9141
2014-06-30,23.6408,23.5848
2014-06-27,27.9300,22.9727
2014-06-26,36.7029,24.3648
2014-06-25,50.4590,36.4525
2014-06-24,62.7304,49.2913
2014-06-23,66.5163,65.6333
2014-06-20,57.0448,73.2667
2014-06-19,38.7264,60.6488
2014-06-18,26.3444,37.2188
2014-06-17,21.8977,18.3116
2014-06-16,25.9650,23.5029
2014-06-13,29.7549,23.8786
2014-06-12,39.4787,30.5135
2014-06-11,50.5093,34.8726
2014-06-10,60.2427,53.0500
2014-06-09,63.9726,63.6053
2014-06-06,65.8017,64.0728
2014-06-05,67.8432,64.2397
2014-06-04,66.9340,69.0926
2014-06-03,58.3918,70.1972
2014-06-02,49.5774,61.5120
2014-05-30,48.2464,43.4660
2014-05-29,58.2791,43.7541
2014-05-28,71.5149,57.5190
2014-05-27,82.2222,73.5642
2014-05-26,82.0466,83.4614
2014-05-23,73.8264,89.6410
2014-05-22,56.1193,73.0375
2014-05-21,41.0623,58.8007
2014-05-20,27.8746,36.5197
2014-05-19,24.7562,27.8663
2014-05-16,31.1458,19.2379
2014-05-15,48.5437,27.1642
2014-05-14,68.0862,47.0352
2014-05-13,82.1362,71.4316
2014-05-12,85.3092,85.7920
2014-05-09,82.4008,89.1849
2014-05-08,79.2061,80.9506
2014-05-07,80.7036,77.0668
2014-05-06,85.3609,79.6009
2014-05-05,89.5936,85.4430
2014-05-02,90.5110,91.0389
2014-04-30,87.6339,92.2991
2014-04-29,83.6769,88.1950
2014-04-28,75.6142,82.4076
2014-04-25,65.1536,80.4281
2014-04-24,47.7085,64.0069
2014-04-23,37.0436,51.0258
2014-04-22,28.5489,28.0928
2014-04-21,29.9776,32.0121
2014-04-17,34.7819,25.5419
2014-04-16,46.0676,32.3789
2014-04-15,58.3531,46.4248
2014-04-11,65.0817,59.3992
2014-04-10,65.9382,69.2353
2014-04-09,62.9023,66.6107
2014-04-07,61.0883,61.9688
2014-04-04,64.3816,60.1276
2014-04-03,70.0724,61.1687
2014-04-02,75.1806,71.8484
2014-04-01,70.2178,77.1999
2014-03-31,58.5725,76.4935
2014-03-28,42.4751,56.9600
2014-03-27,40.6400,42.2641
2014-03-26,48.1594,28.2013
2014-03-25,58.9084,51.4546
2014-03-24,56.0514,64.8222
2014-03-22,45.2485,60.4482
2014-03-21,37.8716,42.8836
2014-03-20,36.3733,32.4136
2014-03-19,42.9469,38.3175
2014-03-18,53.0352,38.3889
2014-03-14,69.2674,52.1342
2014-03-13,82.2137,68.5825
2014-03-12,89.2046,87.0854
2014-03-11,85.5344,90.9731
2014-03-10,80.2024,89.5552
2014-03-07,77.5548,76.0748
2014-03-06,81.4308,74.9770
2014-03-05,84.1702,81.6124
2014-03-04,84.9036,87.7031
2014-03-03,78.7592,83.1951
2014-02-28,71.1968,83.8126
2014-02-26,57.2125,69.2700
2014-02-25,52.9150,60.5079
2014-02-24,54.9825,41.8597
2014-02-21,66.5830,56.3776
2014-02-20,67.5831,66.7101
2014-02-19,60.6322,76.6614
2014-02-18,46.0935,59.3778
2014-02-17,36.6676,45.8575
2014-02-14,32.3308,33.0453
2014-02-13,31.4848,31.1000
2014-02-12,31.7673,32.8470
2014-02-11,27.1513,30.5076
2014-02-10,20.7061,31.9472
2014-02-07,14.3778,18.9990
2014-02-06,17.8985,11.1721
2014-02-05,26.1667,12.9623
2014-02-04,35.2694,29.5611
2014-02-03,38.2290,35.9766
2014-01-31,37.6766,40.2706
2014-01-30,34.6606,38.4396
2014-01-29,32.2311,34.3197
2014-01-28,35.8983,31.2224
2014-01-27,47.9002,31.1512
2014-01-24,59.7193,45.3211
2014-01-23,67.6481,67.2281
2014-01-22,66.5197,66.6086
2014-01-21,64.6956,69.1075
2014-01-20,59.0164,63.8430
2014-01-17,56.5049,61.1364
2014-01-16,57.7312,52.0698
2014-01-15,60.8383,56.3086
2014-01-14,56.2972,64.8151
2014-01-13,44.4826,61.3911
2014-01-10,33.9397,42.6855
2014-01-09,30.4336,29.3712
2014-01-08,35.5601,29.7626
2014-01-07,44.8597,32.1671
2014-01-06,57.6836,44.7508
2014-01-03,66.9328,57.6612
2014-01-02,71.1868,70.6388
2014-01-01,67.9905,72.4985
2013-12-31,63.3861,70.4230
2013-12-30,63.3919,61.0501
2013-12-27,68.9941,58.6853
2013-12-26,76.1887,70.4402
2013-12-24,78.1341,77.8568
2013-12-23,72.3260,80.2691
2013-12-20,62.9103,76.2763
2013-12-19,49.7243,60.4328
2013-12-18,47.7599,52.0220
2013-12-17,52.1442,36.7183
2013-12-16,66.9429,54.5394
2013-12-13,75.7656,65.1748
2013-12-12,81.8936,81.1145
2013-12-11,80.3890,81.0074
2013-12-10,77.6240,83.5589
2013-12-09,73.0622,76.6008
2013-12-06,70.4037,72.7123
2013-12-05,68.1126,69.8735
2013-12-04,62.8813,68.6253
2013-12-03,56.1747,65.8389
2013-12-02,48.0486,54.1796
2013-11-29,43.9005,48.5056
2013-11-28,38.2847,41.4608
2013-11-27,31.8885,41.7352
2013-11-26,26.8057,31.6582
2013-11-25,30.6728,22.2721
2013-11-22,41.8150,26.4869
2013-11-21,53.0914,43.2592
2013-11-20,57.4875,55.6988
2013-11-19,61.2608,60.3160
2013-11-18,64.9976,56.4476
2013-11-14,71.9082,67.0190
2013-11-13,76.1256,71.5264
2013-11-12,78.3368,77.1793
2013-11-11,79.2303,79.6710
2013-11-08,79.8241,78.1602
2013-11-07,81.7608,79.8598
2013-11-06,83.8213,81.4523
2013-11-05,81.6571,83.9701
2013-11-01,71.8191,86.0414
2013-10-31,57.9032,74.9596
2013-10-30,42.2210,54.4562
2013-10-29,35.9364,44.2938
2013-10-28,36.7567,27.9130
2013-10-25,49.2548,35.6024
2013-10-24,61.0815,46.7546
2013-10-23,65.3798,65.4073
2013-10-22,60.3754,71.0824
2013-10-21,55.9878,59.6496
2013-10-18,54.8623,50.3941
2013-10-17,59.6220,57.9197
2013-10-15,61.7115,56.2729
2013-10-14,70.0070,64.6734
2013-10-11,78.2212,64.1882
2013-10-10,86.3052,81.1594
2013-10-09,88.0057,89.3160
2013-10-08,78.8729,88.4402
2013-10-07,62.0444,86.2608
2013-10-04,38.0640,61.9175
2013-10-03,20.9525,37.9549
2013-10-01,12.2551,14.3197
2013-09-30,10.5023,10.5830
2013-09-27,16.5716,11.8626
2013-09-26,30.1702,9.0614
2013-09-25,53.2810,28.7909
2013-09-24,71.7539,52.6584
2013-09-23,82.0938,78.3939
2013-09-20,80.3712,84.2093
2013-09-19,76.8084,83.6781
2013-09-18,71.7936,73.2260
2013-09-17,75.1986,73.5210
2013-09-16,79.6043,68.6336
2013-09-13,87.8176,83.4412
2013-09-12,88.9062,86.7381
2013-09-11,81.1724,93.2735
2013-09-10,65.4909,86.7071
2013-09-06,46.4584,63.5366
2013-09-05,36.3570,46.2289
2013-09-04,30.4421,29.6095
2013-09-03,27.6598,33.2327
2013-09-02,20.5692,28.4843
2013-08-30,17.8290,21.2626
2013-08-29,23.6820,11.9607
2013-08-28,34.6679,20.2637
2013-08-27,40.1439,38.8215
2013-08-26,38.3653,44.9187
2013-08-23,34.2513,36.6914
2013-08-22,35.7740,33.4857
2013-08-21,41.6669,32.5767
2013-08-20,55.7234,41.2595
2013-08-19,70.8531,51.1646
2013-08-16,76.9471,74.7461
2013-08-14,65.6989,86.6486
2013-08-13,41.6574,69.4466
2013-08-12,21.0494,41.0017
2013-08-08,11.7197,14.5238
2013-08-07,11.9497,7.6227
