time,EMA
2017-03-22,1410.7894
2017-03-21,1407.4620
2017-03-20,1402.1369
2017-03-17,1396.2092
2017-03-16,1390.4681
2017-03-15,1384.2332
2017-03-14,1379.5472
2017-03-10,1374.9679
2017-03-09,1375.2277
2017-03-08,1375.6464
2017-03-07,1376.5250
2017-03-06,1377.7276
2017-03-03,1379.0410
2017-03-02,1379.8506
2017-03-01,1377.9612
2017-02-28,1375.5782
2017-02-27,1376.2917
2017-02-23,1376.4540
2017-02-22,1375.5439
2017-02-21,1373.5222
2017-02-20,1369.4771
2017-02-17,1366.8695
2017-02-16,1363.1662
2017-02-15,1359.9890
2017-02-14,1355.9668
2017-02-13,1351.5212
2017-02-10,1347.0287
2017-02-09,1342.6738
2017-02-08,1336.6869
2017-02-07,1330.0697
2017-02-06,1322.1033
2017-02-03,1313.9511
2017-02-02,1305.3196
2017-02-01,1295.0690
2017-01-31,1282.4500
2017-01-30,1273.6184
2017-01-27,1263.5888
2017-01-25,1252.3139
2017-01-24,1243.5048
2017-01-23,1239.5738
2017-01-20,1237.5552
2017-01-19,1237.6347
2017-01-18,1237.2436
2017-01-17,1236.1851
2017-01-16,1235.4624
2017-01-13,1233.3164
2017-01-12,1232.1813
2017-01-11,1233.4530
2017-01-10,1233.9270
2017-01-09,1235.7667
2017-01-06,1237.1895
2017-01-05,1238.7726
2017-01-04,1241.1118
2017-01-03,1244.1236
2017-01-02,1247.1629
2016-12-30,1250.1011
2016-12-29,1248.8012
2016-12-28,1248.0382
2016-12-27,1249.2106
2016-12-26,1251.0433
2016-12-23,1254.0847
2016-12-22,1257.1252
2016-12-21,1261.1595
2016-12-20,1263.7184
2016-12-19,1266.4203
2016-12-16,1268.1224
2016-12-15,1267.8880
2016-12-14,1268.7656
2016-12-13,1269.0831
2016-12-12,1268.2550
2016-12-09,1268.8713
2016-12-08,1269.0577
2016-12-07,1267.1533
2016-12-06,1267.3326
2016-12-05,1269.8097
2016-12-02,1275.2054
2016-12-01,1278.9060
2016-11-30,1279.8488
2016-11-29,1281.4434
2016-11-28,1284.1742
2016-11-25,1288.0610
2016-11-24,1292.9306
2016-11-23,1300.7812
2016-11-22,1308.6581
2016-11-21,1315.1011
2016-11-18,1324.5697
2016-11-17,1332.3243
2016-11-16,1341.0006
2016-11-15,1350.0954
2016-11-11,1363.1370
2016-11-10,1372.7830
2016-11-09,1377.0707
2016-11-08,1380.0150
2016-11-07,1379.0955
2016-11-04,1379.0582
2016-11-03,1378.3380
2016-11-02,1375.9736
2016-11-01,1373.0340
2016-10-28,1368.4428
2016-10-27,1366.3736
2016-10-26,1364.5814
2016-10-25,1367.5952
2016-10-24,1370.5210
2016-10-21,1372.5074
2016-10-20,1376.2977
2016-10-19,1378.1132
2016-10-18,1381.9041
2016-10-17,1385.0730
2016-10-14,1393.8175
2016-10-13,1401.6719
2016-10-10,1408.3269
2016-10-07,1410.0666
2016-10-06,1410.5367
2016-10-05,1409.1406
