time,VWAP
2020-06-04 02:45,2354.6013
2020-06-04 02:40,2358.8227
2020-06-04 02:35,2361.0690
2020-06-04 02:30,2362.1263
2020-06-04 02:25,2363.0503
2020-06-04 02:20,2365.2674
2020-06-04 02:15,2367.8848
2020-06-04 02:10,2371.1649
2020-06-04 02:05,2372.9847
2020-06-04 02:00,2375.0136
2020-06-04 01:55,2376.9561
2020-06-04 01:50,2378.7442
2020-06-04 01:45,2381.7372
2020-06-04 01:40,2382.4241
2020-06-04 01:35,2382.6476
2020-06-04 01:30,2382.9463
2020-06-04 01:25,2383.4588
2020-06-04 01:20,2383.4935
2020-06-04 01:15,2383.5575
2020-06-04 01:10,2383.6023
2020-06-04 01:05,2383.6518
2020-06-04 01:00,2383.5479
2020-06-04 00:55,2383.3987
2020-06-04 00:50,2383.2053
2020-06-04 00:45,2383.0470
2020-06-04 00:40,2383.0459
2020-06-04 00:35,2383.0221
2020-06-04 00:30,2382.6323
2020-06-04 00:25,2379.7669
2020-06-04 00:20,2378.9159
2020-06-04 00:15,2378.7489
2020-06-04 00:10,2377.8604
2020-06-04 00:05,2375.5576
2020-06-04 00:00,2378.0000
2020-06-03 23:55,2452.9931
2020-06-03 23:50,2453.6983
2020-06-03 23:45,2454.0466
2020-06-03 05:55,2454.6537
2020-06-03 05:50,2455.4029
2020-06-03 05:45,2456.3241
2020-06-03 05:40,2457.7331
2020-06-03 05:35,2459.4801
2020-06-03 05:30,2460.5817
2020-06-03 05:25,2462.7297
2020-06-03 05:20,2463.2430
2020-06-03 05:15,2464.7648
2020-06-03 05:10,2466.4716
2020-06-03 05:05,2466.9955
2020-06-03 05:00,2467.0225
2020-06-03 04:55,2467.0220
2020-06-03 04:50,2467.0283
2020-06-03 04:45,2467.0596
2020-06-03 04:40,2467.0611
2020-06-03 04:35,2467.0476
2020-06-03 04:30,2467.0578
2020-06-03 04:25,2467.0557
2020-06-03 04:20,2467.0326
2020-06-03 04:15,2467.0250
2020-06-03 04:10,2467.0275
2020-06-03 04:05,2467.0293
2020-06-03 04:00,2467.0339
2020-06-03 03:55,2467.0084
2020-06-03 03:50,2467.0313
2020-06-03 03:45,2467.0634
2020-06-03 03:40,2467.0930
2020-06-03 03:35,2467.1923
2020-06-03 03:30,2467.3482
2020-06-03 03:25,2467.7674
2020-06-03 03:20,2467.8193
2020-06-03 03:15,2468.0151
2020-06-03 03:10,2468.0882
2020-06-03 03:05,2468.1628
2020-06-03 03:00,2468.2640
2020-06-03 02:55,2468.2765
2020-06-03 02:50,2468.3305
2020-06-03 02:45,2468.3655
2020-06-03 02:40,2468.3539
2020-06-03 02:35,2468.3496
2020-06-03 02:30,2468.2939
2020-06-03 02:25,2468.1571
2020-06-03 02:20,2468.1284
2020-06-03 02:15,2468.1372
2020-06-03 02:10,2468.1511
2020-06-03 02:05,2468.2375
2020-06-03 02:00,2468.2967
2020-06-03 01:55,2468.3177
2020-06-03 01:50,2468.3636
2020-06-03 01:45,2468.3696
2020-06-03 01:40,2468.3782
2020-06-03 01:35,2468.4138
2020-06-03 01:30,2468.5736
2020-06-03 01:25,2468.8942
2020-06-03 01:20,2469.1432
2020-06-03 01:15,2469.2463
2020-06-03 01:10,2469.2146
2020-06-03 01:05,2469.0760
2020-06-03 01:00,2468.7184
2020-06-03 00:55,2468.5906
2020-06-03 00:50,2468.1688
2020-06-03 00:45,2467.6243
2020-06-03 00:40,2466.8682
2020-06-03 00:35,2467.0616
2020-06-03 00:30,2467.0539
2020-06-03 00:25,2467.9255
2020-06-03 00:20,2471.3402
2020-06-03 00:15,2475.7018
2020-06-03 00:10,2477.6756
2020-06-03 00:05,2479.4848
2020-06-03 00:00,2483.1833
2020-06-02 23:55,2294.3746
2020-06-02 23:50,2292.1223
2020-06-02 23:45,2287.5838
2020-06-02 05:55,2276.0808
2020-06-02 05:50,2274.9881
2020-06-02 05:45,2273.2668
2020-06-02 05:40,2271.7750
2020-06-02 05:35,2270.4069
2020-06-02 05:30,2268.3221
2020-06-02 05:25,2262.9735
2020-06-02 05:20,2259.3852
2020-06-02 05:15,2257.2234
2020-06-02 05:10,2253.3908
2020-06-02 05:05,2251.5771
2020-06-02 05:00,2249.5519
2020-06-02 04:55,2246.1577
2020-06-02 04:50,2244.5489
2020-06-02 04:45,2244.1128
2020-06-02 04:40,2243.2752
2020-06-02 04:35,2240.1790
2020-06-02 04:30,2238.7636
2020-06-02 04:25,2238.1534
2020-06-02 04:20,2237.8185
2020-06-02 04:15,2237.4033
2020-06-02 04:10,2237.2358
2020-06-02 04:05,2237.0030
2020-06-02 04:00,2236.7810
2020-06-02 03:55,2236.2193
2020-06-02 03:50,2235.6167
2020-06-02 03:45,2235.4264
2020-06-02 03:40,2234.8013
2020-06-02 03:35,2234.1625
2020-06-02 03:30,2233.4074
2020-06-02 03:25,2232.8724
2020-06-02 03:20,2231.7028
2020-06-02 03:15,2229.0860
2020-06-02 03:10,2228.1300
2020-06-02 03:05,2227.3412
2020-06-02 03:00,2226.0704
2020-06-02 02:55,2225.7621
2020-06-02 02:50,2225.0477
2020-06-02 02:45,2224.7470
2020-06-02 02:40,2224.2256
2020-06-02 02:35,2223.7455
2020-06-02 02:30,2222.7474
2020-06-02 02:25,2221.9134
2020-06-02 02:20,2220.8263
2020-06-02 02:15,2220.5679
2020-06-02 02:10,2220.1917
2020-06-02 02:05,2219.9217
2020-06-02 02:00,2219.7220
2020-06-02 01:55,2219.2339
2020-06-02 01:50,2218.7563
2020-06-02 01:45,2218.5158
2020-06-02 01:40,2218.2925
2020-06-02 01:35,2217.4112
2020-06-02 01:30,2215.8751
2020-06-02 01:25,2214.9127
2020-06-02 01:20,2211.6199
2020-06-02 01:15,2209.3632
2020-06-02 01:10,2208.8525
2020-06-02 01:05,2207.9775
2020-06-02 01:00,2204.9650
2020-06-02 00:55,2204.6279
2020-06-02 00:50,2204.7794
2020-06-02 00:45,2205.3874
2020-06-02 00:40,2207.3245
2020-06-02 00:35,2211.0028
2020-06-02 00:30,2211.9878
2020-06-02 00:25,2211.8629
2020-06-02 00:20,2210.6928
2020-06-02 00:15,2209.5644
2020-06-02 00:10,2208.5629
2020-06-02 00:05,2208.9878
2020-06-02 00:00,2210.2367
2020-06-01 23:55,2135.4037
2020-06-01 23:50,2133.4330
2020-06-01 23:45,2130.8493
2020-06-01 05:55,2129.2113
2020-06-01 05:50,2128.6322
2020-06-01 05:45,2128.1529
2020-06-01 05:40,2127.8287
2020-06-01 05:35,2127.1594
2020-06-01 05:30,2126.9612
2020-06-01 05:25,2126.6127
2020-06-01 05:20,2126.2155
2020-06-01 05:15,2125.6126
2020-06-01 05:10,2125.4628
2020-06-01 05:05,2125.3526
2020-06-01 05:00,2124.9111
2020-06-01 04:55,2124.7592
2020-06-01 04:50,2124.6587
2020-06-01 04:45,2124.9275
2020-06-01 04:40,2125.4599
2020-06-01 04:35,2125.4223
2020-06-01 04:30,2125.3437
2020-06-01 04:25,2125.2501
2020-06-01 04:20,2125.1943
2020-06-01 04:15,2125.0491
2020-06-01 04:10,2124.7539
2020-06-01 04:05,2124.0293
2020-06-01 04:00,2122.9968
2020-06-01 03:55,2122.7515
2020-06-01 03:50,2122.2585
2020-06-01 03:45,2121.5225
2020-06-01 03:40,2121.1312
2020-06-01 03:35,2120.9679
2020-06-01 03:30,2120.7109
2020-06-01 03:25,2120.5161
2020-06-01 03:20,2120.3057
2020-06-01 03:15,2119.6074
2020-06-01 03:10,2118.7682
2020-06-01 03:05,2118.3787
2020-06-01 03:00,2117.2121
2020-06-01 02:55,2115.9603
2020-06-01 02:50,2114.1471
2020-06-01 02:45,2108.4187
2020-06-01 02:40,2103.9029
2020-06-01 02:35,2103.3789
2020-06-01 02:30,2099.9688
2020-06-01 02:25,2096.6955
2020-06-01 02:20,2093.8131
2020-06-01 02:15,2092.6967
2020-06-01 02:10,2090.5293
2020-06-01 02:05,2085.9278
2020-06-01 02:00,2083.4301
2020-06-01 01:55,2078.6252
2020-06-01 01:50,2078.1653
2020-06-01 01:45,2076.7437
2020-06-01 01:40,2076.3247
2020-06-01 01:35,2076.2392
2020-06-01 01:30,2076.1128
2020-06-01 01:25,2076.1024
2020-06-01 01:20,2075.9747
2020-06-01 01:15,2075.6171
2020-06-01 01:10,2075.5453
2020-06-01 01:05,2075.4622
2020-06-01 01:00,2075.4494
2020-06-01 00:55,2075.2522
2020-06-01 00:50,2075.2154
2020-06-01 00:45,2075.2898
2020-06-01 00:40,2075.2819
2020-06-01 00:35,2075.1357
2020-06-01 00:30,2075.0340
2020-06-01 00:25,2074.3455
2020-06-01 00:20,2073.8378
2020-06-01 00:15,2072.5760
2020-06-01 00:10,2065.2705
2020-06-01 00:05,2057.7493
2020-06-01 00:00,2056.8167
2020-05-31 23:55,2027.8935
2020-05-31 23:50,2025.5418
2020-05-31 23:45,2018.3833
2020-05-29 05:55,1946.4457
2020-05-29 05:50,1946.5668
2020-05-29 05:45,1946.5060
2020-05-29 05:40,1946.3655
2020-05-29 05:35,1946.1680
2020-05-29 05:30,1945.9596
2020-05-29 05:25,1945.7110
2020-05-29 05:20,1945.6785
2020-05-29 05:15,1945.6077
2020-05-29 05:10,1945.5540
2020-05-29 05:05,1945.5080
2020-05-29 05:00,1945.4260
2020-05-29 04:55,1945.3666
2020-05-29 04:50,1945.2696
2020-05-29 04:45,1945.1806
2020-05-29 04:40,1945.1205
2020-05-29 04:35,1945.0314
2020-05-29 04:30,1944.6310
2020-05-29 04:25,1944.4959
2020-05-29 04:20,1944.4666
2020-05-29 04:15,1944.4173
2020-05-29 04:10,1944.3878
2020-05-29 04:05,1944.3451
2020-05-29 04:00,1944.2962
2020-05-29 03:55,1944.1795
2020-05-29 03:50,1944.1601
2020-05-29 03:45,1944.1306
2020-05-29 03:40,1944.0907
2020-05-29 03:35,1943.9891
2020-05-29 03:30,1943.7914
2020-05-29 03:25,1943.7196
2020-05-29 03:20,1943.5474
2020-05-29 03:15,1943.4835
2020-05-29 03:10,1943.4353
2020-05-29 03:05,1943.4112
2020-05-29 03:00,1943.3907
2020-05-29 02:55,1943.3331
2020-05-29 02:50,1943.3040
2020-05-29 02:45,1943.2451
2020-05-29 02:40,1943.1776
2020-05-29 02:35,1943.0304
2020-05-29 02:30,1942.9490
2020-05-29 02:25,1942.7514
2020-05-29 02:20,1942.6246
2020-05-29 02:15,1942.4874
2020-05-29 02:10,1941.8355
2020-05-29 02:05,1941.5571
2020-05-29 02:00,1940.8976
2020-05-29 01:55,1939.9726
2020-05-29 01:50,1939.4446
2020-05-29 01:45,1938.7170
2020-05-29 01:40,1938.2146
2020-05-29 01:35,1937.9602
2020-05-29 01:30,1937.6364
2020-05-29 01:25,1936.7995
2020-05-29 01:20,1936.4638
2020-05-29 01:15,1935.7546
2020-05-29 01:10,1934.3667
2020-05-29 01:05,1931.0496
2020-05-29 01:00,1927.5572
2020-05-29 00:55,1925.3019
2020-05-29 00:50,1919.8205
2020-05-29 00:45,1919.4601
2020-05-29 00:40,1917.8183
2020-05-29 00:35,1916.7028
2020-05-29 00:30,1913.1483
2020-05-29 00:25,1910.5550
2020-05-29 00:20,1906.1075
2020-05-29 00:15,1905.3763
2020-05-29 00:10,1901.2810
2020-05-29 00:05,1897.8529
2020-05-29 00:00,1898.0000
2020-05-28 23:55,1952.0358
2020-05-28 23:50,1952.9287
2020-05-28 23:45,1954.0966
2020-05-28 05:55,1955.4378
2020-05-28 05:50,1955.6192
2020-05-28 05:45,1955.7412
2020-05-28 05:40,1955.8497
2020-05-28 05:35,1955.9425
2020-05-28 05:30,1956.0049
2020-05-28 05:25,1956.1909
2020-05-28 05:20,1956.3654
2020-05-28 05:15,1956.4502
2020-05-28 05:10,1956.8114
2020-05-28 05:05,1956.8852
2020-05-28 05:00,1956.9647
2020-05-28 04:55,1957.0461
2020-05-28 04:50,1957.1256
2020-05-28 04:45,1957.3990
2020-05-28 04:40,1958.1157
2020-05-28 04:35,1959.6996
2020-05-28 04:30,1959.9554
2020-05-28 04:25,1960.3507
2020-05-28 04:20,1960.4079
2020-05-28 04:15,1960.5354
2020-05-28 04:10,1960.5811
2020-05-28 04:05,1960.6011
2020-05-28 04:00,1960.6866
2020-05-28 03:55,1960.9219
2020-05-28 03:50,1961.1751
2020-05-28 03:45,1961.2892
2020-05-28 03:40,1961.9307
2020-05-28 03:35,1963.3579
2020-05-28 03:30,1963.6122
2020-05-28 03:25,1963.6801
2020-05-28 03:20,1963.7394
2020-05-28 03:15,1963.8866
2020-05-28 03:10,1964.2065
2020-05-28 03:05,1964.2605
2020-05-28 03:00,1964.2608
2020-05-28 02:55,1964.2487
2020-05-28 02:50,1964.2350
2020-05-28 02:45,1964.1392
2020-05-28 02:40,1964.1357
2020-05-28 02:35,1964.1414
2020-05-28 02:30,1964.1557
2020-05-28 02:25,1964.6397
2020-05-28 02:20,1964.5786
2020-05-28 02:15,1964.4925
2020-05-28 02:10,1964.4256
2020-05-28 02:05,1964.3757
2020-05-28 02:00,1964.3566
2020-05-28 01:55,1964.2815
2020-05-28 01:50,1964.1005
2020-05-28 01:45,1963.7509
2020-05-28 01:40,1963.6450
2020-05-28 01:35,1963.3751
2020-05-28 01:30,1962.8132
2020-05-28 01:25,1962.4650
2020-05-28 01:20,1961.5725
2020-05-28 01:15,1959.2288
2020-05-28 01:10,1958.4349
2020-05-28 01:05,1957.7645
2020-05-28 01:00,1957.7405
2020-05-28 00:55,1957.7967
2020-05-28 00:50,1957.8016
2020-05-28 00:45,1957.6456
2020-05-28 00:40,1957.7802
2020-05-28 00:35,1958.2441
2020-05-28 00:30,1959.2237
2020-05-28 00:25,1960.1997
2020-05-28 00:20,1960.7502
2020-05-28 00:15,1962.5008
2020-05-28 00:10,1968.2448
2020-05-28 00:05,1969.6070
2020-05-28 00:00,1969.4167
2020-05-27 23:55,1882.5079
2020-05-27 23:50,1881.2942
2020-05-27 23:45,1879.7720
2020-05-27 05:55,1877.5313
2020-05-27 05:50,1876.8387
2020-05-27 05:45,1875.9650
2020-05-27 05:40,1874.2098
2020-05-27 05:35,1872.9399
2020-05-27 05:30,1872.4009
2020-05-27 05:25,1871.5768
2020-05-27 05:20,1871.3669
2020-05-27 05:15,1870.8556
2020-05-27 05:10,1870.0962
2020-05-27 05:05,1869.8253
2020-05-27 05:00,1869.5100
2020-05-27 04:55,1869.0497
2020-05-27 04:50,1868.7553
2020-05-27 04:45,1868.2539
2020-05-27 04:40,1867.4212
2020-05-27 04:35,1865.8987
2020-05-27 04:30,1863.6286
2020-05-27 04:25,1862.9909
2020-05-27 04:20,1862.1684
2020-05-27 04:15,1860.6477
2020-05-27 04:10,1858.9069
2020-05-27 04:05,1858.3581
2020-05-27 04:00,1857.3471
2020-05-27 03:55,1856.5389
2020-05-27 03:50,1856.0742
2020-05-27 03:45,1855.7404
2020-05-27 03:40,1854.7546
2020-05-27 03:35,1853.2218
2020-05-27 03:30,1852.4802
2020-05-27 03:25,1852.1958
2020-05-27 03:20,1851.5356
2020-05-27 03:15,1850.8595
2020-05-27 03:10,1850.0672
2020-05-27 03:05,1848.3751
2020-05-27 03:00,1845.6868
2020-05-27 02:55,1845.0833
2020-05-27 02:50,1844.9177
2020-05-27 02:45,1844.3692
2020-05-27 02:40,1844.1481
2020-05-27 02:35,1842.9707
2020-05-27 02:30,1842.5584
2020-05-27 02:25,1842.4623
2020-05-27 02:20,1842.2488
2020-05-27 02:15,1842.1139
2020-05-27 02:10,1841.4067
2020-05-27 02:05,1838.1521
2020-05-27 02:00,1837.4520
2020-05-27 01:55,1837.1110
2020-05-27 01:50,1836.8135
2020-05-27 01:45,1836.4884
2020-05-27 01:40,1836.2527
2020-05-27 01:35,1835.2932
2020-05-27 01:30,1834.4401
2020-05-27 01:25,1833.7709
2020-05-27 01:20,1832.3629
2020-05-27 01:15,1831.5975
2020-05-27 01:10,1830.0095
2020-05-27 01:05,1828.3328
2020-05-27 01:00,1823.3766
2020-05-27 00:55,1816.3918
2020-05-27 00:50,1814.0516
2020-05-27 00:45,1811.1479
2020-05-27 00:40,1807.7938
2020-05-27 00:35,1807.0808
2020-05-27 00:30,1805.6143
2020-05-27 00:25,1800.0599
2020-05-27 00:20,1799.7242
2020-05-27 00:15,1798.9657
2020-05-27 00:10,1798.9083
2020-05-27 00:05,1805.5539
2020-05-27 00:00,1812.2867
2020-05-26 23:55,1855.6719
2020-05-26 23:50,1856.3826
2020-05-26 23:45,1858.0506
2020-05-26 05:55,1860.3121
2020-05-26 05:50,1861.0610
2020-05-26 05:45,1861.7946
2020-05-26 05:40,1863.1741
2020-05-26 05:35,1864.6530
2020-05-26 05:30,1865.2893
2020-05-26 05:25,1866.5046
2020-05-26 05:20,1867.0650
2020-05-26 05:15,1867.3073
2020-05-26 05:10,1867.5331
2020-05-26 05:05,1867.8469
2020-05-26 05:00,1868.3504
2020-05-26 04:55,1869.5696
2020-05-26 04:50,1869.8852
2020-05-26 04:45,1870.4378
2020-05-26 04:40,1871.1087
2020-05-26 04:35,1871.5620
2020-05-26 04:30,1872.4694
2020-05-26 04:25,1872.7658
2020-05-26 04:20,1873.1283
2020-05-26 04:15,1873.7796
2020-05-26 04:10,1874.1928
2020-05-26 04:05,1874.5718
2020-05-26 04:00,1875.0117
2020-05-26 03:55,1876.7139
2020-05-26 03:50,1877.0001
2020-05-26 03:45,1877.4337
2020-05-26 03:40,1878.4587
2020-05-26 03:35,1878.6311
2020-05-26 03:30,1878.8789
2020-05-26 03:25,1879.2705
2020-05-26 03:20,1879.4329
2020-05-26 03:15,1879.9122
2020-05-26 03:10,1880.5873
2020-05-26 03:05,1881.1163
2020-05-26 03:00,1881.4775
2020-05-26 02:55,1882.0210
2020-05-26 02:50,1882.4563
2020-05-26 02:45,1883.1083
2020-05-26 02:40,1883.6560
2020-05-26 02:35,1883.6742
2020-05-26 02:30,1883.7601
2020-05-26 02:25,1883.7770
2020-05-26 02:20,1883.8183
2020-05-26 02:15,1883.8268
2020-05-26 02:10,1883.7792
2020-05-26 02:05,1883.8058
2020-05-26 02:00,1883.8112
2020-05-26 01:55,1883.8180
2020-05-26 01:50,1883.8366
2020-05-26 01:45,1883.8547
2020-05-26 01:40,1883.8849
2020-05-26 01:35,1883.8572
2020-05-26 01:30,1883.7726
2020-05-26 01:25,1883.6612
2020-05-26 01:20,1883.6108
2020-05-26 01:15,1883.6493
2020-05-26 01:10,1883.6604
2020-05-26 01:05,1883.8440
2020-05-26 01:00,1884.5680
2020-05-26 00:55,1884.4856
2020-05-26 00:50,1884.0949
2020-05-26 00:45,1884.0472
2020-05-26 00:40,1884.1757
2020-05-26 00:35,1885.4817
2020-05-26 00:30,1885.8600
2020-05-26 00:25,1887.0209
2020-05-26 00:20,1887.7361
2020-05-26 00:15,1892.7150
2020-05-26 00:10,1893.4907
2020-05-26 00:05,1892.4492
2020-05-26 00:00,1889.8300
2020-05-25 23:55,1908.9495
2020-05-25 23:50,1913.4722
2020-05-25 23:45,1918.6500
2020-05-22 05:55,1908.5583
2020-05-22 05:50,1908.7628
2020-05-22 05:45,1908.9129
2020-05-22 05:40,1909.0884
2020-05-22 05:35,1909.2681
2020-05-22 05:30,1909.4141
2020-05-22 05:25,1909.5337
2020-05-22 05:20,1909.6107
2020-05-22 05:15,1909.7214
2020-05-22 05:10,1909.8513
2020-05-22 05:05,1909.9580
2020-05-22 05:00,1910.0434
2020-05-22 04:55,1910.1634
2020-05-22 04:50,1910.3364
2020-05-22 04:45,1910.5682
2020-05-22 04:40,1910.9045
2020-05-22 04:35,1911.2837
2020-05-22 04:30,1911.4671
2020-05-22 04:25,1911.7080
2020-05-22 04:20,1911.8554
2020-05-22 04:15,1912.0330
2020-05-22 04:10,1912.4210
2020-05-22 04:05,1912.8167
2020-05-22 04:00,1913.1442
2020-05-22 03:55,1913.4560
2020-05-22 03:50,1913.8886
2020-05-22 03:45,1914.6648
2020-05-22 03:40,1915.3288
2020-05-22 03:35,1916.1155
2020-05-22 03:30,1918.0024
2020-05-22 03:25,1918.5758
2020-05-22 03:20,1919.0391
2020-05-22 03:15,1920.0409
2020-05-22 03:10,1920.5220
2020-05-22 03:05,1921.4655
2020-05-22 03:00,1921.9696
2020-05-22 02:55,1922.1814
2020-05-22 02:50,1922.3026
2020-05-22 02:45,1922.4887
2020-05-22 02:40,1922.7669
2020-05-22 02:35,1923.1872
2020-05-22 02:30,1923.9320
2020-05-22 02:25,1924.0922
2020-05-22 02:20,1924.5792
2020-05-22 02:15,1924.8929
2020-05-22 02:10,1925.1976
2020-05-22 02:05,1925.4492
2020-05-22 02:00,1925.8257
2020-05-22 01:55,1926.1215
2020-05-22 01:50,1926.6611
2020-05-22 01:45,1927.9321
2020-05-22 01:40,1929.2175
2020-05-22 01:35,1930.4109
2020-05-22 01:30,1932.0484
2020-05-22 01:25,1936.8591
2020-05-22 01:20,1939.2387
2020-05-22 01:15,1946.4633
2020-05-22 01:10,1959.0802
2020-05-22 01:05,1964.0667
2020-05-22 01:00,1971.3820
2020-05-22 00:55,1981.6993
2020-05-22 00:50,1986.4996
2020-05-22 00:45,1986.7374
2020-05-22 00:40,1987.3009
2020-05-22 00:35,1989.7026
2020-05-22 00:30,1989.7035
2020-05-22 00:25,1989.6037
2020-05-22 00:20,1989.9508
2020-05-22 00:15,1989.9715
2020-05-22 00:10,1990.4283
2020-05-22 00:05,1990.0349
2020-05-22 00:00,1988.0633
2020-05-21 23:55,2022.8098
2020-05-21 23:50,2023.3929
2020-05-21 23:45,2024.6412
2020-05-21 05:55,2026.4791
2020-05-21 05:50,2027.4596
2020-05-21 05:45,2028.6772
2020-05-21 05:40,2029.9056
2020-05-21 05:35,2030.2762
2020-05-21 05:30,2030.8757
2020-05-21 05:25,2031.2451
2020-05-21 05:20,2031.9080
2020-05-21 05:15,2032.6334
2020-05-21 05:10,2033.7299
2020-05-21 05:05,2036.1793
2020-05-21 05:00,2036.9894
2020-05-21 04:55,2038.2806
2020-05-21 04:50,2040.0072
2020-05-21 04:45,2041.7408
2020-05-21 04:40,2043.4208
2020-05-21 04:35,2044.6485
2020-05-21 04:30,2045.8743
2020-05-21 04:25,2046.5165
2020-05-21 04:20,2047.1063
2020-05-21 04:15,2047.4571
2020-05-21 04:10,2048.7728
2020-05-21 04:05,2049.2002
2020-05-21 04:00,2049.4927
2020-05-21 03:55,2049.7098
2020-05-21 03:50,2050.0200
2020-05-21 03:45,2050.1478
2020-05-21 03:40,2050.3969
2020-05-21 03:35,2051.0444
2020-05-21 03:30,2051.6337
2020-05-21 03:25,2052.2866
2020-05-21 03:20,2053.1902
2020-05-21 03:15,2055.2738
2020-05-21 03:10,2055.9749
2020-05-21 03:05,2056.3142
2020-05-21 03:00,2057.7491
2020-05-21 02:55,2058.1294
2020-05-21 02:50,2058.6272
2020-05-21 02:45,2058.6904
2020-05-21 02:40,2058.9121
2020-05-21 02:35,2058.9887
2020-05-21 02:30,2059.2870
2020-05-21 02:25,2059.7516
2020-05-21 02:20,2060.7447
2020-05-21 02:15,2060.8898
2020-05-21 02:10,2061.4246
2020-05-21 02:05,2061.5924
2020-05-21 02:00,2061.6273
2020-05-21 01:55,2061.6461
2020-05-21 01:50,2061.6724
2020-05-21 01:45,2061.7599
2020-05-21 01:40,2061.8355
2020-05-21 01:35,2061.9145
2020-05-21 01:30,2061.9846
2020-05-21 01:25,2062.1032
2020-05-21 01:20,2062.2279
2020-05-21 01:15,2062.4927
2020-05-21 01:10,2064.0370
2020-05-21 01:05,2064.2699
2020-05-21 01:00,2064.1703
2020-05-21 00:55,2064.0545
2020-05-21 00:50,2063.6046
2020-05-21 00:45,2063.4982
2020-05-21 00:40,2063.3959
2020-05-21 00:35,2063.3699
2020-05-21 00:30,2063.2063
2020-05-21 00:25,2063.2674
2020-05-21 00:20,2063.5230
2020-05-21 00:15,2063.3659
2020-05-21 00:10,2061.7645
2020-05-21 00:05,2057.2747
2020-05-21 00:00,2052.2267
