time,RSI
2018-07-18,47.3680
2018-07-17,47.1152
2018-07-16,45.8918
2018-07-13,48.1234
2018-07-12,49.2410
2018-07-11,43.8228
2018-07-10,45.5916
2018-07-09,45.9646
2018-07-06,41.4476
2018-07-05,38.1962
2018-07-04,39.1222
2018-07-03,37.3994
2018-07-02,37.9053
2018-06-29,40.1849
2018-06-28,31.2049
2018-06-27,30.9538
2018-06-26,35.6824
2018-06-25,35.5464
2018-06-22,39.7803
2018-06-21,38.4129
2018-06-20,41.2814
2018-06-19,42.5520
2018-06-18,44.2115
2018-06-15,45.2393
2018-06-14,48.4392
2018-06-13,50.8798
2018-06-12,52.2734
2018-06-11,47.9318
2018-06-08,48.1285
2018-06-07,50.2026
2018-06-06,49.3019
2018-06-05,46.1646
2018-06-04,51.2433
2018-06-01,53.5856
2018-05-31,52.8976
2018-05-30,52.4634
2018-05-29,55.4798
2018-05-28,55.0680
2018-05-25,49.0106
2018-05-24,47.9958
2018-05-23,45.7138
2018-05-22,44.2420
2018-05-21,43.0380
2018-05-18,43.3444
2018-05-17,51.5490
2018-05-16,51.6356
2018-05-15,53.8013
2018-05-14,54.6161
2018-05-11,55.8838
2018-05-10,52.2626
2018-05-09,53.9133
2018-05-08,52.6253
2018-05-07,56.9889
2018-05-04,54.2052
2018-05-03,56.0951
2018-05-02,60.3636
2018-04-30,60.2289
2018-04-27,56.9197
2018-04-26,52.1874
2018-04-25,54.6264
2018-04-24,58.2144
2018-04-23,55.5505
2018-04-20,56.2012
2018-04-19,60.4664
2018-04-18,56.8989
2018-04-17,56.8363
2018-04-16,58.2629
2018-04-13,56.5026
2018-04-12,56.9285
2018-04-11,56.0686
2018-04-10,55.6791
2018-04-09,52.5517
2018-04-06,50.2878
2018-04-05,53.0579
2018-04-04,48.0404
2018-04-03,53.7245
2018-04-02,54.8453
2018-03-28,51.0091
2018-03-27,50.1663
2018-03-26,48.2051
2018-03-23,43.2351
2018-03-22,47.4587
2018-03-21,49.8633
2018-03-20,47.1743
2018-03-19,44.4801
2018-03-16,42.0536
2018-03-15,46.4267
2018-03-14,47.6969
2018-03-13,47.6417
2018-03-12,48.8994
2018-03-09,45.3958
2018-03-08,44.1209
2018-03-07,40.2509
2018-03-06,43.2292
2018-03-05,45.9137
2018-03-01,47.7515
2018-02-28,48.7059
2018-02-27,51.8247
2018-02-26,52.0618
2018-02-23,45.8692
2018-02-22,43.7914
2018-02-21,42.2548
2018-02-20,43.2675
2018-02-19,44.1347
2018-02-16,48.7298
2018-02-15,52.4190
2018-02-14,53.7333
2018-02-12,52.7419
2018-02-09,49.3790
2018-02-08,52.2952
2018-02-07,50.0075
2018-02-06,53.5767
2018-02-05,55.1081
2018-02-02,65.6274
2018-02-01,76.7889
2018-01-31,72.5966
2018-01-30,76.7986
2018-01-29,76.7166
2018-01-25,75.1146
2018-01-24,73.7097
2018-01-23,76.7093
2018-01-22,75.6173
2018-01-19,72.4968
2018-01-18,70.7657
2018-01-17,69.8683
2018-01-16,65.4010
2018-01-15,65.3757
2018-01-12,67.2705
2018-01-11,65.9007
2018-01-10,66.9626
2018-01-09,69.6509
2018-01-08,71.2602
2018-01-05,68.1468
2018-01-04,68.4153
2018-01-03,62.2532
2018-01-02,56.7257
2018-01-01,60.6896
2017-12-29,59.6671
2017-12-28,58.8922
2017-12-27,60.4886
2017-12-26,63.8706
2017-12-22,63.3485
2017-12-21,61.0175
2017-12-20,56.1402
2017-12-19,53.1122
2017-12-18,52.5184
2017-12-15,49.6637
2017-12-14,45.7900
2017-12-13,45.8248
2017-12-12,49.0955
2017-12-11,53.9996
2017-12-08,53.5001
2017-12-07,53.4658
2017-12-06,46.1321
2017-12-05,50.6309
2017-12-04,53.6627
2017-12-01,52.3127
2017-11-30,53.5116
2017-11-29,53.6353
2017-11-28,52.4762
2017-11-27,55.1756
2017-11-24,53.7945
2017-11-23,53.7945
2017-11-22,54.9961
2017-11-21,55.1023
2017-11-20,56.4970
2017-11-17,55.3434
2017-11-16,54.6937
2017-11-15,52.9812
2017-11-14,53.3842
2017-11-13,59.8160
2017-11-10,65.6553
2017-11-09,57.8243
2017-11-08,58.2631
2017-11-07,56.8587
2017-11-06,59.9860
2017-11-03,63.2645
2017-11-02,59.0373
2017-11-01,60.2473
2017-10-31,61.6523
2017-10-30,66.0264
2017-10-27,64.0602
2017-10-26,64.3859
2017-10-25,61.0844
2017-10-24,45.8767
2017-10-23,44.2055
2017-10-19,45.8077
2017-10-18,45.8586
2017-10-17,47.7369
2017-10-16,46.6786
2017-10-13,44.9077
2017-10-12,45.8532
2017-10-11,43.2979
2017-10-10,45.3643
2017-10-09,44.8644
2017-10-06,45.1848
2017-10-05,42.5832
2017-10-04,43.6773
2017-10-03,42.8279
2017-09-29,44.0634
2017-09-28,42.1302
2017-09-27,43.1829
2017-09-26,46.9197
2017-09-25,47.8270
2017-09-22,51.8451
2017-09-21,62.3802
2017-09-20,64.5466
2017-09-19,63.1090
2017-09-18,66.4239
2017-09-15,62.2331
2017-09-14,62.8951
2017-09-13,65.2541
2017-09-12,66.9126
2017-09-11,65.1942
2017-09-08,56.9140
2017-09-07,43.8922
2017-09-06,40.7145
2017-09-05,43.7572
2017-09-04,44.0259
2017-09-01,46.8299
2017-08-31,45.5804
2017-08-30,46.6788
2017-08-29,43.4593
2017-08-28,46.3218
2017-08-24,43.1383
2017-08-23,40.6715
2017-08-22,38.7886
2017-08-21,40.5079
2017-08-18,41.5951
2017-08-17,42.0839
2017-08-16,44.1517
2017-08-14,45.3707
2017-08-11,41.0609
2017-08-10,48.0247
2017-08-09,46.9033
2017-08-08,51.3544
2017-08-07,54.0198
2017-08-04,53.3956
2017-08-03,52.7447
2017-08-02,53.4081
2017-08-01,57.2647
2017-07-31,58.2804
2017-07-28,49.3379
2017-07-27,57.5604
2017-07-26,56.7921
2017-07-25,54.1537
2017-07-24,57.0444
2017-07-21,57.2737
2017-07-20,60.0042
2017-07-19,58.6148
2017-07-18,57.8804
2017-07-17,55.8748
2017-07-14,56.3645
2017-07-13,57.3859
2017-07-12,53.4937
2017-07-11,53.3244
2017-07-10,52.0882
2017-07-07,47.0729
2017-07-06,45.3441
2017-07-05,45.0108
2017-07-04,42.6544
2017-07-03,43.5175
2017-06-30,43.1812
2017-06-29,45.3125
2017-06-28,44.6375
2017-06-27,45.0826
2017-06-23,48.1143
2017-06-22,50.1327
2017-06-21,52.8696
2017-06-20,52.4100
2017-06-19,52.9620
2017-06-16,49.1221
2017-06-15,50.4081
2017-06-14,54.2332
2017-06-13,50.8630
2017-06-12,50.7146
2017-06-09,57.0594
2017-06-08,56.7812
2017-06-07,58.9278
2017-06-06,57.5559
2017-06-05,62.4207
2017-06-02,60.1528
2017-06-01,61.4715
2017-05-31,57.7822
2017-05-30,58.9678
2017-05-29,62.6057
2017-05-26,62.5278
2017-05-25,60.5992
2017-05-24,49.4425
2017-05-23,60.2999
2017-05-22,62.8251
2017-05-19,58.6000
2017-05-18,58.2412
2017-05-17,66.5849
2017-05-16,65.1361
2017-05-15,64.1415
2017-05-12,64.4453
2017-05-11,64.0060
2017-05-10,64.9545
2017-05-09,65.5252
2017-05-08,61.0985
2017-05-05,64.8506
2017-05-04,66.5880
2017-05-03,65.1826
2017-05-02,67.2742
2017-04-28,71.8061
2017-04-27,75.7171
2017-04-26,74.6600
2017-04-25,74.2178
2017-04-24,72.8330
2017-04-21,68.3121
2017-04-20,67.5230
2017-04-19,66.2963
2017-04-18,66.3560
2017-04-17,68.4857
2017-04-13,68.2346
2017-04-12,73.1350
2017-04-11,74.4625
2017-04-10,71.8288
2017-04-07,74.6963
2017-04-06,74.3798
2017-04-05,77.7954
2017-04-03,75.0152
2017-03-31,65.6356
2017-03-30,62.4159
2017-03-29,62.1474
2017-03-28,60.4056
2017-03-27,60.6371
2017-03-24,61.8111
2017-03-23,61.0092
2017-03-22,58.4618
2017-03-21,63.2248
2017-03-20,61.5070
2017-03-17,64.6701
2017-03-16,69.4665
2017-03-15,66.6631
2017-03-14,69.6304
2017-03-10,58.3754
2017-03-09,54.7315
2017-03-08,54.2882
2017-03-07,57.1613
2017-03-06,56.5721
2017-03-03,53.4602
2017-03-02,55.1723
2017-03-01,55.2571
2017-02-28,54.1302
2017-02-27,53.6910
2017-02-23,58.4175
2017-02-22,56.6241
2017-02-21,58.1677
2017-02-20,57.9193
2017-02-17,57.2415
2017-02-16,55.8348
2017-02-15,58.1546
2017-02-14,61.3505
2017-02-13,62.4586
2017-02-10,63.4203
2017-02-09,61.6709
2017-02-08,65.0593
2017-02-07,64.6833
2017-02-06,62.6271
2017-02-03,61.8583
2017-02-02,61.0063
2017-02-01,64.9147
2017-01-31,58.2099
2017-01-30,57.9776
2017-01-27,57.3833
2017-01-25,59.5012
2017-01-24,54.6674
2017-01-23,49.6586
2017-01-20,54.2417
2017-01-19,62.2695
2017-01-18,63.7909
2017-01-17,63.0724
2017-01-16,62.4695
2017-01-13,61.8061
2017-01-12,64.5687
2017-01-11,58.6063
2017-01-10,53.1486
2017-01-09,51.8489
2017-01-06,54.4944
2017-01-05,55.2082
2017-01-04,51.3262
2017-01-03,49.4723
2017-01-02,47.7713
2016-12-30,44.9855
2016-12-29,42.9439
2016-12-28,44.7671
2016-12-27,45.5175
2016-12-26,41.3794
2016-12-23,41.2159
2016-12-22,35.8373
2016-12-21,40.2560
2016-12-20,42.2988
2016-12-19,40.1551
2016-12-16,42.7757
2016-12-15,42.6083
2016-12-14,42.9855
2016-12-13,45.8241
2016-12-12,43.3776
2016-12-09,42.5359
2016-12-08,43.4785
2016-12-07,40.3815
2016-12-06,41.8219
2016-12-05,40.8651
2016-12-02,41.1906
2016-12-01,45.1923
2016-11-30,44.6131
2016-11-29,38.5513
2016-11-28,38.7818
2016-11-25,40.7407
2016-11-24,36.9089
2016-11-23,37.6231
2016-11-22,30.7402
2016-11-21,33.0433
2016-11-18,35.8060
2016-11-17,36.0907
2016-11-16,36.2441
2016-11-15,35.7360
2016-11-11,38.3006
2016-11-10,41.7161
2016-11-09,36.5304
2016-11-08,37.3032
2016-11-07,37.7871
2016-11-04,40.4234
2016-11-03,44.3844
2016-11-02,44.6762
2016-11-01,47.6971
2016-10-28,50.0397
2016-10-27,49.2384
2016-10-26,50.8393
2016-10-25,51.1279
2016-10-24,52.8295
2016-10-21,55.5912
2016-10-20,54.6810
2016-10-19,52.0387
2016-10-18,52.4687
2016-10-17,46.0014
2016-10-14,49.9507
2016-10-13,43.3294
2016-10-10,45.6833
2016-10-07,46.2721
2016-10-06,46.2180
2016-10-05,45.9768
2016-10-04,45.2683
2016-10-03,48.2294
2016-09-30,41.6138
2016-09-29,42.2654
2016-09-28,44.8508
2016-09-27,42.0190
2016-09-26,46.1823
2016-09-23,50.7826
2016-09-22,51.1615
2016-09-21,46.3835
2016-09-20,46.9595
2016-09-19,47.7626
2016-09-16,46.9843
2016-09-15,46.1901
2016-09-14,46.8017
2016-09-12,45.0189
2016-09-09,53.1770
2016-09-08,56.5749
2016-09-07,53.7386
2016-09-06,53.2526
2016-09-02,51.2627
2016-09-01,52.0817
2016-08-31,53.0316
2016-08-30,47.1164
2016-08-29,44.1684
2016-08-26,38.9780
2016-08-25,42.9227
2016-08-24,45.2295
2016-08-23,45.6163
2016-08-22,48.0970
2016-08-19,47.8193
2016-08-18,46.5813
2016-08-17,49.3583
2016-08-16,49.8619
2016-08-12,47.3401
2016-08-11,45.1568
2016-08-10,46.2208
2016-08-09,48.1832
2016-08-08,49.4715
2016-08-05,50.1635
2016-08-04,44.2454
2016-08-03,45.1486
2016-08-02,48.4354
2016-08-01,46.9976
2016-07-29,56.2987
2016-07-28,59.6054
2016-07-27,64.1910
2016-07-26,63.1003
2016-07-25,62.4422
2016-07-22,61.1679
2016-07-21,59.1418
2016-07-20,61.7621
2016-07-19,62.0803
2016-07-18,62.3632
2016-07-15,64.1564
2016-07-14,62.0790
2016-07-13,60.6402
2016-07-12,63.5774
2016-07-11,62.7922
2016-07-08,60.1877
2016-07-07,63.6035
2016-07-05,66.9407
2016-07-04,66.1674
2016-07-01,64.0944
2016-06-30,59.8654
2016-06-29,58.3558
2016-06-28,57.4370
2016-06-27,56.8548
2016-06-24,53.1715
2016-06-23,62.7400
2016-06-22,62.0480
2016-06-21,62.7236
2016-06-20,64.4839
2016-06-17,61.9408
2016-06-16,64.1090
2016-06-15,67.0654
2016-06-14,62.5916
2016-06-13,63.3111
2016-06-10,67.0479
2016-06-09,67.9402
2016-06-08,71.1128
2016-06-07,69.4432
2016-06-06,67.8868
2016-06-03,67.3241
2016-06-02,70.1790
2016-06-01,69.3535
2016-05-31,70.5613
2016-05-30,72.4911
2016-05-27,71.7728
2016-05-26,71.6576
2016-05-25,55.6808
2016-05-24,48.0190
2016-05-23,47.9246
2016-05-20,50.5784
2016-05-19,52.1170
2016-05-18,59.9283
2016-05-17,57.6531
2016-05-16,56.1449
2016-05-13,56.8902
2016-05-12,63.0281
2016-05-11,64.4026
2016-05-10,63.7643
2016-05-09,60.7626
2016-05-06,55.8481
2016-05-05,58.5709
2016-05-04,54.2371
2016-05-03,55.1980
2016-05-02,54.7618
2016-04-29,55.7844
2016-04-28,56.9050
2016-04-27,60.2702
2016-04-26,60.9865
2016-04-25,59.0432
2016-04-22,58.7484
2016-04-21,57.3255
2016-04-20,59.4432
2016-04-18,57.6777
2016-04-13,55.9865
2016-04-12,54.3479
2016-04-11,53.1040
2016-04-08,50.1742
2016-04-07,49.0616
2016-04-06,52.7771
2016-04-05,50.8692
2016-04-04,56.9806
2016-04-01,57.3899
2016-03-31,54.7111
2016-03-30,56.3167
2016-03-29,52.0668
2016-03-28,53.9544
2016-03-23,59.7652
2016-03-22,59.2240
2016-03-21,58.1548
2016-03-18,54.6895
2016-03-17,53.9987
2016-03-16,52.6199
2016-03-15,52.4032
2016-03-14,52.7502
2016-03-11,53.0080
2016-03-10,53.0321
2016-03-09,56.2992
2016-03-08,53.7213
2016-03-04,54.4891
2016-03-03,55.9498
2016-03-02,48.7571
2016-03-01,47.0694
2016-02-29,41.2468
2016-02-26,44.5361
2016-02-25,41.1628
2016-02-24,43.9760
2016-02-23,45.8807
2016-02-22,48.2801
2016-02-19,48.3745
2016-02-18,48.1335
2016-02-17,44.8167
2016-02-16,42.9957
2016-02-15,47.2868
2016-02-12,32.4719
2016-02-11,36.4024
2016-02-10,40.0142
2016-02-09,38.4539
2016-02-08,40.3888
2016-02-05,41.5711
2016-02-04,40.9422
2016-02-03,35.7196
2016-02-02,37.2686
2016-02-01,37.3284
2016-01-29,33.6620
2016-01-28,28.6854
2016-01-27,31.3768
2016-01-25,31.9964
2016-01-22,34.8022
2016-01-21,26.1226
2016-01-20,27.0534
2016-01-19,27.8927
2016-01-18,17.8558
2016-01-15,19.3436
2016-01-14,21.4606
2016-01-13,23.3910
2016-01-12,25.4623
2016-01-11,24.0556
2016-01-08,24.5181
2016-01-07,27.1115
2016-01-06,31.0449
2016-01-05,33.4952
2016-01-04,32.9271
2016-01-01,38.0548
2015-12-31,34.2767
2015-12-30,35.6624
2015-12-29,36.4719
2015-12-28,37.2348
2015-12-24,37.3051
2015-12-23,36.9158
2015-12-22,33.6451
2015-12-21,34.9614
2015-12-18,34.5189
2015-12-17,35.6388
2015-12-16,31.8840
2015-12-15,32.0885
2015-12-14,30.0640
2015-12-11,31.0887
2015-12-10,33.9741
2015-12-09,31.6773
2015-12-08,34.1009
2015-12-07,36.4399
2015-12-04,36.4525
2015-12-03,37.3332
2015-12-02,38.0673
2015-12-01,39.3869
2015-11-30,40.4931
2015-11-27,38.6284
2015-11-26,32.8128
2015-11-24,33.6620
2015-11-23,36.5162
2015-11-20,35.9822
2015-11-19,34.6138
2015-11-18,31.6148
2015-11-17,32.5403
2015-11-16,32.8690
2015-11-13,28.0955
2015-11-10,29.3110
2015-11-09,30.2246
2015-11-06,31.7546
2015-11-05,30.2999
2015-11-04,30.3879
2015-11-03,30.5121
2015-11-02,31.6856
2015-10-30,33.3992
2015-10-29,38.6797
2015-10-28,40.6810
2015-10-27,40.9759
2015-10-26,42.3694
2015-10-23,42.5841
2015-10-21,46.7562
2015-10-20,49.3469
2015-10-19,50.2497
2015-10-16,53.1160
2015-10-15,47.9169
2015-10-14,45.2693
2015-10-13,45.5955
2015-10-12,46.5093
2015-10-09,45.8192
2015-10-08,44.3394
2015-10-07,45.3523
2015-10-06,46.2139
2015-10-05,45.9081
2015-10-01,38.9078
2015-09-30,36.0121
2015-09-29,33.5702
2015-09-28,31.1133
2015-09-24,33.1782
2015-09-23,35.5260
2015-09-22,34.0055
2015-09-21,39.1158
2015-09-18,37.5613
2015-09-16,38.1798
2015-09-15,38.8859
2015-09-14,42.7459
2015-09-11,42.2097
2015-09-10,43.3918
2015-09-09,41.0787
2015-09-08,37.8502
2015-09-07,30.7907
2015-09-04,32.3121
2015-09-03,34.5098
