time,SMA
2011-08-05,785.7100
2011-08-04,790.0478
2011-08-03,794.7844
2011-08-02,798.0755
2011-08-01,799.3611
2011-07-29,800.0033
2011-07-28,801.8211
2011-07-27,803.6833
2011-07-26,804.6644
2011-07-25,805.0744
2011-07-22,803.5921
2011-07-21,801.6699
2011-07-20,798.9610
2011-07-19,795.7288
2011-07-18,792.0732
2011-07-15,789.1187
2011-07-14,786.0476
2011-07-13,783.0198
2011-07-12,781.0954
2011-07-11,780.0443
2011-07-08,777.3255
2011-07-07,774.1822
2011-07-06,771.0877
2011-07-05,768.7244
2011-07-04,766.8189
2011-07-01,765.3344
2011-06-30,763.2044
2011-06-29,759.9322
2011-06-28,757.2977
2011-06-27,753.8366
2011-06-24,750.3911
2011-06-23,748.1533
2011-06-22,747.4688
2011-06-21,746.3900
2011-06-20,746.2767
2011-06-17,745.2611
2011-06-16,744.6411
2011-06-15,742.7567
2011-06-14,738.1300
2011-06-13,733.0966
2011-06-10,728.8333
2011-06-09,725.1688
2011-06-08,720.2977
2011-06-07,716.4333
2011-06-06,712.7866
2011-06-03,708.8844
2011-06-02,705.1633
2011-06-01,701.9777
2011-05-31,698.9066
2011-05-30,696.5399
2011-05-27,695.9555
2011-05-26,695.0577
2011-05-25,695.6088
2011-05-24,697.4455
2011-05-23,699.0332
2011-05-20,701.4477
2011-05-19,702.6032
2011-05-18,705.0744
2011-05-17,709.5422
2011-05-16,713.4511
2011-05-13,718.1544
2011-05-12,722.3500
2011-05-11,725.9189
2011-05-10,729.2322
2011-05-09,732.0200
2011-05-06,734.3755
2011-05-05,737.1066
2011-05-04,740.6177
2011-05-03,742.9911
2011-05-02,745.5633
2011-04-29,746.7267
2011-04-28,747.8589
2011-04-27,747.3489
2011-04-26,745.3767
2011-04-25,741.7422
2011-04-21,737.5467
2011-04-20,733.4611
2011-04-19,729.0289
2011-04-18,724.7966
2011-04-15,721.3311
2011-04-13,717.1999
2011-04-11,712.9166
2011-04-08,710.6488
2011-04-07,707.6766
2011-04-06,705.1810
2011-04-05,703.2910
2011-04-04,701.1299
2011-04-01,698.4077
2011-03-31,697.5155
2011-03-30,697.7099
2011-03-29,696.6922
2011-03-28,694.0077
2011-03-25,691.2055
2011-03-24,689.5344
2011-03-23,690.7188
2011-03-22,692.4155
2011-03-21,695.3655
2011-03-18,698.3233
2011-03-17,702.2666
2011-03-16,705.0644
2011-03-15,706.9122
2011-03-14,709.9322
2011-03-11,709.8233
2011-03-10,708.8189
2011-03-09,707.3211
2011-03-08,705.8989
2011-03-07,705.2845
2011-03-04,705.3867
2011-03-03,705.7978
2011-03-01,703.7733
2011-02-28,703.1111
2011-02-25,705.6244
2011-02-24,707.6900
2011-02-23,710.5055
2011-02-22,712.0011
2011-02-21,713.1900
2011-02-18,713.3889
2011-02-17,713.8778
2011-02-16,713.6478
2011-02-15,714.4022
2011-02-14,715.6511
2011-02-11,716.7311
2011-02-10,721.0033
2011-02-09,726.8522
2011-02-08,733.4756
2011-02-07,739.6111
2011-02-04,746.3945
2011-02-03,753.1800
2011-02-02,759.8723
2011-02-01,768.7678
2011-01-31,777.6245
2011-01-28,785.1334
2011-01-27,793.2689
2011-01-25,800.0623
2011-01-24,806.2923
2011-01-21,812.6789
2011-01-20,819.2378
2011-01-19,825.3188
2011-01-18,831.3933
2011-01-17,837.8577
2011-01-14,844.4433
2011-01-13,850.5311
2011-01-12,856.0189
2011-01-11,861.2955
2011-01-10,865.3555
2011-01-07,868.9433
2011-01-06,871.0489
2011-01-05,874.1656
2011-01-04,876.1056
2011-01-03,876.9778
2010-12-31,877.8767
2010-12-30,878.5889
2010-12-29,879.8422
2010-12-28,879.7167
2010-12-27,880.1034
2010-12-24,879.8001
2010-12-23,879.4679
2010-12-22,881.1679
2010-12-21,883.0379
2010-12-20,884.5268
2010-12-16,886.0468
2010-12-15,887.2790
2010-12-14,887.5401
2010-12-13,889.3957
2010-12-10,891.8757
2010-12-09,896.0345
2010-12-08,900.8634
2010-12-07,904.2679
2010-12-06,907.3845
2010-12-03,910.9579
2010-12-02,913.7834
2010-12-01,916.4979
2010-11-30,917.6556
2010-11-29,919.2556
2010-11-26,920.0556
2010-11-25,921.7901
2010-11-24,923.9845
2010-11-23,924.4723
2010-11-22,924.0245
2010-11-19,923.9689
2010-11-18,923.0578
2010-11-16,922.0645
2010-11-15,922.1922
2010-11-12,920.1611
2010-11-11,918.6755
2010-11-10,917.5244
2010-11-09,913.9433
2010-11-08,910.9911
2010-11-04,908.4111
2010-11-03,905.4500
2010-11-02,903.7733
2010-11-01,902.0000
2010-10-29,901.6867
2010-10-28,903.3978
2010-10-27,904.3167
2010-10-26,905.0244
2010-10-25,905.1466
2010-10-22,904.9766
2010-10-21,904.8778
2010-10-20,903.9722
2010-10-19,903.7455
2010-10-18,904.6499
2010-10-15,904.3455
2010-10-14,903.7288
2010-10-13,901.9766
2010-10-12,898.3522
2010-10-11,896.6199
2010-10-08,893.6377
2010-10-07,890.1010
2010-10-06,886.2432
2010-10-05,881.8977
2010-10-04,877.0121
2010-10-01,871.8655
2010-09-30,866.1488
2010-09-29,861.4344
2010-09-28,856.2399
