timestamp,open,high,low,close,volume
2020-04-07 05:55:00,801.6000,803.0000,801.1000,803.0000,2074
2020-04-07 05:50:00,800.5000,803.0000,800.1000,801.1500,2485
2020-04-07 05:45:00,799.0000,800.4000,798.0000,800.0000,2322
2020-04-07 05:40:00,803.0000,803.5500,798.1000,799.7000,3461
2020-04-07 05:35:00,804.2500,804.9000,802.9000,803.4000,2312
2020-04-07 05:30:00,800.3000,805.6500,800.3000,804.6500,2078
2020-04-07 05:25:00,802.6500,802.9500,801.0000,801.0000,1613
2020-04-07 05:20:00,802.7000,804.4000,801.2000,802.1500,1245
2020-04-07 05:15:00,800.9000,804.3000,799.8500,803.2500,1996
2020-04-07 05:10:00,800.5000,802.1500,799.0000,801.6000,3936
2020-04-07 05:05:00,804.0000,804.8000,800.4000,800.6000,3944
2020-04-07 05:00:00,806.1800,807.7200,803.7700,804.3800,2515
2020-04-07 04:55:00,807.5500,807.5500,804.7500,807.0000,861
2020-04-07 04:50:00,807.0000,809.1000,806.1500,807.5000,1527
2020-04-07 04:45:00,806.4500,809.1000,805.5000,808.0500,849
2020-04-07 04:40:00,806.5000,807.7000,805.2000,807.3500,1639
2020-04-07 04:35:00,812.0000,812.0000,806.5000,807.1000,2462
2020-04-07 04:30:00,811.5000,812.2000,810.0500,811.1000,1466
2020-04-07 04:25:00,810.1000,812.0000,809.4000,811.6000,1243
2020-04-07 04:20:00,811.3000,811.7500,810.1500,810.4000,1887
2020-04-07 04:15:00,810.9500,811.5000,808.4500,811.0000,1595
2020-04-07 04:10:00,811.0000,813.0000,809.9500,810.3500,2300
2020-04-07 04:05:00,806.7000,811.0000,806.5000,811.0000,1530
2020-04-07 04:00:00,805.3500,808.4800,805.1800,807.2500,2582
2020-04-07 03:55:00,804.8000,806.2000,804.0000,805.1000,912
2020-04-07 03:50:00,804.9500,805.8000,804.1000,804.7500,1300
2020-04-07 03:45:00,805.8500,807.1000,803.7000,804.0000,927
2020-04-07 03:40:00,807.0000,807.5500,804.0000,806.1000,1942
2020-04-07 03:35:00,803.5000,808.5000,802.8500,807.2000,2176
2020-04-07 03:30:00,805.0000,805.2000,800.8500,803.0500,2858
2020-04-07 03:25:00,808.0000,810.0000,804.5000,804.5000,3432
2020-04-07 03:20:00,807.1000,808.2500,806.2000,807.6000,891
2020-04-07 03:15:00,807.8500,808.9000,806.6000,807.5500,930
2020-04-07 03:10:00,808.9500,810.7500,807.5000,808.2000,1634
2020-04-07 03:05:00,809.4500,810.2500,807.6000,809.1500,1881
2020-04-07 03:00:00,807.5500,810.0000,807.3500,809.4000,3139
2020-04-07 02:55:00,805.4000,808.9000,805.0500,807.1000,1445
2020-04-07 02:50:00,806.4000,806.4000,804.5000,805.6000,797
2020-04-07 02:45:00,805.9500,807.5000,805.9500,806.6000,1181
2020-04-07 02:40:00,804.0000,806.6500,804.0000,805.5500,1033
2020-04-07 02:35:00,804.5000,805.9000,803.4000,804.0500,1824
2020-04-07 02:30:00,808.8500,810.2000,804.4000,805.0000,4440
2020-04-07 02:25:00,808.7500,809.6500,807.2000,808.2500,2259
2020-04-07 02:20:00,807.5000,809.2500,807.0000,808.3500,589
2020-04-07 02:15:00,806.7500,809.3500,806.0500,808.6500,2232
2020-04-07 02:10:00,807.2000,807.2000,805.2500,806.7000,753
2020-04-07 02:05:00,805.0500,807.4500,803.7500,806.8500,1780
2020-04-07 02:00:00,807.1700,808.7200,805.0700,805.5200,2131
2020-04-07 01:55:00,809.1000,809.9000,805.0000,807.3000,1851
2020-04-07 01:50:00,805.7000,809.7000,803.5000,809.2000,2207
2020-04-07 01:45:00,804.5000,807.1000,804.5000,805.7500,1671
2020-04-07 01:40:00,804.4000,805.8000,800.6500,803.5500,1500
2020-04-07 01:35:00,802.6000,805.4000,802.0500,803.8500,3811
2020-04-07 01:30:00,799.8000,802.0500,799.2500,802.0500,898
2020-04-07 01:25:00,800.9500,801.0000,799.3000,799.4000,297
2020-04-07 01:20:00,800.0000,800.7000,799.0000,800.4000,4249
2020-04-07 01:15:00,799.1500,799.9500,796.7000,799.9500,1085
2020-04-07 01:10:00,798.9000,800.4000,798.2500,799.9000,1144
2020-04-07 01:05:00,797.0000,800.4000,796.7000,799.5000,3043
2020-04-07 01:00:00,797.5500,799.0700,795.2200,795.6500,2765
2020-04-07 00:55:00,795.0000,798.4000,794.2000,798.4000,1588
2020-04-07 00:50:00,791.6000,795.0000,791.0000,794.9000,1892
2020-04-07 00:45:00,796.4000,796.6000,791.4500,792.0000,1581
