time,SlowD,SlowK
2016-12-12,39.8451,54.1298
2016-12-09,26.8514,36.4247
2016-12-08,21.1969,28.9807
2016-12-07,23.8194,15.1487
2016-12-06,38.8752,19.4614
2016-12-05,54.4052,36.8481
2016-12-02,62.7998,60.3161
2016-12-01,62.8526,66.0514
2016-11-30,63.4426,62.0318
2016-11-29,65.6146,60.4747
2016-11-28,62.3587,67.8212
2016-11-25,51.5772,68.5480
2016-11-24,36.5717,50.7070
2016-11-23,27.2660,35.4766
2016-11-22,28.0336,23.5317
2016-11-21,35.7392,22.7898
2016-11-18,48.5719,37.7793
2016-11-17,59.4194,46.6485
2016-11-16,67.2412,61.2879
2016-11-15,64.0973,70.3220
2016-11-11,49.2396,70.1137
2016-11-10,31.0702,51.8562
2016-11-09,19.2162,25.7489
2016-11-08,17.3231,15.6055
2016-11-07,17.7376,16.2941
2016-11-04,19.6597,20.0696
2016-11-03,21.0399,16.8490
2016-11-02,24.2150,22.0604
2016-11-01,24.3147,24.2101
2016-10-28,27.9429,26.3744
2016-10-27,38.8697,22.3595
2016-10-26,59.5627,35.0947
2016-10-25,77.9677,59.1549
2016-10-24,88.4131,84.4383
2016-10-21,83.2906,90.3098
2016-10-20,77.7175,90.4911
2016-10-19,62.8371,69.0708
2016-10-18,54.3791,73.5907
2016-10-17,38.7015,45.8499
2016-10-14,37.8685,43.6967
2016-10-13,41.6393,26.5580
2016-10-10,52.3525,43.3509
2016-10-07,60.5074,55.0089
2016-10-06,60.2713,58.6977
2016-10-05,54.6343,67.8157
2016-10-04,38.7946,54.3004
2016-10-03,25.9040,41.7869
2016-09-30,16.1421,20.2966
2016-09-29,17.6867,15.6286
2016-09-28,30.2305,12.5010
2016-09-27,46.7185,24.9303
2016-09-26,56.9609,53.2600
2016-09-23,53.8961,61.9651
2016-09-22,46.7170,55.6576
2016-09-21,38.5181,44.0657
2016-09-20,30.2527,40.4277
2016-09-19,21.1052,31.0609
2016-09-16,19.4955,19.2695
2016-09-15,29.3626,12.9852
2016-09-14,48.6498,26.2317
2016-09-12,67.2245,48.8708
2016-09-09,77.6887,70.8470
2016-09-08,83.0002,81.9558
2016-09-07,85.3421,80.2635
2016-09-06,88.3487,86.7815
2016-09-02,84.7641,88.9813
2016-09-01,70.9587,89.2835
2016-08-31,48.7976,76.0276
2016-08-30,28.0934,47.5649
2016-08-29,18.2623,22.8005
2016-08-26,20.6312,13.9148
2016-08-25,28.0512,18.0716
2016-08-24,35.8748,29.9073
2016-08-23,43.2071,36.1748
2016-08-22,53.7007,41.5423
2016-08-19,62.6934,51.9042
2016-08-18,61.7006,67.6557
2016-08-17,49.2076,68.5203
2016-08-16,38.1571,48.9257
2016-08-12,39.6758,30.1768
2016-08-11,48.4274,35.3689
2016-08-10,49.8486,53.4818
2016-08-09,37.7552,56.4314
2016-08-08,21.3732,39.6326
2016-08-05,10.2591,17.2017
2016-08-04,7.3454,7.2854
2016-08-03,10.5385,6.2901
2016-08-02,22.4020,8.4607
2016-08-01,42.0275,16.8646
2016-07-29,65.1113,41.8808
2016-07-28,75.9452,67.3372
2016-07-27,69.4398,86.1160
2016-07-26,51.6135,74.3825
2016-07-25,38.5291,47.8210
2016-07-22,39.3266,32.6370
2016-07-21,49.1292,35.1295
2016-07-20,61.9959,50.2133
2016-07-19,68.9701,62.0449
2016-07-18,71.4226,73.7294
2016-07-15,67.4712,71.1361
2016-07-14,63.7710,69.4021
2016-07-13,60.0216,61.8754
2016-07-12,62.2967,60.0354
2016-07-11,70.8368,58.1540
2016-07-08,82.8059,68.7008
2016-07-07,91.0422,85.6557
2016-07-05,92.0878,94.0611
2016-07-04,87.1629,93.4096
2016-07-01,78.9965,88.7926
2016-06-30,67.1475,79.2865
2016-06-29,59.2536,68.9104
2016-06-28,54.7491,53.2458
2016-06-27,59.4484,55.6048
2016-06-24,64.7280,55.3968
2016-06-23,67.7761,67.3435
2016-06-22,66.6378,71.4437
2016-06-21,64.8411,64.5410
2016-06-20,61.8710,63.9286
2016-06-17,53.7870,66.0538
2016-06-16,39.8335,55.6308
2016-06-15,35.2147,39.6764
2016-06-14,44.5781,24.1934
2016-06-13,62.5891,41.7744
2016-06-10,74.0512,67.7666
2016-06-09,70.3007,78.2264
2016-06-08,61.8375,76.1606
2016-06-07,56.0512,56.5152
2016-06-06,63.0891,52.8367
2016-06-03,74.5365,58.8016
2016-06-02,86.4682,77.6290
2016-06-01,92.5776,87.1790
2016-05-31,93.5926,94.5966
2016-05-30,83.7561,95.9571
2016-05-27,63.4201,90.2241
2016-05-26,36.7366,65.0871
2016-05-25,17.4444,34.9491
2016-05-24,13.9912,10.1735
2016-05-23,22.0057,7.2105
2016-05-20,31.9346,24.5896
2016-05-19,33.2943,34.2171
2016-05-18,35.9414,36.9971
2016-05-17,45.6018,28.6686
2016-05-16,65.1212,42.1585
2016-05-13,82.5280,65.9782
2016-05-12,87.6148,87.2270
2016-05-11,83.9528,94.3788
2016-05-10,69.4846,81.2388
2016-05-09,56.7323,76.2408
2016-05-06,39.0950,50.9744
2016-05-05,29.5088,42.9817
2016-05-04,23.7735,23.3290
2016-05-03,30.6519,22.2157
2016-05-02,46.5825,25.7759
2016-04-29,66.2852,43.9642
2016-04-28,80.4854,70.0074
2016-04-27,82.6801,84.8838
2016-04-26,81.2869,86.5649
2016-04-25,80.7898,76.5914
2016-04-22,84.9331,80.7045
2016-04-21,85.8578,85.0735
2016-04-20,81.6500,89.0212
2016-04-18,69.6483,83.4788
2016-04-13,51.6067,72.4501
2016-04-12,34.7903,53.0160
2016-04-11,23.2889,29.3541
2016-04-08,27.3296,22.0008
2016-04-07,38.6773,18.5119
2016-04-06,55.2752,41.4761
2016-04-05,62.7470,56.0439
2016-04-04,56.7056,68.3058
2016-04-01,44.5669,63.8914
2016-03-31,36.8518,37.9197
2016-03-30,47.2216,31.8896
2016-03-29,67.0326,40.7460
2016-03-28,83.2439,69.0292
2016-03-23,87.8520,91.3227
2016-03-22,78.1724,89.3797
2016-03-21,61.7037,82.8535
2016-03-18,42.0397,62.2840
2016-03-17,28.4822,39.9736
2016-03-16,26.8390,23.8614
2016-03-15,37.8102,21.6117
2016-03-14,54.9698,35.0438
2016-03-11,70.4060,56.7750
2016-03-10,79.5788,73.0904
2016-03-09,84.6656,81.3525
2016-03-08,88.0274,84.2936
2016-03-04,82.3209,88.3506
2016-03-03,69.3150,91.4378
2016-03-02,45.6969,67.1742
2016-03-01,28.0960,49.3329
2016-02-29,18.5081,20.5838
2016-02-26,26.1246,14.3714
2016-02-25,43.9276,20.5692
2016-02-24,63.2595,43.4332
2016-02-23,74.6844,67.7804
2016-02-22,76.1552,78.5649
2016-02-19,75.3701,77.7080
2016-02-18,69.8988,72.1925
2016-02-17,61.3187,76.2097
2016-02-16,44.7427,61.2941
2016-02-15,33.8002,46.4522
2016-02-12,32.2845,26.4817
2016-02-11,41.2214,28.4667
2016-02-10,54.1484,41.9051
2016-02-09,60.8995,53.2924
2016-02-08,62.4907,67.2476
2016-02-05,57.6937,62.1586
2016-02-04,53.9760,58.0658
2016-02-03,45.8233,52.8566
2016-02-02,36.9255,51.0055
2016-02-01,30.1174,33.6077
2016-01-29,39.1353,26.1634
2016-01-28,51.5929,30.5812
2016-01-27,62.4895,60.6615
2016-01-25,57.4924,63.5360
2016-01-22,47.2214,63.2710
2016-01-21,32.2725,45.6701
2016-01-20,20.8839,32.7231
2016-01-19,16.3337,18.4243
2016-01-18,19.1575,11.5042
2016-01-15,24.4311,19.0726
2016-01-14,24.4399,26.8957
2016-01-13,19.3277,27.3249
2016-01-12,11.9790,19.0990
2016-01-11,8.0849,11.5592
2016-01-08,6.5418,5.2788
2016-01-07,12.0098,7.4166
2016-01-06,16.3644,6.9300
2016-01-05,21.6714,21.6827
2016-01-04,21.7227,20.4806
2016-01-01,29.1265,22.8509
2015-12-31,40.6796,21.8365
2015-12-30,53.2527,42.6919
2015-12-29,52.5297,57.5102
2015-12-28,46.8449,59.5559
2015-12-24,40.5207,40.5230
2015-12-23,46.3537,40.4558
2015-12-22,49.2483,40.5833
2015-12-21,49.5191,58.0220
2015-12-18,38.1023,49.1396
2015-12-17,27.2985,41.3956
2015-12-16,18.3642,23.7718
2015-12-15,14.4230,16.7280
2015-12-14,13.2688,14.5927
2015-12-11,11.5865,11.9481
2015-12-10,10.7918,13.2655
2015-12-09,10.8452,9.5460
2015-12-08,15.7704,9.5638
2015-12-07,27.5258,13.4257
2015-12-04,44.4590,24.3216
2015-12-03,59.8156,44.8301
2015-12-02,61.6885,64.2254
2015-12-01,48.5088,70.3912
2015-11-30,33.7409,50.4489
2015-11-27,34.4274,24.6862
2015-11-26,51.0837,26.0875
2015-11-24,64.0748,52.5085
2015-11-23,65.5291,74.6549
2015-11-20,57.3392,65.0610
2015-11-19,48.4580,56.8712
2015-11-18,38.6205,50.0853
2015-11-17,29.8378,38.4173
2015-11-16,28.2678,27.3590
2015-11-13,27.8078,23.7371
2015-11-10,24.3316,33.7072
2015-11-09,14.2318,25.9791
2015-11-06,7.2448,13.3083
2015-11-05,5.1379,3.4080
2015-11-04,6.4219,5.0181
2015-11-03,7.0921,6.9876
2015-11-02,6.5459,7.2602
2015-10-30,5.7463,7.0285
2015-10-29,4.5363,5.3491
2015-10-28,4.3484,4.8615
2015-10-27,9.6546,3.3983
2015-10-26,21.8821,4.7854
2015-10-23,43.3287,20.7800
2015-10-21,63.0379,40.0810
2015-10-20,74.2241,69.1253
2015-10-19,70.6843,79.9073
2015-10-16,62.0484,73.6395
2015-10-15,58.3611,58.5059
2015-10-14,61.9067,53.9998
2015-10-13,68.3329,62.5776
2015-10-12,74.5655,69.1427
2015-10-09,81.7797,73.2782
2015-10-08,89.1043,81.2757
2015-10-07,90.1083,90.7852
2015-10-06,79.6950,95.2520
2015-10-05,57.5806,84.2876
2015-10-01,33.5146,59.5454
2015-09-30,18.9027,28.9089
2015-09-29,14.4074,12.0895
2015-09-28,16.8215,15.7096
2015-09-24,14.7813,15.4232
2015-09-23,14.0034,19.3316
2015-09-22,10.5708,9.5892
2015-09-21,18.8053,13.0895
2015-09-18,32.9997,9.0337
2015-09-16,57.7400,34.2926
2015-09-15,75.7024,55.6727
2015-09-14,86.5768,83.2547
2015-09-11,79.0772,88.1798
2015-09-10,60.7131,88.2959
2015-09-09,37.3318,60.7558
2015-09-08,22.6991,33.0876
2015-09-07,17.7498,18.1520
2015-09-04,17.8096,16.8577
2015-09-03,21.4758,18.2398
2015-09-02,25.5673,18.3312
2015-09-01,26.7286,27.8564
2015-08-31,23.2961,30.5142
2015-08-28,17.4697,21.8153
2015-08-27,15.3289,17.5588
2015-08-26,17.4215,13.0350
2015-08-25,29.6659,15.3929
2015-08-24,48.1146,23.8365
2015-08-21,62.7977,49.7683
2015-08-20,64.8132,70.7389
2015-08-19,52.5302,67.8860
2015-08-18,38.2905,55.8148
2015-08-17,26.2033,33.8897
2015-08-14,27.6987,25.1669
2015-08-13,41.2596,19.5534
2015-08-12,63.2338,38.3759
2015-08-11,78.7075,65.8496
2015-08-10,81.4470,85.4761
2015-08-07,74.5250,84.7967
2015-08-06,67.9056,74.0682
2015-08-05,62.0113,64.7101
2015-08-04,56.2912,64.9384
2015-08-03,44.6737,56.3853
2015-07-31,32.3866,47.5498
2015-07-30,19.2712,30.0859
2015-07-29,11.5582,19.5242
2015-07-28,11.5942,8.2036
2015-07-27,17.0548,6.9466
2015-07-24,27.4238,19.6324
2015-07-23,36.0404,24.5853
2015-07-22,48.1492,38.0538
2015-07-21,59.4742,45.4822
2015-07-20,70.0154,60.9117
2015-07-17,76.7950,72.0287
2015-07-16,81.3004,77.1060
2015-07-15,86.0101,81.2504
2015-07-14,87.4642,85.5449
2015-07-13,84.6674,91.2350
2015-07-10,78.7804,85.6128
2015-07-09,77.1660,77.1546
2015-07-08,79.1242,73.5740
2015-07-07,82.8695,80.7696
2015-07-06,82.0178,83.0292
2015-07-03,79.4757,84.8097
2015-07-02,73.1715,78.2146
2015-07-01,71.9263,75.4028
2015-06-30,70.8963,65.8970
2015-06-29,76.5603,74.4791
2015-06-26,79.0298,72.3130
2015-06-25,83.4551,82.8887
2015-06-24,84.3723,81.8878
2015-06-23,84.1061,85.5888
2015-06-22,78.2748,85.6402
2015-06-19,64.9649,81.0894
2015-06-18,46.3313,68.0947
2015-06-17,30.9864,45.7106
2015-06-16,29.6518,25.1886
2015-06-15,38.0093,22.0600
2015-06-12,49.7419,41.7069
2015-06-11,51.4172,50.2611
2015-06-10,50.3463,57.2577
2015-06-09,46.4197,46.7328
2015-06-08,46.5975,47.0483
2015-06-05,52.9955,45.4779
2015-06-04,63.9569,47.2663
2015-06-03,72.3513,66.2424
2015-06-02,69.4383,78.3621
2015-06-01,56.0363,72.4493
2015-05-29,44.6048,57.5036
2015-05-28,42.5248,38.1560
2015-05-27,54.9717,38.1549
2015-05-26,70.0039,51.2634
2015-05-25,79.4824,75.4969
2015-05-22,80.3312,83.2515
2015-05-21,76.6638,79.6988
2015-05-20,69.1897,78.0433
2015-05-19,58.5070,72.2494
2015-05-18,45.9802,57.2764
2015-05-15,41.0290,45.9950
2015-05-14,38.6032,34.6691
2015-05-13,40.4417,42.4231
2015-05-12,33.7846,38.7176
2015-05-11,27.5814,40.1845
2015-05-08,20.2922,22.4517
2015-05-07,19.0002,20.1079
2015-05-06,15.9116,18.3171
2015-05-05,14.3450,18.5755
2015-05-04,13.0885,10.8423
2015-04-30,13.9431,13.6173
2015-04-29,17.7245,14.8060
2015-04-28,26.9842,13.4059
2015-04-27,37.0409,24.9615
2015-04-24,38.9812,42.5852
2015-04-23,29.1656,43.5761
2015-04-22,19.8976,30.7823
2015-04-21,18.8829,13.1385
2015-04-20,33.4273,15.7719
2015-04-17,51.4482,27.7383
2015-04-16,67.6876,56.7716
2015-04-15,73.1447,69.8348
2015-04-13,77.2751,76.4564
2015-04-10,81.5239,73.1427
2015-04-09,87.3376,82.2262
2015-04-08,89.2639,89.2028
2015-04-07,88.7908,90.5838
2015-04-06,87.0880,88.0051
2015-04-01,80.1887,87.7835
2015-03-31,63.5845,85.4754
2015-03-30,40.6807,67.3074
2015-03-27,23.3117,37.9708
2015-03-26,16.9933,16.7638
2015-03-25,16.8996,15.2004
2015-03-24,18.3422,19.0156
2015-03-23,21.1991,16.4828
2015-03-20,24.3044,19.5281
2015-03-19,23.9005,27.5865
2015-03-18,18.2702,25.7985
2015-03-17,13.5420,18.3164
2015-03-16,12.5119,10.6957
2015-03-13,12.4490,11.6137
2015-03-12,15.9230,15.2262
2015-03-11,24.2965,10.5072
2015-03-10,44.2710,22.0357
2015-03-09,66.3182,40.3465
2015-03-05,84.0487,70.4307
2015-03-04,91.5243,88.1773
2015-03-03,83.6985,93.5379
2015-03-02,69.7711,92.8578
2015-02-28,56.2780,64.6997
2015-02-27,57.3624,51.7559
2015-02-26,62.6648,52.3784
2015-02-25,67.1984,67.9528
2015-02-24,69.2922,67.6632
2015-02-23,75.0575,65.9792
2015-02-20,81.5315,74.2342
2015-02-19,83.7246,84.9592
2015-02-18,78.6729,85.4012
2015-02-16,65.6733,80.8135
2015-02-13,47.6468,69.8038
2015-02-12,30.6976,46.4025
2015-02-11,20.5236,26.7340
2015-02-10,16.4801,18.9561
2015-02-09,18.9936,15.8806
2015-02-06,29.5366,14.6036
2015-02-05,43.5592,26.4967
2015-02-04,54.6008,47.5095
2015-02-03,56.5343,56.6713
2015-02-02,61.9878,59.6216
2015-01-30,69.2454,53.3100
2015-01-29,82.9801,73.0319
2015-01-28,89.3663,81.3943
2015-01-27,93.2620,94.5140
2015-01-23,92.6673,92.1905
2015-01-22,92.4977,93.0814
2015-01-21,90.8771,92.7301
2015-01-20,84.4412,91.6816
2015-01-19,75.1787,88.2196
2015-01-16,67.3310,73.4224
2015-01-15,60.7278,63.8942
2015-01-14,54.1688,64.6764
2015-01-13,39.3204,53.6130
2015-01-12,28.0934,44.2171
2015-01-09,26.1359,20.1311
2015-01-08,40.5006,19.9319
2015-01-07,61.2282,38.3446
2015-01-06,73.2102,63.2252
2015-01-05,70.8776,82.1148
2015-01-02,57.0864,74.2908
2015-01-01,41.7041,56.2273
2014-12-31,29.1428,40.7412
2014-12-30,24.3175,28.1438
2014-12-29,29.9134,18.5433
2014-12-26,47.5008,26.2654
2014-12-24,63.0117,44.9316
2014-12-23,65.6274,71.3056
2014-12-22,50.2788,72.7978
2014-12-19,29.2310,52.7787
2014-12-18,13.6297,25.2598
2014-12-17,9.4903,9.6544
2014-12-16,10.2967,5.9750
2014-12-15,12.4974,12.8414
2014-12-12,10.8210,12.0737
2014-12-11,14.3402,12.5770
2014-12-10,22.0828,7.8124
2014-12-09,37.9971,22.6311
2014-12-08,51.0217,35.8049
2014-12-05,57.2142,55.5553
2014-12-04,53.6703,61.7049
2014-12-03,41.8886,54.3822
2014-12-02,31.6396,44.9236
2014-12-01,22.3632,26.3599
2014-11-28,26.9049,23.6353
2014-11-27,40.5366,17.0945
2014-11-26,60.4124,39.9850
2014-11-25,72.0574,64.5304
2014-11-24,75.0475,76.7217
2014-11-21,71.5466,74.9200
2014-11-20,66.2742,73.5010
2014-11-19,54.4953,66.2189
2014-11-18,43.3547,59.1028
2014-11-17,33.1311,38.1642
2014-11-14,30.1851,32.7970
2014-11-13,34.1258,28.4320
2014-11-12,45.2202,29.3264
2014-11-11,62.4020,44.6189
2014-11-10,77.6437,61.7153
2014-11-07,87.6546,80.8719
2014-11-05,91.1114,90.3440
2014-11-03,90.5309,91.7480
2014-10-31,88.9683,91.2422
2014-10-30,89.0399,88.6027
2014-10-29,90.7252,87.0601
2014-10-28,92.7062,91.4570
2014-10-27,91.2010,93.6586
2014-10-22,79.4106,93.0031
2014-10-21,58.9959,86.9414
2014-10-20,36.9154,58.2874
2014-10-17,29.0989,31.7589
2014-10-16,36.2991,20.7001
2014-10-15,51.8204,34.8377
2014-10-14,62.4315,53.3595
2014-10-13,60.6726,67.2639
2014-10-10,46.5066,66.6711
2014-10-09,30.6119,48.0827
2014-10-08,23.7054,24.7659
2014-10-07,26.9828,18.9873
2014-10-01,29.6972,27.3630
2014-09-30,27.6381,34.5981
2014-09-29,19.5899,27.1305
2014-09-26,17.2737,21.1858
2014-09-25,19.4061,10.4532
2014-09-24,32.2303,20.1820
2014-09-23,39.6477,27.5830
2014-09-22,40.9954,48.9260
2014-09-19,28.2712,42.4341
2014-09-18,16.1190,31.6262
2014-09-17,10.4554,10.7534
2014-09-16,13.5771,5.9775
2014-09-15,24.4748,14.6353
2014-09-12,39.2898,20.1183
2014-09-11,59.2646,38.6706
2014-09-10,75.7380,59.0803
2014-09-09,85.3604,80.0429
2014-09-08,87.5726,88.0908
2014-09-05,88.4956,87.9476
2014-09-04,85.2622,86.6793
2014-09-03,75.3838,90.8598
2014-09-02,55.7800,78.2476
2014-09-01,37.9952,57.0440
2014-08-28,33.2487,32.0484
2014-08-27,44.0500,24.8931
2014-08-26,61.6458,42.8046
2014-08-25,74.9631,64.4522
2014-08-22,81.4061,77.6806
2014-08-21,84.1260,82.7564
2014-08-20,78.0601,83.7815
2014-08-19,69.2661,85.8401
2014-08-18,54.3458,64.5588
2014-08-14,44.3867,57.3995
2014-08-13,33.1094,41.0790
2014-08-12,26.4590,34.6816
2014-08-11,23.4352,23.5675
2014-08-08,21.7762,21.1277
2014-08-07,18.5644,25.6104
2014-08-06,12.0180,18.5904
2014-08-05,7.0712,11.4924
2014-08-04,6.6144,5.9714
2014-08-01,11.6186,3.7500
2014-07-31,21.5527,10.1218
2014-07-30,30.5061,20.9839
2014-07-28,36.8542,33.5524
2014-07-25,41.7297,36.9819
2014-07-24,52.3129,40.0282
2014-07-23,67.6147,48.1792
2014-07-22,79.7323,68.7315
2014-07-21,80.0751,85.9335
2014-07-18,66.5881,84.5319
2014-07-17,47.5726,69.7599
2014-07-16,31.3077,45.4725
2014-07-15,22.6982,27.4854
2014-07-14,19.8853,20.9653
2014-07-11,24.3352,19.6439
2014-07-10,35.7680,19.0467
2014-07-09,56.3592,34.3150
2014-07-08,73.9670,53.9424
2014-07-07,86.9561,80.8203
2014-07-04,90.0226,87.1384
2014-07-03,86.4672,92.9095
2014-07-02,77.4292,90.0200
2014-07-01,63.8774,76.4720
2014-06-30,54.7442,65.7957
2014-06-27,45.8043,49.3645
2014-06-26,40.6390,49.0724
2014-06-25,32.0200,38.9761
2014-06-24,26.6848,33.8684
2014-06-23,26.3817,23.2154
2014-06-20,28.4041,22.9705
2014-06-19,28.5907,32.9592
2014-06-18,25.2917,29.2826
2014-06-17,27.2756,23.5303
2014-06-16,37.3852,23.0623
2014-06-13,51.8665,35.2341
2014-06-12,66.9216,53.8591
2014-06-11,78.0471,66.5063
2014-06-10,86.5469,80.3993
2014-06-09,90.0967,87.2357
2014-06-06,92.0096,92.0055
2014-06-05,85.8089,91.0489
2014-06-04,75.6889,92.9742
2014-06-03,61.8743,73.4034
2014-06-02,57.2336,60.6890
2014-05-30,56.9328,51.5306
2014-05-29,60.0943,59.4814
2014-05-28,60.6407,59.7863
2014-05-27,62.6605,61.0153
2014-05-26,65.2350,61.1205
2014-05-23,71.3316,65.8457
2014-05-22,74.8638,68.7387
2014-05-21,74.9194,79.4105
2014-05-20,68.8994,76.4421
2014-05-19,66.9016,68.9056
2014-05-16,71.3534,61.3503
2014-05-15,80.8256,70.4489
2014-05-14,87.0229,82.2610
2014-05-13,84.7472,89.7668
2014-05-12,75.5099,89.0408
2014-05-09,60.9679,75.4340
2014-05-08,45.3515,62.0548
2014-05-07,29.7475,45.4148
2014-05-06,18.3306,28.5847
2014-05-05,13.7290,15.2430
2014-05-02,19.5739,11.1641
2014-04-30,35.2513,14.7799
2014-04-29,58.5136,32.7776
2014-04-28,78.4974,58.1965
2014-04-25,90.4308,84.5667
2014-04-24,87.0483,92.7289
2014-04-23,71.5084,93.9966
2014-04-22,50.5560,74.4194
2014-04-21,37.9246,46.1092
2014-04-17,43.2360,31.1394
2014-04-16,56.7593,36.5251
2014-04-15,68.8005,62.0435
2014-04-11,67.6531,71.7093
2014-04-10,61.5298,72.6487
2014-04-09,58.3545,58.6012
2014-04-07,60.8084,53.3396
2014-04-04,64.9012,63.1227
2014-04-03,66.7467,65.9630
2014-04-02,71.4732,65.6179
2014-04-01,79.8701,68.6591
2014-03-31,87.7453,80.1426
2014-03-28,87.3043,90.8086
2014-03-27,75.4249,92.2848
2014-03-26,54.8595,78.8195
2014-03-25,36.9045,55.1704
2014-03-24,31.6914,30.5884
2014-03-22,38.8304,24.9547
2014-03-21,54.8274,39.5309
2014-03-20,66.4996,52.0054
2014-03-19,75.5559,72.9460
2014-03-18,76.6941,74.5473
2014-03-14,79.9464,79.1743
2014-03-13,82.6078,76.3607
2014-03-12,87.5380,84.3042
2014-03-11,88.6395,87.1584
2014-03-10,89.9680,91.1513
2014-03-07,87.5815,87.6087
2014-03-06,87.0756,91.1441
2014-03-05,85.7560,83.9918
2014-03-04,89.5769,86.0908
2014-03-03,92.9839,87.1853
2014-02-28,96.1521,95.4546
2014-02-26,95.9826,96.3117
2014-02-25,95.5186,96.6899
2014-02-24,94.3745,94.9461
2014-02-21,89.6244,94.9198
2014-02-20,78.9515,93.2577
2014-02-19,61.3793,80.6956
2014-02-18,51.5789,62.9012
2014-02-17,49.6502,40.5410
2014-02-14,61.8847,51.2946
2014-02-13,69.0474,57.1151
2014-02-12,71.9046,77.2444
2014-02-11,66.0428,72.7826
2014-02-10,58.7731,65.6868
2014-02-07,51.7144,59.6589
2014-02-06,43.4423,50.9737
2014-02-05,34.2197,44.5106
2014-02-04,28.2437,34.8425
2014-02-03,23.0294,23.3060
2014-01-31,21.3212,26.5824
2014-01-30,19.7656,19.1999
2014-01-29,28.1389,18.1812
2014-01-28,43.0024,21.9156
2014-01-27,61.7958,44.3200
2014-01-24,71.7279,62.7717
2014-01-23,76.9985,78.2956
2014-01-22,76.7300,74.1165
2014-01-21,79.8369,78.5834
2014-01-20,75.8401,77.4899
2014-01-17,67.1176,83.4373
2014-01-16,47.2037,66.5930
2014-01-15,30.1541,51.3225
2014-01-14,14.4959,23.6955
2014-01-13,9.9554,15.4443
2014-01-10,9.2561,4.3479
2014-01-09,12.2571,10.0738
2014-01-08,12.3553,13.3464
2014-01-07,13.6442,13.3511
2014-01-06,18.6051,10.3683
2014-01-03,24.9511,17.2131
2014-01-02,33.7672,28.2338
2014-01-01,39.9615,29.4063
2013-12-31,49.5849,43.6615
2013-12-30,50.4588,46.8167
2013-12-27,48.3047,58.2764
2013-12-26,39.6699,46.2832
2013-12-24,40.3784,40.3546
2013-12-23,44.3362,32.3718
2013-12-20,49.4780,48.4087
2013-12-19,39.9879,52.2282
2013-12-18,25.5317,47.7972
2013-12-17,13.4173,19.9383
2013-12-16,16.2777,8.8595
2013-12-13,32.5764,11.4539
2013-12-12,56.2058,28.5195
2013-12-11,78.5883,57.7558
2013-12-10,85.4079,82.3421
2013-12-09,81.2370,95.6671
2013-12-06,72.5852,78.2145
2013-12-05,75.6237,69.8294
2013-12-04,84.0017,69.7118
2013-12-03,91.3883,87.3299
2013-12-02,91.1752,94.9635
2013-11-29,88.6431,91.8715
2013-11-28,81.4916,86.6906
2013-11-27,70.7411,87.3672
2013-11-26,57.6225,70.4169
2013-11-25,57.0594,54.4391
2013-11-22,68.9254,48.0116
2013-11-21,79.0766,68.7275
2013-11-20,72.5289,90.0371
2013-11-19,49.2585,78.4654
2013-11-18,26.4815,49.0842
2013-11-14,20.1831,20.2259
2013-11-13,23.1429,10.1343
2013-11-12,28.8372,30.1889
2013-11-11,26.8479,29.1053
2013-11-08,34.6516,27.2172
2013-11-07,50.7345,24.2211
2013-11-06,69.4820,52.5164
2013-11-05,79.3190,75.4659
2013-11-01,82.4043,80.4636
2013-10-31,83.3534,82.0276
2013-10-30,83.7026,84.7216
2013-10-29,84.8107,83.3109
2013-10-28,89.1170,83.0754
2013-10-25,93.6887,88.0460
2013-10-24,93.2129,96.2296
2013-10-23,79.7354,96.7905
2013-10-22,62.9816,86.6187
2013-10-21,50.7087,55.7972
2013-10-18,59.0095,46.5290
2013-10-17,72.0224,49.7998
2013-10-15,85.5838,80.6997
2013-10-14,87.9170,85.5679
2013-10-11,85.4728,90.4838
2013-10-10,78.3430,87.6993
2013-10-09,70.8459,78.2353
2013-10-08,64.2250,69.0946
2013-10-07,54.2957,65.2080
2013-10-04,40.8562,58.3723
2013-10-03,29.6885,39.3068
2013-10-01,27.5512,24.8893
2013-09-30,29.4077,24.8693
2013-09-27,27.9478,32.8949
2013-09-26,24.5278,30.4590
2013-09-25,28.9218,20.4895
2013-09-24,41.7886,22.6349
2013-09-23,54.2091,43.6411
2013-09-20,56.9648,59.0899
2013-09-19,59.8080,59.8963
2013-09-18,67.2488,51.9082
2013-09-17,80.0728,67.6195
2013-09-16,87.5673,82.2186
2013-09-13,90.7904,90.3804
2013-09-12,90.3554,90.1029
2013-09-11,81.8122,91.8879
2013-09-10,65.8436,89.0754
2013-09-06,50.6031,64.4732
2013-09-05,46.9987,43.9822
2013-09-04,53.1186,43.3539
2013-09-03,54.2961,53.6601
2013-09-02,47.0342,62.3419
2013-08-30,37.9877,46.8864
2013-08-29,36.6668,31.8742
2013-08-28,42.4448,35.2024
2013-08-27,40.4868,42.9239
2013-08-26,32.3051,49.2081
2013-08-23,22.0369,29.3283
2013-08-22,18.5728,18.3788
2013-08-21,23.6996,18.4037
2013-08-20,34.8442,18.9360
2013-08-19,49.5742,33.7593
2013-08-16,53.0853,51.8374
2013-08-14,42.5826,63.1258
2013-08-13,25.4297,44.2928
2013-08-12,14.0196,20.3292
2013-08-08,10.4007,11.6672
2013-08-07,12.0849,10.0624
2013-08-06,17.0438,9.4724
